,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,card,label
111,1.1945981032335E+018,Wed Nov 13 12:49:17 +0000 2019,1.1945981032335E+018,1.1945981032335E+018,කරපු බලු වැඩේ ගැන සඳහන් කරාම කැත විදියට බැනගෙනත් එනවා සමහරු. ගැටලුව එයා ඒ බෝනික්කො ගත්තෙ නැති එක නෙවි. ගන්නම් කියලා ඒ මිනිස්සුන්ව රවට්ටපු එකයි. මම සාමාන්‍යයෙන් මෙහෙම ස්ක්‍රීන් ෂොට් දාන කෙනෙක් නෙවි ඒත් මේ මනුස්සය කරපු දේ ගැන මෙක දකින කෙනෙක්ට තේරුයි. දැන් කුණුහරප කිය කිය දඟලනවා. https://t.co/VYndLa1abd,False,"[0, 277]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1194597841546678274, 'id_str': '1194597841546678274', 'indices': [278, 301], 'media_url': 'http://pbs.twimg.com/media/EJQQaFrWkAI_VL_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EJQQaFrWkAI_VL_.jpg', 'url': 'https://t.co/VYndLa1abd', 'display_url': 'pic.twitter.com/VYndLa1abd', 'expanded_url': 'https://twitter.com/Saylaoforos/status/1194598103233503233/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 1334, 'focus_rects': [{'x': 0, 'y': 0, 'h': 420, 'w': 750}, {'x': 0, 'y': 0, 'h': 750, 'w': 750}, {'x': 0, 'y': 0, 'h': 855, 'w': 750}, {'x': 0, 'y': 0, 'h': 1334, 'w': 667}, {'x': 0, 'y': 0, 'h': 1334, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 750, 'h': 1334, 'resize': 'fit'}, 'small': {'w': 382, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 407, 'y': 263, 'h': 53, 'w': 53}]}, 'large': {'faces': [{'x': 407, 'y': 263, 'h': 53, 'w': 53}]}, 'small': {'faces': [{'x': 207, 'y': 133, 'h': 26, 'w': 26}]}, 'medium': {'faces': [{'x': 366, 'y': 236, 'h': 47, 'w': 47}]}}}, {'id': 1194597841580285954, 'id_str': '1194597841580285954', 'indices': [278, 301], 'media_url': 'http://pbs.twimg.com/media/EJQQaFzXYAId6I8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EJQQaFzXYAId6I8.jpg', 'url': 'https://t.co/VYndLa1abd', 'display_url': 'pic.twitter.com/VYndLa1abd', 'expanded_url': 'https://twitter.com/Saylaoforos/status/1194598103233503233/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 1334, 'focus_rects': [{'x': 0, 'y': 756, 'h': 420, 'w': 750}, {'x': 0, 'y': 584, 'h': 750, 'w': 750}, {'x': 0, 'y': 479, 'h': 855, 'w': 750}, {'x': 83, 'y': 0, 'h': 1334, 'w': 667}, {'x': 0, 'y': 0, 'h': 1334, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 382, 'h': 680, 'resize': 'fit'}, 'large': {'w': 750, 'h': 1334, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}}}, {'id': 1194597841584431104, 'id_str': '1194597841584431104', 'indices': [278, 301], 'media_url': 'http://pbs.twimg.com/media/EJQQaF0WoAADjpT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EJQQaF0WoAADjpT.jpg', 'url': 'https://t.co/VYndLa1abd', 'display_url': 'pic.twitter.com/VYndLa1abd', 'expanded_url': 'https://twitter.com/Saylaoforos/status/1194598103233503233/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 1334, 'focus_rects': [{'x': 0, 'y': 756, 'h': 420, 'w': 750}, {'x': 0, 'y': 584, 'h': 750, 'w': 750}, {'x': 0, 'y': 479, 'h': 855, 'w': 750}, {'x': 0, 'y': 0, 'h': 1334, 'w': 667}, {'x': 0, 'y': 0, 'h': 1334, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 382, 'h': 680, 'resize': 'fit'}, 'large': {'w': 750, 'h': 1334, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 91, 'y': 617, 'h': 166, 'w': 166}]}, 'medium': {'faces': [{'x': 81, 'y': 555, 'h': 149, 'w': 149}]}, 'small': {'faces': [{'x': 46, 'y': 314, 'h': 84, 'w': 84}]}, 'large': {'faces': [{'x': 91, 'y': 617, 'h': 166, 'w': 166}]}}}, {'id': 1194597841550925824, 'id_str': '1194597841550925824', 'indices': [278, 301], 'media_url': 'http://pbs.twimg.com/media/EJQQaFsXYAALIz_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EJQQaFsXYAALIz_.jpg', 'url': 'https://t.co/VYndLa1abd', 'display_url': 'pic.twitter.com/VYndLa1abd', 'expanded_url': 'https://twitter.com/Saylaoforos/status/1194598103233503233/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 1334, 'focus_rects': [{'x': 0, 'y': 490, 'h': 420, 'w': 750}, {'x': 0, 'y': 325, 'h': 750, 'w': 750}, {'x': 0, 'y': 273, 'h': 855, 'w': 750}, {'x': 83, 'y': 0, 'h': 1334, 'w': 667}, {'x': 0, 'y': 0, 'h': 1334, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 750, 'h': 1334, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 382, 'h': 680, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.06460966430904E+018,1.06460966430904E+018,,,,,False,1,22,3,0,1.1945981032335E+018,1.1945981032335E+018,False,False,si,,"{'media': [{'id': 1194597841546678274, 'id_str': '1194597841546678274', 'indices': [278, 301], 'media_url': 'http://pbs.twimg.com/media/EJQQaFrWkAI_VL_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EJQQaFrWkAI_VL_.jpg', 'url': 'https://t.co/VYndLa1abd', 'display_url': 'pic.twitter.com/VYndLa1abd', 'expanded_url': 'https://twitter.com/Saylaoforos/status/1194598103233503233/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 1334, 'focus_rects': [{'x': 0, 'y': 0, 'h': 420, 'w': 750}, {'x': 0, 'y': 0, 'h': 750, 'w': 750}, {'x': 0, 'y': 0, 'h': 855, 'w': 750}, {'x': 0, 'y': 0, 'h': 1334, 'w': 667}, {'x': 0, 'y': 0, 'h': 1334, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 750, 'h': 1334, 'resize': 'fit'}, 'small': {'w': 382, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 407, 'y': 263, 'h': 53, 'w': 53}]}, 'large': {'faces': [{'x': 407, 'y': 263, 'h': 53, 'w': 53}]}, 'small': {'faces': [{'x': 207, 'y': 133, 'h': 26, 'w': 26}]}, 'medium': {'faces': [{'x': 366, 'y': 236, 'h': 47, 'w': 47}]}}, 'media_key': '3_1194597841546678274', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 22, 'green': 32, 'blue': 42}, 'percentage': 89.84}, {'rgb': {'red': 113, 'green': 129, 'blue': 141}, 'percentage': 5.87}, {'rgb': {'red': 29, 'green': 161, 'blue': 243}, 'percentage': 3.44}, {'rgb': {'red': 28, 'green': 80, 'blue': 116}, 'percentage': 0.74}, {'rgb': {'red': 111, 'green': 91, 'blue': 89}, 'percentage': 0.12}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 1194597841580285954, 'id_str': '1194597841580285954', 'indices': [278, 301], 'media_url': 'http://pbs.twimg.com/media/EJQQaFzXYAId6I8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EJQQaFzXYAId6I8.jpg', 'url': 'https://t.co/VYndLa1abd', 'display_url': 'pic.twitter.com/VYndLa1abd', 'expanded_url': 'https://twitter.com/Saylaoforos/status/1194598103233503233/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 1334, 'focus_rects': [{'x': 0, 'y': 756, 'h': 420, 'w': 750}, {'x': 0, 'y': 584, 'h': 750, 'w': 750}, {'x': 0, 'y': 479, 'h': 855, 'w': 750}, {'x': 83, 'y': 0, 'h': 1334, 'w': 667}, {'x': 0, 'y': 0, 'h': 1334, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 382, 'h': 680, 'resize': 'fit'}, 'large': {'w': 750, 'h': 1334, 'resize': 'fit'}}, 'features': {'medium': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}}, 'media_key': '3_1194597841580285954', 'ext_media_color': {'palette': [{'rgb': {'red': 22, 'green': 32, 'blue': 42}, 'percentage': 79.44}, {'rgb': {'red': 29, 'green': 161, 'blue': 243}, 'percentage': 15.78}, {'rgb': {'red': 117, 'green': 133, 'blue': 146}, 'percentage': 2.79}, {'rgb': {'red': 26, 'green': 77, 'blue': 111}, 'percentage': 1.12}, {'rgb': {'red': 154, 'green': 145, 'blue': 146}, 'percentage': 0.74}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 1194597841584431104, 'id_str': '1194597841584431104', 'indices': [278, 301], 'media_url': 'http://pbs.twimg.com/media/EJQQaF0WoAADjpT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EJQQaF0WoAADjpT.jpg', 'url': 'https://t.co/VYndLa1abd', 'display_url': 'pic.twitter.com/VYndLa1abd', 'expanded_url': 'https://twitter.com/Saylaoforos/status/1194598103233503233/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 1334, 'focus_rects': [{'x': 0, 'y': 756, 'h': 420, 'w': 750}, {'x': 0, 'y': 584, 'h': 750, 'w': 750}, {'x': 0, 'y': 479, 'h': 855, 'w': 750}, {'x': 0, 'y': 0, 'h': 1334, 'w': 667}, {'x': 0, 'y': 0, 'h': 1334, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 382, 'h': 680, 'resize': 'fit'}, 'large': {'w': 750, 'h': 1334, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 91, 'y': 617, 'h': 166, 'w': 166}]}, 'medium': {'faces': [{'x': 81, 'y': 555, 'h': 149, 'w': 149}]}, 'small': {'faces': [{'x': 46, 'y': 314, 'h': 84, 'w': 84}]}, 'large': {'faces': [{'x': 91, 'y': 617, 'h': 166, 'w': 166}]}}, 'media_key': '3_1194597841584431104', 'ext_alt_text': None, 'ext_media_color': {'palette': [{'rgb': {'red': 22, 'green': 32, 'blue': 42}, 'percentage': 85.39}, {'rgb': {'red': 247, 'green': 247, 'blue': 247}, 'percentage': 9.02}, {'rgb': {'red': 93, 'green': 55, 'blue': 73}, 'percentage': 1.28}, {'rgb': {'red': 97, 'green': 109, 'blue': 118}, 'percentage': 1.11}, {'rgb': {'red': 29, 'green': 86, 'blue': 126}, 'percentage': 0.79}]}, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 1194597841550925824, 'id_str': '1194597841550925824', 'indices': [278, 301], 'media_url': 'http://pbs.twimg.com/media/EJQQaFsXYAALIz_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EJQQaFsXYAALIz_.jpg', 'url': 'https://t.co/VYndLa1abd', 'display_url': 'pic.twitter.com/VYndLa1abd', 'expanded_url': 'https://twitter.com/Saylaoforos/status/1194598103233503233/photo/1', 'type': 'photo', 'original_info': {'width': 750, 'height': 1334, 'focus_rects': [{'x': 0, 'y': 490, 'h': 420, 'w': 750}, {'x': 0, 'y': 325, 'h': 750, 'w': 750}, {'x': 0, 'y': 273, 'h': 855, 'w': 750}, {'x': 83, 'y': 0, 'h': 1334, 'w': 667}, {'x': 0, 'y': 0, 'h': 1334, 'w': 750}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 750, 'h': 1334, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 382, 'h': 680, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}}, 'media_key': '3_1194597841550925824', 'ext_alt_text': None, 'ext_media_color': {'palette': [{'rgb': {'red': 22, 'green': 32, 'blue': 42}, 'percentage': 78.41}, {'rgb': {'red': 29, 'green': 161, 'blue': 243}, 'percentage': 17.38}, {'rgb': {'red': 25, 'green': 89, 'blue': 131}, 'percentage': 1.75}, {'rgb': {'red': 119, 'green': 135, 'blue': 149}, 'percentage': 1.68}, {'rgb': {'red': 154, 'green': 144, 'blue': 141}, 'percentage': 0.71}]}, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,"{'id': 1194598103233503233, 'id_str': '1194598103233503233'}",,0
113,1.25180903051271E+018,Sun Apr 19 09:45:05 +0000 2020,1.25180903051271E+018,1.25180903051271E+018,@BathiyaWeerase4 තෝ වටේටම දෙනව කියල නෝන්ඩි උනා නේද බං. හරි හරි චීත්තෙ කිය කිය හිටපං දැන්. මොනව උනත් පව්නෙ උබ. ඒත් තෝ පොන්නයෙක් බොල.,False,"[17, 131]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BathiyaWeerase4', 'name': 'Bathiya weerasekara', 'id': 1091189013644337154, 'id_str': '1091189013644337154', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2518085811181E+018,1.2518085811181E+018,1.09118901364434E+018,1.09118901364434E+018,BathiyaWeerase4,1.13806437267098E+018,1.13806437267098E+018,,,,,False,0,0,0,1,1.2518085811181E+018,1.2518085811181E+018,False,False,si,,,,,,,,,,1
115,1.24723757756586E+018,Mon Apr 06 18:59:45 +0000 2020,1.24723757756586E+018,1.24723757756586E+018,@maalupaan උඹෙ පයිය ගිනිගන්ඩ ඇති මුලින්. එකි බ්ලොක් කරන්ඩ ඇති😂,False,"[11, 62]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'maalupaan', 'name': 'Jerry 🇱🇰', 'id': 4632654077, 'id_str': '4632654077', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.24723730610632E+018,1.24723730610632E+018,4632654077,4632654077,maalupaan,623929922,623929922,,,,,False,0,2,1,0,1.24723730610631E+018,1.24723730610631E+018,False,False,si,,,,,,,,,,1
116,1.13624248152223E+018,Wed Jun 05 12:04:52 +0000 2019,1.13624248152223E+018,1.13624248152223E+018,"@MangalaLK අනේ පකයෝ..... අම්මට හිකුවේ බල්ලෙක්ද??

ජාතිවාදය අවුස්සන්නේ උබ හුත්තෝ..... කැරි පොන්නයා......

තොගේ පයිය කපල සොසේජස් හදලා ඌරන්ට කන්න දානවා....
දැනගනින් වේසිගෙ පුතා.... තොට ගාඩ් එක නැතුව එළියට බැස්සොත් වෙන දේ....

කැරි පකයා..... වේස බල්ලා.....
අම්මා ගණිකාවක් තාත්ත සල්ලාලයෙක් ද??",False,"[11, 288]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MangalaLK', 'name': 'Mangala Samaraweera', 'id': 3032260688, 'id_str': '3032260688', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.13624167804867E+018,1.13624167804867E+018,3032260688,3032260688,MangalaLK,8.17375090610315E+017,8.17375090610315E+017,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,40,3,0,1.13624167804867E+018,1.13624167804867E+018,False,False,si,,,,,,,,,,1
119,1.20326675094874E+018,Sat Dec 07 10:55:23 +0000 2019,1.20326675094874E+018,1.20326675094874E+018,@SudumaldeS පයිය නැත්තෙ තොට නූලවත් කැඩිලා නැති හුනු බිජ්ජක් තියං දෙන ටෝක් 😂,False,"[12, 75]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SudumaldeS', 'name': 'SudumaldeSilva⭐', 'id': 1147700025717219328, 'id_str': '1147700025717219328', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.20326602764109E+018,1.20326602764109E+018,1.14770002571722E+018,1.14770002571722E+018,SudumaldeS,9.68129199679484E+017,9.68129199679484E+017,,,,,False,0,0,1,0,1.20326493212237E+018,1.20326493212237E+018,False,False,si,,,,,,,,,,1
120,1.34611805453133E+018,Mon Jan 04 15:35:28 +0000 2021,1.34611805453133E+018,1.34611805453133E+018,@samith78 @dhanukakankanam රනිල්ගේ ලැට් හෝදලා දැන් සුද්දන් ගේ ලැට්වල අසුචි කකා හිටපිය රනිල්ගේ ගල කොල්ලා තොගේ තාත්තා තොට කියන්නෙ අවජාතකයා කියලා නේද නැත්තම් තෝ රනිල්ගේ පයිය කකා ඉඳීයිද අවලම් බල්ලා,False,"[27, 193]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'samith78', 'name': '𝑆𝑎𝑚𝑖𝑡ℎ 𝐺𝑢𝑛𝑎𝑡ℎ𝑖𝑙𝑎𝑘𝑒', 'id': 1079187135075209217, 'id_str': '1079187135075209217', 'indices': [0, 9]}, {'screen_name': 'dhanukakankanam', 'name': 'Dhanuka kumara', 'id': 615092224, 'id_str': '615092224', 'indices': [10, 26]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.34569526998417E+018,1.34569526998417E+018,1.07918713507521E+018,1.07918713507521E+018,samith78,8.95222499176194E+017,8.95222499176194E+017,,,,,False,0,0,0,0,1.34462509929545E+018,1.34462509929545E+018,False,False,si,,,,,,,,,,1
122,1.38411053956388E+018,Mon Apr 19 11:44:02 +0000 2021,1.38411053956388E+018,1.38411053956388E+018,@Its_Me_S_Soori නලලෙන් චූ දාන්න පුළුවන්ද 🙄,False,"[16, 42]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Its_Me_S_Soori', 'name': 'ֆɦǟռ....✍️(..Hҽʅʅσ Pҽҽρʂ..🙋) 🇱🇰', 'id': 1196374198408450048, 'id_str': '1196374198408450048', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.38408547314495E+018,1.38408547314495E+018,1.19637419840845E+018,1.19637419840845E+018,Its_Me_S_Soori,1.20202893509097E+018,1.20202893509097E+018,,,,,False,0,1,1,0,1.38408547314495E+018,1.38408547314495E+018,False,False,si,,,,,,,,,,0
123,1.03790321934564E+018,Fri Sep 07 03:19:45 +0000 2018,1.03790321934564E+018,1.03790321934564E+018,පල නැහුට්ටො යන්න පොස් වෙන්න නම් උට්ටො කියන්ම ඕනිද..ඕන්නැති හුයනු උල් කරන්න එන්නෙපා ඈ.😂,False,"[0, 86]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,9.82608810928845E+017,9.82608810928845E+017,,,,,True,0,14,3,2,1.03790321934564E+018,1.03790321934564E+018,False,False,si,,,,,1.03772277947321E+018,1.03772277947321E+018,"{'url': 'https://t.co/VXU79KvSoK', 'expanded': 'https://twitter.com/tikirimaarie/status/1037722779473211395', 'display': 'twitter.com/tikirimaarie/s…'}",,,1
124,1.26997065820671E+018,Mon Jun 08 12:32:54 +0000 2020,1.26997065820671E+018,1.26997065820671E+018,"@irajonline @sajithpremadasa @RajapaksaNamal @NoizeNews @amilaik @Sesiri @JNimalachandra @milindarj @irajonline උඹ සින්දු හදපු කාලෙ උඹට අපි හරි ආදරෙයි. ඒත්, උඹ ඒ build upකරගත්තු fameඑකෙන්, සල්ලි පෙරේතකමට රාජපක්ෂ පවුලෙ පුක ලෙවකන්න ගත්තාට පස්සෙ තෝ ව පෙන්නන්න බෑ. Build upකරගත්ත චරිතය සල්ලි පෙරේතවෙලා නැතිකරගත්තු අමු ම අමු පොන්නයෙක් තෝ දැන්! කපලා දාපන් තොගෙ පයිය!",False,"[100, 360]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'irajonline', 'name': 'IRAJ', 'id': 124982587, 'id_str': '124982587', 'indices': [0, 11]}, {'screen_name': 'sajithpremadasa', 'name': 'Sajith Premadasa', 'id': 106014897, 'id_str': '106014897', 'indices': [12, 28]}, {'screen_name': 'RajapaksaNamal', 'name': 'Namal Rajapaksa', 'id': 1356593833, 'id_str': '1356593833', 'indices': [29, 44]}, {'screen_name': 'NoizeNews', 'name': 'noizenews', 'id': 1245047811105648641, 'id_str': '1245047811105648641', 'indices': [45, 55]}, {'screen_name': 'amilaik', 'name': 'Dr. Amila Kankanamge', 'id': 69895355, 'id_str': '69895355', 'indices': [56, 64]}, {'screen_name': 'Sesiri', 'name': 'Sesiri Pathirane', 'id': 18423283, 'id_str': '18423283', 'indices': [65, 72]}, {'screen_name': 'JNimalachandra', 'name': 'Janaka Nimalachandra', 'id': 4831919207, 'id_str': '4831919207', 'indices': [73, 88]}, {'screen_name': 'milindarj', 'name': 'Milinda Rajapaksha', 'id': 36129748, 'id_str': '36129748', 'indices': [89, 99]}, {'screen_name': 'irajonline', 'name': 'IRAJ', 'id': 124982587, 'id_str': '124982587', 'indices': [100, 111]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.26996394027398E+018,1.26996394027398E+018,124982587,124982587,irajonline,1961080166,1961080166,,,,,False,1,41,0,0,1.26996394027398E+018,1.26996394027398E+018,False,False,si,,,,,,,,,,1
126,1.30444605562742E+018,Fri Sep 11 15:45:49 +0000 2020,1.30444605562742E+018,1.30444605562742E+018,@devinda_hemal පයියක් තියෙන හින්දා හුත්තො පයිය පෙන්නන්නෙ,False,"[15, 56]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.30444340284769E+018,1.30444340284769E+018,1.06739928747713E+018,1.06739928747713E+018,hemal_devinda,1.30400112357807E+018,1.30400112357807E+018,,,,,False,0,1,1,0,1.30444340284769E+018,1.30444340284769E+018,False,False,si,,,,,,,,,,1
128,1.2322647767866E+018,Tue Feb 25 11:23:11 +0000 2020,1.2322647767866E+018,1.2322647767866E+018,@Shenaya_KuKii මං හරක්ගේ පයිය බලන්න ගිහිං නෑ. ඇඟේ හැටියට ඉතිං ලොකු ඇති.,False,"[15, 71]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.23226453266967E+018,1.23226453266967E+018,1.19677762726611E+018,1.19677762726611E+018,ShenayaHewagama,190986031,190986031,,,,,False,0,1,1,0,1.23226342205976E+018,1.23226342205976E+018,False,False,si,,,,,,,,,,1
129,1.34569526998417E+018,Sun Jan 03 11:35:28 +0000 2021,1.34569526998417E+018,1.34569526998417E+018,@PReSensePR @dhanukakankanam තොපි වගෙ වහ්ල්ලු රාජපක්ෂලගෙ අසූචි කෑවට අපි කන්නැතෝ...,False,"[29, 82]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PReSensePR', 'name': 'PReSense PR', 'id': 895222499176194048, 'id_str': '895222499176194048', 'indices': [0, 11]}, {'screen_name': 'dhanukakankanam', 'name': 'Dhanuka kumara', 'id': 615092224, 'id_str': '615092224', 'indices': [12, 28]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.34548875085228E+018,1.34548875085228E+018,8.95222499176194E+017,8.95222499176194E+017,PReSensePR,1.07918713507521E+018,1.07918713507521E+018,,,,,False,0,0,7,0,1.34462509929545E+018,1.34462509929545E+018,False,False,si,,,,,,,,,,1
131,1.29379850872664E+018,Thu Aug 13 06:36:16 +0000 2020,1.29379850872664E+018,1.29379850872664E+018,@MaheshNegombo පේන දේවල් දරා ගන්න අමාරුනම් අර උබ මට කරන්න කියපු ඔප්ශන්ම උබටත් තියෙනව. උබටත් ඔන්න නියම පිරිමියෙක් වෙලා හන්දි ගානෙ මල් ජංගි අඳින පොන්නයෙක් නොවී ඒව පාවිච්චි කරපං. ඔච්චර කැසිල්ල හැදිලා දගලන්න දෙයක් නෑ ඔච්චර පට්ට සුපිරි තියරි උබ ගාවත් තියේනම්.😌😌😌,False,"[15, 257]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MaheshNegombo', 'name': 'Mahesh Madusanka', 'id': 189878124, 'id_str': '189878124', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.29379751749093E+018,1.29379751749093E+018,189878124,189878124,MaheshNegombo,233860469,233860469,,,,,False,1,4,0,1,1.29379751749093E+018,1.29379751749093E+018,False,False,si,,,,,,,,,,1
