,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,extended_entities,label
169,1.28360417916071E+018,Thu Jul 16 03:27:39 +0000 2020,1.28360417916071E+018,1.28360417916071E+018,ආදරෙන් හදපු බල්ලෙක් නැති වෙනව කියන්නෙ 💔☹️,False,"[0, 41]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2483063340,2483063340,,,,,False,0,56,14,3,1.28360417916071E+018,1.28360417916071E+018,False,False,si,,,,,,,,,0
170,9.456400916695E+017,Tue Dec 26 12:59:01 +0000 2017,9.456400916695E+017,9.456400916695E+017,"Type “වල් බැල්ලි ගහනවා තොට වැලි"" and @ the 3rd “girl” in your list",False,"[0, 66]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,429624563,429624563,,,,,False,2,14,4,16,9.456400916695E+017,9.456400916695E+017,False,False,und,,,,,,,,,1
171,1.29872239545324E+018,Wed Aug 26 20:42:02 +0000 2020,1.29872239545324E+018,1.29872239545324E+018,"@alex_cllns යෝ බැල්ලි, මම දැනටමත් මියගිය ඔබේ බූරුවා කපා දමමි. ඔබ මිනිසෙකුගේ කුඩා වෑල්ඩයට ඇලුම් කරන්න, එවිට මම ඔබට තට්ට දණහිසට පහර දෙන්නෙමි",False,"[12, 138]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'alex_cllns', 'name': 'Alex', 'id': 1190739766809186307, 'id_str': '1190739766809186307', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.29872163530269E+018,1.29872163530269E+018,1.19073976680919E+018,1.19073976680919E+018,alex_cllns,1.27225383813793E+018,1.27225383813793E+018,,,,,False,0,0,1,0,1.29871660702423E+018,1.29871660702423E+018,False,False,si,,,,,,,,,1
172,1.20975343197767E+018,Wed Dec 25 08:31:08 +0000 2019,1.20975343197767E+018,1.20975343197767E+018,@nirodhanews ලිංගික අජ්ජාපනේ උඹෙ අම්මා හරියට ඉගැන්නුවා නම් ඒ ලෙඩ බැල්ලි සක්කිලියොන්ට රෙද්ද උස්සන්නෙ නෑ. එහෙම වුණා  උඹ වගේ සක්කිලියෙක් බිහි වෙන්නෙත් නෑ😆😆😆😆,False,"[13, 154]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nirodhanews', 'name': 'Nuwan Nirodha Alwis', 'id': 329826075, 'id_str': '329826075', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.20975279639805E+018,1.20975279639805E+018,329826075,329826075,nirodhanews,1.13551137109596E+018,1.13551137109596E+018,,,,,False,0,0,0,0,1.20975279639805E+018,1.20975279639805E+018,False,False,si,,,,,,,,,1
173,7.80763164778435E+017,Tue Sep 27 13:36:59 +0000 2016,7.80763164778435E+017,7.80763164778435E+017,@raviyasas ලංකාවේ ඇමරිකානු ඒජන්තවරු ඒ අයට කඩේ යන්නේ නැතිව වෙන කාට කඩේ යන්නද.  ඒ හන්ද ඇමරිකානු ජන්දයෙන් බල්ල දිනුවත් බැල්ලි දිනුවත් අපට එකයි,False,"[11, 139]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'raviyasas', 'name': 'Ravi Yasas 🇱🇰', 'id': 992835230, 'id_str': '992835230', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",7.80608641829179E+017,7.80608641829179E+017,992835230,992835230,raviyasas,7.75202321273807E+017,7.75202321273807E+017,,,,,False,1,2,1,0,7.8060864182918E+017,7.8060864182918E+017,False,False,si,,,,,,,,,0
174,1.20173092108423E+018,Tue Dec 03 05:12:33 +0000 2019,1.20173092108423E+018,1.20173092108423E+018,පරාජයෙන් චන්ද‍්‍රිකා කලකිරේ.. සියලු දේපල විකුණා රටින් පිටවේ.. https://t.co/jYsUlxPqJR https://t.co/puvh4H36gY,False,"[0, 85]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jYsUlxPqJR', 'expanded_url': 'https://lankacnews.com/%e0%b6%b4%e0%b6%bb%e0%b7%8f%e0%b6%a2%e0%b6%ba%e0%b7%99%e0%b6%b1%e0%b7%8a-%e0%b6%a0%e0%b6%b1%e0%b7%8a%e0%b6%af%e2%80%8d%e0%b7%8a%e2%80%8d%e0%b6%bb%e0%b7%92%e0%b6%9a%e0%b7%8f-%e0%b6%9a%e0%b6%bd%e0%b6%9a/?utm_source=dlvr.it&utm_medium=twitter', 'display_url': 'lankacnews.com/%e0%b6%b4%e0%b…', 'indices': [62, 85]}], 'media': [{'id': 1201730919653969920, 'id_str': '1201730919653969920', 'indices': [86, 109], 'media_url': 'http://pbs.twimg.com/media/EK1n54WUEAAaf6-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EK1n54WUEAAaf6-.jpg', 'url': 'https://t.co/puvh4H36gY', 'display_url': 'pic.twitter.com/puvh4H36gY', 'expanded_url': 'https://twitter.com/lankacnews/status/1201730921084227584/photo/1', 'type': 'photo', 'original_info': {'width': 687, 'height': 386, 'focus_rects': [{'x': 0, 'y': 0, 'h': 385, 'w': 687}, {'x': 301, 'y': 0, 'h': 386, 'w': 386}, {'x': 328, 'y': 0, 'h': 386, 'w': 339}, {'x': 401, 'y': 0, 'h': 386, 'w': 193}, {'x': 0, 'y': 0, 'h': 386, 'w': 687}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 687, 'h': 386, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'large': {'w': 687, 'h': 386, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 473, 'y': 62, 'h': 58, 'w': 58}, {'x': 253, 'y': 51, 'h': 150, 'w': 150}]}, 'small': {'faces': [{'x': 468, 'y': 61, 'h': 57, 'w': 57}, {'x': 250, 'y': 50, 'h': 148, 'w': 148}]}, 'large': {'faces': [{'x': 473, 'y': 62, 'h': 58, 'w': 58}, {'x': 253, 'y': 51, 'h': 150, 'w': 150}]}, 'orig': {'faces': [{'x': 473, 'y': 62, 'h': 58, 'w': 58}, {'x': 253, 'y': 51, 'h': 150, 'w': 150}]}}}]}","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,230640891,230640891,,,,,False,1,13,3,1,1.20173092108423E+018,1.20173092108423E+018,False,False,si,,False,True,,,,,"{'media': [{'id': 1201730919653969920, 'id_str': '1201730919653969920', 'indices': [86, 109], 'media_url': 'http://pbs.twimg.com/media/EK1n54WUEAAaf6-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EK1n54WUEAAaf6-.jpg', 'url': 'https://t.co/puvh4H36gY', 'display_url': 'pic.twitter.com/puvh4H36gY', 'expanded_url': 'https://twitter.com/lankacnews/status/1201730921084227584/photo/1', 'type': 'photo', 'original_info': {'width': 687, 'height': 386, 'focus_rects': [{'x': 0, 'y': 0, 'h': 385, 'w': 687}, {'x': 301, 'y': 0, 'h': 386, 'w': 386}, {'x': 328, 'y': 0, 'h': 386, 'w': 339}, {'x': 401, 'y': 0, 'h': 386, 'w': 193}, {'x': 0, 'y': 0, 'h': 386, 'w': 687}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 687, 'h': 386, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'large': {'w': 687, 'h': 386, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 473, 'y': 62, 'h': 58, 'w': 58}, {'x': 253, 'y': 51, 'h': 150, 'w': 150}]}, 'small': {'faces': [{'x': 468, 'y': 61, 'h': 57, 'w': 57}, {'x': 250, 'y': 50, 'h': 148, 'w': 148}]}, 'large': {'faces': [{'x': 473, 'y': 62, 'h': 58, 'w': 58}, {'x': 253, 'y': 51, 'h': 150, 'w': 150}]}, 'orig': {'faces': [{'x': 473, 'y': 62, 'h': 58, 'w': 58}, {'x': 253, 'y': 51, 'h': 150, 'w': 150}]}}, 'media_key': '3_1201730919653969920', 'ext_media_color': {'palette': [{'rgb': {'red': 66, 'green': 64, 'blue': 66}, 'percentage': 44.15}, {'rgb': {'red': 215, 'green': 188, 'blue': 164}, 'percentage': 16.85}, {'rgb': {'red': 106, 'green': 52, 'blue': 66}, 'percentage': 8.63}, {'rgb': {'red': 178, 'green': 208, 'blue': 201}, 'percentage': 6.16}, {'rgb': {'red': 108, 'green': 81, 'blue': 117}, 'percentage': 5.9}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",0
175,1.3410658539414E+018,Mon Dec 21 16:59:50 +0000 2020,1.3410658539414E+018,1.3410658539414E+018,@TharinduJayat එක පාරයි හිටියෙ කෙල්ලෙක්ට බැල්ලි කියලා 😂,False,"[15, 55]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.34101229020042E+018,1.34101229020042E+018,1.28465590841326E+018,1.28465590841326E+018,tikiya__,1.33163244566646E+018,1.33163244566646E+018,,,,,False,0,1,1,0,1.34101229020042E+018,1.34101229020042E+018,False,False,si,,,,,,,,,0
176,9.45653990376788E+017,Tue Dec 26 13:54:15 +0000 2017,9.45653990376788E+017,9.45653990376788E+017,"වල් බැල්ලි ගහනවා තොට වැලි @that_pixiegirl

omg I can't. Not to you Shesha 😂🔫 🤦 https://t.co/DRWrYtSgEg",False,"[0, 78]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/DRWrYtSgEg', 'expanded_url': 'https://twitter.com/AmIsoSweet/status/945640091669499907', 'display_url': 'twitter.com/AmIsoSweet/sta…', 'indices': [79, 102]}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,10491592,10491592,,,,,True,0,0,0,0,9.45653990376788E+017,9.45653990376788E+017,False,False,und,,False,True,9.456400916695E+017,9.456400916695E+017,"{'url': 'https://t.co/DRWrYtSgEg', 'expanded': 'https://twitter.com/AmIsoSweet/status/945640091669499907', 'display': 'twitter.com/AmIsoSweet/sta…'}",,,1
178,6.8464746289263E+017,Wed Jan 06 08:07:29 +0000 2016,6.8464746289263E+017,6.8464746289263E+017,Happy birthday mage kelleee!!! 😘😘😘😘😘😘😘 බැල්ලි ට දැන් අවුරුදු 2යි 😁😁😁😁 https://t.co/GkTVkV1Xvz,False,"[0, 93]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/GkTVkV1Xvz', 'expanded_url': 'https://www.instagram.com/p/BALhW_OMX-ewkChfbmDC4O4xT9jj__XtgRlRnw0/', 'display_url': 'instagram.com/p/BALhW_OMX-ew…', 'indices': [70, 93]}]}","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,2801973486,2801973486,,,,,False,0,0,0,0,6.8464746289263E+017,6.8464746289263E+017,False,False,und,,False,True,,,,,,0
180,1.2836990153941E+018,Thu Jul 16 09:44:29 +0000 2020,1.2836990153941E+018,1.2836990153941E+018,"එව්වනම් මතක් කරන්න එපා.. 
අපේ ගෙදර තනිකරම මළගෙයක් උනා එදා!",False,"[0, 58]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,189878124,189878124,,,,,True,0,9,1,0,1.2836990153941E+018,1.2836990153941E+018,False,False,si,,,,1.28360417916071E+018,1.28360417916071E+018,"{'url': 'https://t.co/YbB4ihCkLl', 'expanded': 'https://twitter.com/itzJambole/status/1283604179160711168', 'display': 'twitter.com/itzJambole/sta…'}",,,0
182,1.27026384457368E+018,Tue Jun 09 07:57:55 +0000 2020,1.27026384457368E+018,1.27026384457368E+018,"කොන්ඩ නම් මොනාද බ්‍රදර්. කොන්ඩ ගහක්නැතුව ගෙදර ගියොත් අහනවා ""කවුද ඒ තට්ට බැල්ලි"" කියලා",False,"[0, 85]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.24002808430201E+018,1.24002808430201E+018,,,,,True,0,1,0,0,1.27026384457368E+018,1.27026384457368E+018,False,False,si,,,,1.2702394454264E+018,1.2702394454264E+018,"{'url': 'https://t.co/Lqr5QhAeQ8', 'expanded': 'https://twitter.com/mshamaal/status/1270239445426397186', 'display': 'twitter.com/mshamaal/statu…'}",,,0
183,1.16705086896684E+018,Thu Aug 29 12:26:24 +0000 2019,1.16705086896684E+018,1.16705086896684E+018,@SalinaLakshan නෙදකින් හු#@%ගෙ බැල්ලි,False,"[15, 37]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SalinaLakshan', 'name': 'Salina Lakshan 🇱🇰', 'id': 1119982185426059265, 'id_str': '1119982185426059265', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.16692229753962E+018,1.16692229753962E+018,1.11998218542606E+018,1.11998218542606E+018,SalinaLakshan,2925554527,2925554527,,,,,False,0,1,0,0,1.16676111302498E+018,1.16676111302498E+018,False,False,si,,,,,,,,,1
184,1.0709378866888E+018,Fri Dec 07 07:07:43 +0000 2018,1.0709378866888E+018,1.0709378866888E+018,බැල්ලි.. 😒,False,"[0, 10]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,1162250540,1162250540,,,,,False,0,0,0,0,1.0709378866888E+018,1.0709378866888E+018,False,False,si,,,,,,,,,1
185,1.27477028037256E+018,Sun Jun 21 18:24:53 +0000 2020,1.27477028037256E+018,1.27477028037256E+018,"ගෙදර බල්ලා කාලයක් තිස්සේ එක බැල්ලියෙක් එක්ක සෙට් වෙලා ඉන්නේ.. 
හීට් එක ආව කාලෙට උන්න ගමන් බැල්ලි එක්ක ගෙදර එනවා. ඇවිත් අපේ එකාගේ කෑම එක බැල්ලි කනකන් බලන් ඉඳලා අම්මා ආයේ දාන එක අපේ එකා කාලා දෙන්නම දුවනවා.. 
යකඩෝ බල්ලොත් පතාගෙන ඇවිත් වගේ.. 😂😂
#බලුකෙළි",False,"[0, 249]","{'hashtags': [{'text': 'බලුකෙළි', 'indices': [241, 249]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.12693996201891E+018,1.12693996201891E+018,,,,,False,0,6,0,0,1.27477028037256E+018,1.27477028037256E+018,False,False,si,,,,,,,,,0
186,1.34232733554293E+018,Fri Dec 25 04:32:30 +0000 2020,1.34232733554293E+018,1.34232733554293E+018,@thegallerybitch අනුකරණය කල හැක සම කල නොහැක 🙏🙏💔💔😂😂,False,"[17, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'thegallerybitch', 'name': 'Dingiri has exams till April', 'id': 1273180031024607242, 'id_str': '1273180031024607242', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.34232655293608E+018,1.34232655293608E+018,1.27318003102461E+018,1.27318003102461E+018,thegallerybitch,396507162,396507162,,,,,False,0,1,1,0,1.34232560326177E+018,1.34232560326177E+018,False,False,si,,,,,,,,,0
187,7.32608492368843E+017,Tue May 17 16:27:30 +0000 2016,7.32608492368843E+017,7.32608492368843E+017,චන්ද්‍රිකා  යුද්ධයෙන් 75% ඉවර  කළ අයුරු .. 3:) 3:) 3:)  https://t.co/dqQU2aDBPv,False,"[0, 88]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/dqQU2aDBPv', 'expanded_url': 'http://fb.me/8choQzbAE', 'display_url': 'fb.me/8choQzbAE', 'indices': [65, 88]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,755381592,755381592,,,,,False,0,0,0,0,7.32608492368843E+017,7.32608492368843E+017,False,False,si,,False,True,,,,,,0
188,9.78607865245057E+017,Tue Mar 27 12:21:11 +0000 2018,9.78607865245057E+017,9.78607865245057E+017,@achiralk @AmashaniHerath පලයන් යන්න බැල්ලි 😒,False,"[26, 45]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'achiralk', 'name': 'Achira Liyanage', 'id': 117391768, 'id_str': '117391768', 'indices': [0, 9]}, {'screen_name': 'AmashaniHerath', 'name': 'Amashani Herath 🇱🇰', 'id': 889012795907244032, 'id_str': '889012795907244032', 'indices': [10, 25]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.78582364703007E+017,9.78582364703007E+017,117391768,117391768,achiralk,2606933641,2606933641,,,,,False,0,3,0,1,9.78580550033134E+017,9.78580550033134E+017,False,False,si,,,,,,,,,1
189,1.1380579979413E+018,Mon Jun 10 12:19:05 +0000 2019,1.1380579979413E+018,1.1380579979413E+018,@Sampath288 මෙ බැල්ලි එලවන්න ඕන,False,"[12, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sampath288', 'name': 'Sampath Rajakaruna', 'id': 796500815846473728, 'id_str': '796500815846473728', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.13804099104937E+018,1.13804099104937E+018,7.96500815846474E+017,7.96500815846474E+017,Sampath288,1.12179423516899E+018,1.12179423516899E+018,,,,,False,0,1,0,0,1.13804099104937E+018,1.13804099104937E+018,False,False,si,,,,,,,,,1
190,1.2830191323934E+018,Tue Jul 14 12:42:53 +0000 2020,1.2830191323934E+018,1.2830191323934E+018,දුප් බැල්ලි.,False,"[0, 12]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,426305864,426305864,,,,,True,0,7,2,0,1.2830191323934E+018,1.2830191323934E+018,False,False,si,,,,1.28301039933222E+018,1.28301039933222E+018,"{'url': 'https://t.co/ew2W3oJiLL', 'expanded': 'https://twitter.com/Toddy_Lad/status/1283010399332216836', 'display': 'twitter.com/Toddy_Lad/stat…'}",,,1
191,1.14575593345015E+018,Mon Jul 01 18:07:56 +0000 2019,1.14575593345015E+018,1.14575593345015E+018,"උඹලා වඩදියේ දඟලලා වෙලා දෝදු
පෙනෙයි වාරකන් හුත්තො වරෙන් යන්න මුහුදු..
#sajja",False,"[0, 75]","{'hashtags': [{'text': 'sajja', 'indices': [69, 75]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,7.21058516958519E+017,7.21058516958519E+017,,,,,True,0,8,2,1,1.14575593345015E+018,1.14575593345015E+018,False,False,si,,,,1.14530867448049E+018,1.14530867448049E+018,"{'url': 'https://t.co/jTBy84KkNZ', 'expanded': 'https://twitter.com/defyixviiithara/status/1145308674480492544', 'display': 'twitter.com/defyixviiithar…'}",,,1
193,6.68107070441398E+017,Sat Nov 21 16:41:53 +0000 2015,6.68107070441398E+017,6.68107070441398E+017,නීල් ආම්ස්ට්‍රෝන්ගේ  ලස්සපාන බැට්‍රි දාලා තිබ්බ ටෝච් එක අද ලයිකා බැල්ලි හඳේ ඉදන් පත්තු කරලා පින්වතුනි .. ඒකයි හඳ වටේ මේම මේම රැස් පේම්නේ,False,"[0, 136]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,474694982,474694982,,,,,False,0,0,0,0,6.68107070441398E+017,6.68107070441398E+017,False,False,si,,,,,,,,,0
194,7.31347617876038E+017,Sat May 14 04:57:14 +0000 2016,7.31347617876038E+017,7.31347617876038E+017,"ඉස්සරහ ගෙදර ඇන්ටිලාගෙ බැල්ලිට ආදරේට කියන්නේ 'වාසනා' කියලලු.🐕
ඊට එහා ගෙදර ඇන්ටිගෙ දූ ගෙ නමත් 'වාසනා'ලු.👧
වැඩේ පත්තු උනාලු.😏
දැන් හරිලු.🔪💣🔫😹",False,"[0, 138]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2990685931,2990685931,,,,,False,0,11,2,0,7.31347617876038E+017,7.31347617876038E+017,False,False,si,,,,,,,,,0
195,1.3449041899741E+018,Fri Jan 01 07:12:00 +0000 2021,1.3449041899741E+018,1.3449041899741E+018,@Yama_Rajano @ItsmeSuppa බෙබදු බල්ලෙක්....එකත් බැල්ලි කරනකම් බලන් ඉන්නවා...එකිටත් එපාවෙලාද කොහෙද ඇදන් යනවා...😂😂😂😂,False,"[25, 113]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Yama_Rajano', 'name': 'යම රජතුමා', 'id': 1173489334831308800, 'id_str': '1173489334831308800', 'indices': [0, 12]}, {'screen_name': 'ItsmeSuppa', 'name': 'The Notch', 'id': 3797363534, 'id_str': '3797363534', 'indices': [13, 24]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.34487637281311E+018,1.34487637281311E+018,1.17348933483131E+018,1.17348933483131E+018,Yama_Rajano,1.14851895941685E+018,1.14851895941685E+018,,,,,False,0,1,1,0,1.34487637281311E+018,1.34487637281311E+018,False,False,si,,,,,,,,,0
196,3.69130096168141E+017,Sun Aug 18 16:14:07 +0000 2013,3.69130096168141E+017,3.69130096168141E+017,"ෆාතිමා වල් ඊරි උබ කව්ද රටම දැන් දනීයා.

ෆාතිමා වල් ඊරි නොහොත් පිටකොටුවේ බඩුව දුමින්දිකා තිරණාගම පට්ට වේසා බැල්ලි... http://t.co/5bNNrQFCWE",False,"[0, 138]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/5bNNrQFCWE', 'expanded_url': 'http://fb.me/K9XeZ522', 'display_url': 'fb.me/K9XeZ522', 'indices': [116, 138]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,177649373,177649373,,,,,False,0,0,0,0,3.69130096168141E+017,3.69130096168141E+017,False,False,si,,False,True,,,,,,1
197,9.23566597364519E+017,Thu Oct 26 15:06:50 +0000 2017,9.23566597364519E+017,9.23566597364519E+017,"අද උදේ ඉස්කෝලෙට චූටි බැල්ලි පැටව් දෙන්නෙක් ගෙනත් දාලා කවුරුහරි.
ළමයි උන්ව අයිති කරගන්න පොරකෑවා
ඒත් ළමයි සේරම උන්ට ආදරෙයි
කන්න බොන්න දුන්නා",False,"[0, 138]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2292222061,2292222061,,,,,False,0,1,1,0,9.23566597364519E+017,9.23566597364519E+017,False,False,si,,,,,,,"{'id': 923566597364518914, 'id_str': '923566597364518914'}",,0
198,1.28811938316896E+018,Tue Jul 28 14:29:27 +0000 2020,1.28811938316896E+018,1.28811938316896E+018,"මම කෙල්ලෙකුට බැල්ලි කීවම මගෙ මූණ දිහා අයෙ බලන්නැති වෙන්න තරන් තරහා වෙන්නයි

ඒකිටම කෙල්ලෙක් ඒ බිච් කීවම ඒකි පට්ට ෆිට් එකක් වෙන්නයි හේතුව මොකද්ද",False,"[0, 142]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.2515324234074E+018,1.2515324234074E+018,,,,,False,0,0,0,0,1.28811938316896E+018,1.28811938316896E+018,False,False,si,,,,,,,,,0
200,1.13087120218292E+018,Tue May 21 16:21:19 +0000 2019,1.13087120218292E+018,1.13087120218292E+018,"දේශපාලනය

ගෙදර හදන බල්ල හෝ බැල්ලි ගේ සීමාව ගෙවත්ත
දන්වැල දාල පොෂ් එකට එල්ලලා මරන්න වගේ පාරදිගේ ඇදගෙන යන්නේ

වඳ බෙහෙත් විද විද කවදාවත් තිරිසනාගේ අයිතිය පැටවූ හදන්න ඉඩ දීල නැත්නම්

උපදින කිසිම මනුෂ්‍ය ආත්මෙක උන්ටත් ළමයි නෑ
එහෙම නොවුනොත් බුදු බන බොරු වෙනවා

උඹලගේ දේශපාලනයත් ඒ වගේ",False,"[0, 277]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,333357644,333357644,,,,,False,0,12,0,0,1.13087120218292E+018,1.13087120218292E+018,False,False,si,,,,,,,,,0
