,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,quoted_status_id,quoted_status_id_str,quoted_status_permalink,possibly_sensitive,possibly_sensitive_editable,extended_entities,card,self_thread,label
183,9.96783126348153E+017,Wed May 16 16:03:11 +0000 2018,9.96783126348153E+017,9.96783126348153E+017,"ඔච්චර ලොකු ලයින් බලන්න බෑ 😒
කතා කරන්න අකමැති නම් බ්ලොක් කරලා දාන්න ඕන මූනිච්චාවට හුකන්න එන්නේ නැතිව 😡",False,"[0, 101]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,7.07102986049348E+017,7.07102986049348E+017,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,13,4,0,9.96783126348153E+017,9.96783126348153E+017,False,False,si,,,,,,,,,,1
184,1.30398742132383E+018,Thu Sep 10 09:23:22 +0000 2020,1.30398742132383E+018,1.30398742132383E+018,@indika27 අපි සැපට හුකන්න යන්නෙ කියල සද්ද නොකර හයියෙන් කියන්නෙ,False,"[10, 62]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'indika27', 'name': 'Amila Chathuranga', 'id': 150624162, 'id_str': '150624162', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.30393114300415E+018,1.30393114300415E+018,150624162,150624162,indika27,1.20538602574636E+018,1.20538602574636E+018,,,,,False,0,1,1,0,1.30393114300415E+018,1.30393114300415E+018,False,False,si,,,,,,,,,,1
185,1.38437888382739E+018,Tue Apr 20 05:30:21 +0000 2021,1.38437888382739E+018,1.38437888382739E+018,@lllochana බැල්ලියොන්ට හරියන්නේ බල්ලෝ ඇයි නරියෙක් හොයනවැයි😂😂😂😂😂😂,False,"[11, 64]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lllochana', 'name': 'P A H A N', 'id': 1205386025746358274, 'id_str': '1205386025746358274', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3843777095607E+018,1.3843777095607E+018,1.20538602574636E+018,1.20538602574636E+018,lllochana,1.11020364369594E+018,1.11020364369594E+018,,,,,False,0,0,1,0,1.38437412434091E+018,1.38437412434091E+018,False,False,si,,,,,,,,,,1
186,1.36398232881774E+018,Mon Feb 22 22:41:43 +0000 2021,1.36398232881774E+018,1.36398232881774E+018,@Vagera7 හුකන්න ආසද,False,"[9, 19]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Vagera7', 'name': 'වජිරා ජයන්ති සහ වර්සිචාර', 'id': 1352739105482956800, 'id_str': '1352739105482956800', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.36139627644579E+018,1.36139627644579E+018,1.35273910548296E+018,1.35273910548296E+018,Vagera7,1.31419938681392E+018,1.31419938681392E+018,,,,,False,0,0,0,0,1.36139627644579E+018,1.36139627644579E+018,False,False,si,,,,,,,,,,1
187,9.48873932207112E+017,Thu Jan 04 11:09:09 +0000 2018,9.48873932207112E+017,9.48873932207112E+017,"අමුතු සිංහල බස හැසිරවීම ඇතැමුන්ට ඇලජික් වී ඇති සෙයක් පෙනේ...

යකෝ ඒක ඒ මනුස්සයන්ගේ කැමැත්ත. අයින් වෙලා ගියා නම් ඉවරනේ. 😆😆😆",False,"[0, 122]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,199129412,199129412,,,,,False,3,34,4,1,9.48873932207112E+017,9.48873932207112E+017,False,False,si,,,,,,,,,,0
188,1.26864366190819E+018,Thu Jun 04 20:39:53 +0000 2020,1.26864366190819E+018,1.26864366190819E+018,@subhaashan @Dr_Alien_ @DarshanaKande @Us3rchang3d @anushaka_____ @Heshan47010768 @ImrazAJ @NiMsArA_ මේ වගේ පකයන්ව හුකෝලා අතාරින්න ඕනා බල්ලන්ට හුකන්න,False,"[101, 149]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'subhaashan', 'name': '𝓢𝓾𝓫𝓱𝓪𝓼𝓱', 'id': 1510693087, 'id_str': '1510693087', 'indices': [0, 11]}, {'screen_name': 'Dr_Alien_', 'name': 'Alien🌻', 'id': 874190738455752704, 'id_str': '874190738455752704', 'indices': [12, 22]}, {'screen_name': 'DarshanaKande', 'name': 'Darshana Kandamulla', 'id': 1135152101388980224, 'id_str': '1135152101388980224', 'indices': [23, 37]}, {'screen_name': 'Us3rchang3d', 'name': 'බබා පප්පා ⚔️🇱🇰', 'id': 563527911, 'id_str': '563527911', 'indices': [38, 50]}, {'screen_name': 'anushaka_____', 'name': 'හොඳ පුතා', 'id': 1110203643695939590, 'id_str': '1110203643695939590', 'indices': [51, 65]}, {'screen_name': 'ImrazAJ', 'name': 'Imraz Azeez 🇱🇰', 'id': 3033137011, 'id_str': '3033137011', 'indices': [82, 90]}, {'screen_name': 'NiMsArA_', 'name': 'Diddy', 'id': 1120211971406802944, 'id_str': '1120211971406802944', 'indices': [91, 100]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.26864172078017E+018,1.26864172078017E+018,1510693087,1510693087,subhaashan,1.19637419840845E+018,1.19637419840845E+018,,,,,False,0,2,1,0,1.26863612509606E+018,1.26863612509606E+018,False,False,si,,,,,,,,,,1
189,1.28555011764316E+018,Tue Jul 21 12:20:07 +0000 2020,1.28555011764316E+018,1.28555011764316E+018,"කාශ්‍යප රජතුමා සීගිරිය හදලා නයිට් ක්ලබ් එකක් කලා වෙන්න බැරි ද 🤔

නැත්නම් ගෑණු නිරුවතින් ගලේ අඳියි ද 🤔

මොනව උනත් ඉතිහාසය හොයලා බලලා ගල පෙරලලා දාන්න ඕනේ 🤔",False,"[0, 153]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.09559643252069E+018,1.09559643252069E+018,,,,,False,15,190,32,1,1.28555011764316E+018,1.28555011764316E+018,False,False,si,,,,,,,,,,0
190,1.19595253047318E+018,Sun Nov 17 06:31:17 +0000 2019,1.19595253047318E+018,1.19595253047318E+018,@MangalaLK Fuck you පොන්න හුකන්න,False,"[11, 32]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MangalaLK', 'name': 'Mangala Samaraweera', 'id': 3032260688, 'id_str': '3032260688', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.19593636256368E+018,1.19593636256368E+018,3032260688,3032260688,MangalaLK,1.13060923805563E+018,1.13060923805563E+018,,,,,False,0,0,0,0,1.19593636256368E+018,1.19593636256368E+018,False,False,si,,,,,,,,,,1
191,1.06621709910487E+018,Sat Nov 24 06:29:00 +0000 2018,1.06621709910487E+018,1.06621709910487E+018,කිසිවෙකු බදින්න සොයාගන්නට බැරි වූ ඔබේ යුවතියට හුකන්න අපි සූදානම්..වහාම අමතන්න.. පසුවට පසුතැවිලි වන්නට එපා. පාලන කම සහිත විශ්වාසදායී ආරක්ශිත හුකාගැනීමට ඔබත් පිවිසෙන්න. වහාම ඩී එම් කරන්න. #මංගලයෝජනා,False,"[0, 196]","{'hashtags': [{'text': 'මංගලයෝජනා', 'indices': [186, 196]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,150624162,150624162,,,,,False,0,10,0,0,1.06621709910487E+018,1.06621709910487E+018,False,False,si,,,,,,,,,,1
192,9.60357997280076E+017,Mon Feb 05 03:42:43 +0000 2018,9.60357997280076E+017,9.60357997280076E+017,@anuwa01 අර ඩෙටෝල් එක උඹම බීවනං හරි ගහන්න කලින්. ශුක්‍රාණුවෙ ඉඳං පිරිසිදු වෙයිනෙ බං. උඹටත් හොඳයි. ගෑණිටත් හොඳයි. හම්බෙන ළමයටත් හොඳයි. 😁 උඹලෑ මහ එකාට තමා පොවන්න තිබ්බෙ. ඒකට දැං පරක්කු වැඩියි. 😟 එදා එහෙම කරානං තෝ වගේ විශබීජයක් බිහිනොවෙන්න තිබ්බ 😸,False,"[0, 244]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'anuwa01', 'name': 'P U S P E', 'id': 707102986049347584, 'id_str': '707102986049347584', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,7.07102986049348E+017,7.07102986049348E+017,anuwa01,7.33962612908511E+017,7.33962612908511E+017,,,,,False,0,2,1,0,9.60357997280076E+017,9.60357997280076E+017,False,False,si,,,,,,,,,,1
193,1.15989357057831E+018,Fri Aug 09 18:25:51 +0000 2019,1.15989357057831E+018,1.15989357057831E+018,@mawbimaonline මයිත්‍රීගෙ අම්මට හුකන්න හිතෙන රටක්,False,"[15, 49]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mawbimaonline', 'name': 'Mawbima', 'id': 3022042728, 'id_str': '3022042728', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.15935528519197E+018,1.15935528519197E+018,3022042728,3022042728,mawbimaonline,3016122565,3016122565,,,,,False,0,0,0,0,1.15935528519197E+018,1.15935528519197E+018,False,False,si,,,,,,,,,,1
194,1.00047289056596E+018,Sat May 26 20:24:59 +0000 2018,1.00047289056596E+018,1.00047289056596E+018,හයියෙන් හුකන්න මල්ලී-Mature Sri Lanka lady hard fucked by her hubby’s friend video leaked,False,"[0, 89]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://hornyagent.net"" rel=""nofollow"">hukanawa.com</a>",,,,,,9.9678711507261E+017,9.9678711507261E+017,,,,,False,0,0,0,0,1.00047289056596E+018,1.00047289056596E+018,False,False,en,,,,,,,,,,1
195,1.19187798586495E+018,Wed Nov 06 00:40:30 +0000 2019,1.19187798586495E+018,1.19187798586495E+018,"@SandunR_ යකෝ චාන්ස් එක. ගියොත් වචනයක් ආවොත් අලියෙක් කියල දීපං උත්තරේ ""හුකන්න තමයි නංගි මේ උත්සාහය"" කියල. හරිගියොත් ගොඩ, වැරදුනොත් ජෝක් එකක් 🤣",False,"[10, 142]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SandunR_', 'name': 'ට්විටර් පරුමක', 'id': 960437947, 'id_str': '960437947', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.19177112512817E+018,1.19177112512817E+018,960437947,960437947,SandunR_,799677397,799677397,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,6,2,0,1.19177112512817E+018,1.19177112512817E+018,False,False,si,,,,,,,,,,0
196,1.19177112512817E+018,Tue Nov 05 17:35:52 +0000 2019,1.19177112512817E+018,1.19177112512817E+018,හායි කියන්න කිව්වම අපිට එන මැසේජ් 🤦‍♂️🤦‍♂️🤦‍♂️ https://t.co/AsXQmy6t42,False,"[0, 46]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1191771122234052613, 'id_str': '1191771122234052613', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/media/EIoFhXpUUAU86kX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EIoFhXpUUAU86kX.jpg', 'url': 'https://t.co/AsXQmy6t42', 'display_url': 'pic.twitter.com/AsXQmy6t42', 'expanded_url': 'https://twitter.com/SandunR_/status/1191771125128167424/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 312, 'focus_rects': [{'x': 0, 'y': 0, 'h': 312, 'w': 557}, {'x': 0, 'y': 0, 'h': 312, 'w': 312}, {'x': 0, 'y': 0, 'h': 312, 'w': 274}, {'x': 11, 'y': 0, 'h': 312, 'w': 156}, {'x': 0, 'y': 0, 'h': 312, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 295, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 312, 'resize': 'fit'}, 'large': {'w': 720, 'h': 312, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,960437947,960437947,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,18,1,0,1.19177112512817E+018,1.19177112512817E+018,False,False,si,,,,,False,True,"{'media': [{'id': 1191771122234052613, 'id_str': '1191771122234052613', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/media/EIoFhXpUUAU86kX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EIoFhXpUUAU86kX.jpg', 'url': 'https://t.co/AsXQmy6t42', 'display_url': 'pic.twitter.com/AsXQmy6t42', 'expanded_url': 'https://twitter.com/SandunR_/status/1191771125128167424/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 312, 'focus_rects': [{'x': 0, 'y': 0, 'h': 312, 'w': 557}, {'x': 0, 'y': 0, 'h': 312, 'w': 312}, {'x': 0, 'y': 0, 'h': 312, 'w': 274}, {'x': 11, 'y': 0, 'h': 312, 'w': 156}, {'x': 0, 'y': 0, 'h': 312, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 295, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 312, 'resize': 'fit'}, 'large': {'w': 720, 'h': 312, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}}, 'media_key': '3_1191771122234052613', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 238, 'green': 229, 'blue': 222}, 'percentage': 98.18}, {'rgb': {'red': 238, 'green': 198, 'blue': 129}, 'percentage': 0.61}, {'rgb': {'red': 142, 'green': 142, 'blue': 142}, 'percentage': 0.58}, {'rgb': {'red': 223, 'green': 191, 'blue': 77}, 'percentage': 0.28}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,0
198,1.12205759899842E+018,Sat Apr 27 08:39:13 +0000 2019,1.12205759899842E+018,1.12205759899842E+018,@LankadeepaNews මුගේ අම්මට හුකන්න..ජාතිය පාවා දෙන කැරි පොන්නයා,False,"[16, 62]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LankadeepaNews', 'name': 'Lankadeepa', 'id': 366526379, 'id_str': '366526379', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.12176764565141E+018,1.12176764565141E+018,366526379,366526379,LankadeepaNews,200401964,200401964,,,,,False,0,0,0,0,1.12176764565141E+018,1.12176764565141E+018,False,False,si,,,,,,,,,,1
199,1.06981836254339E+018,Tue Dec 04 04:59:08 +0000 2018,1.06981836254339E+018,1.06981836254339E+018,"""අද ඉදන් අපි අමාත්‍යංශවල වැඩ කරනවා"" - රාජිත https://t.co/Umb95aTB1B",False,"[0, 67]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Umb95aTB1B', 'expanded_url': 'https://ift.tt/2APkHqP', 'display_url': 'ift.tt/2APkHqP', 'indices': [44, 67]}]}","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,9.44981419897639E+017,9.44981419897639E+017,,,,,False,0,0,1,0,1.06981836254339E+018,1.06981836254339E+018,False,False,si,,,,,False,True,,,,0
201,1.3141706511507E+018,Thu Oct 08 11:47:54 +0000 2020,1.3141706511507E+018,1.3141706511507E+018,SRI LANKAN POV FUCK (සිංහල)අමාරුවෙන් හොරෙන් හුකන්න ආවමත් නිදිනේ.ඇරියා රිදෙන්නම https://t.co/MqJ7vffsOv,False,"[0, 102]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/MqJ7vffsOv', 'expanded_url': 'https://www.pornhub.com/view_video.php?viewkey=ph5f4911834d3f6', 'display_url': 'pornhub.com/view_video.php…', 'indices': [79, 102]}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.15390952281924E+018,1.15390952281924E+018,,,,,False,0,0,0,0,1.3141706511507E+018,1.3141706511507E+018,False,False,si,,,,,False,True,,,,1
203,1.26779532629713E+018,Tue Jun 02 12:28:54 +0000 2020,1.26779532629713E+018,1.26779532629713E+018,"@irajonline @amilaik @NoizeNews @AzzamAmeen @Sesiri කැරි වේසිගෙ පුතා ලංකාවේ ජාතිවාදය අවුස්සපු හුකන්න තොට මේ ගැන
කාතා කරන්න කිසිම අයිතියක් නෑ",False,"[52, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'irajonline', 'name': 'IRAJ', 'id': 124982587, 'id_str': '124982587', 'indices': [0, 11]}, {'screen_name': 'amilaik', 'name': 'Dr. Amila Kankanamge', 'id': 69895355, 'id_str': '69895355', 'indices': [12, 20]}, {'screen_name': 'NoizeNews', 'name': 'noizenews', 'id': 1245047811105648641, 'id_str': '1245047811105648641', 'indices': [21, 31]}, {'screen_name': 'AzzamAmeen', 'name': 'Azzam Ameen', 'id': 140784400, 'id_str': '140784400', 'indices': [32, 43]}, {'screen_name': 'Sesiri', 'name': 'Sesiri Pathirane', 'id': 18423283, 'id_str': '18423283', 'indices': [44, 51]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2677102026499E+018,1.2677102026499E+018,124982587,124982587,irajonline,1012589160,1012589160,,,,,False,0,3,0,0,1.2677102026499E+018,1.2677102026499E+018,False,False,si,,,,,,,,,,1
205,1.36083366585756E+018,Sun Feb 14 06:10:03 +0000 2021,1.36083366585756E+018,1.36083366585756E+018,@baba_sau කිම්බ අද ඉරා ගනින් අපිටත් බලන්න හොදේ..,False,"[10, 48]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'baba_sau', 'name': 'සුබා Baba', 'id': 1331292327558610950, 'id_str': '1331292327558610950', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.36083292175028E+018,1.36083292175028E+018,1.33129232755861E+018,1.33129232755861E+018,baba_sau,1.3493400090699E+018,1.3493400090699E+018,,,,,False,0,1,2,0,1.36083292175028E+018,1.36083292175028E+018,False,False,si,,,,,,,,,,1
206,1.05395118360426E+018,Sun Oct 21 10:08:38 +0000 2018,1.05395118360426E+018,1.05395118360426E+018,මම මේ හු*න ජීවිතයට වෛර කරනවා 😂🙌,False,"[0, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,135779262,135779262,,,,,False,1,31,3,2,1.05395118360426E+018,1.05395118360426E+018,False,False,si,,,,,,,,,"{'id': 1053951183604264960, 'id_str': '1053951183604264960'}",1
207,1.13586968838097E+018,Tue Jun 04 11:23:31 +0000 2019,1.13586968838097E+018,1.13586968838097E+018,@RusselArnold69 කුසල් මෙන්ඩිස්ට අම්මා එන්න කියලා 😒ඒකයි ගියේ,False,"[16, 59]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RusselArnold69', 'name': 'Russel Arnold', 'id': 456593827, 'id_str': '456593827', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.13586941487883E+018,1.13586941487883E+018,456593827,456593827,RusselArnold69,3011316871,3011316871,,,,,False,0,1,2,0,1.13586941487883E+018,1.13586941487883E+018,False,False,si,,,,,,,,,,0
208,1.37168023697952E+018,Tue Mar 16 04:30:27 +0000 2021,1.37168023697952E+018,1.37168023697952E+018,@MDDanushkakuma1 @Geeth__R මම අහන්න ඉස්සර උඹ අහල වරෙන් පකයා වල් ඌරෙක් වගේ පය්ය්ක් කොහොමද ආවේ කියලා අගපං අම්මා කියයි ඌරැ තාත්තේක් හුකපු හින්දා කියලා 😂 තෝගෙ ඌරැ පය්ය තියන් අගලක්වත් ඇතුළට යවන්න පුලුවන්නම් ලොකු දෙයක් වේසියේ මුලින්ම වල් ඌරැ තොප්පිය කපන් 😂 ඉට පස්සෙ ඌරැ තෙල් දාලා හුකන එක ගෙන කියවමු 😘,False,"[27, 294]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MDDanushkakuma1', 'name': 'M.D.Danushka kumara Perera', 'id': 1359619092492267521, 'id_str': '1359619092492267521', 'indices': [0, 16]}, {'screen_name': 'Geeth__R', 'name': '🔱AZI 😌☁️🇱🇰', 'id': 949549091905826816, 'id_str': '949549091905826816', 'indices': [17, 26]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.37156069102343E+018,1.37156069102343E+018,1.35961909249227E+018,1.35961909249227E+018,MDDanushkakuma1,1467472404,1467472404,,,,,False,0,1,1,0,1.3713189289249E+018,1.3713189289249E+018,False,False,si,,,,,,,,,,1
209,1.25649913252247E+018,Sat May 02 08:21:52 +0000 2020,1.25649913252247E+018,1.25649913252247E+018,පෙරලගෙන හුකන්න ⁣හිතෙන කාම දෙන https://t.co/WWsi6ZVCdH via https://t.co/Qcz7ApMlBE,False,"[0, 57]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/WWsi6ZVCdH', 'expanded_url': 'https://youtu.be/9ZJSSwph4kU', 'display_url': 'youtu.be/9ZJSSwph4kU', 'indices': [30, 53]}], 'media': [{'id': 1256499120992329729, 'id_str': '1256499120992329729', 'indices': [58, 81], 'media_url': 'http://pbs.twimg.com/media/EW_7SxdWoAEclUT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EW_7SxdWoAEclUT.jpg', 'url': 'https://t.co/Qcz7ApMlBE', 'display_url': 'pic.twitter.com/Qcz7ApMlBE', 'expanded_url': 'https://twitter.com/BaduhubTv/status/1256499132522471424/photo/1', 'type': 'photo', 'original_info': {'width': 1920, 'height': 1076, 'focus_rects': [{'x': 0, 'y': 1, 'h': 1075, 'w': 1920}, {'x': 566, 'y': 0, 'h': 1076, 'w': 1076}, {'x': 632, 'y': 0, 'h': 1076, 'w': 944}, {'x': 835, 'y': 0, 'h': 1076, 'w': 538}, {'x': 0, 'y': 0, 'h': 1076, 'w': 1920}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1076, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 673, 'resize': 'fit'}, 'small': {'w': 680, 'h': 381, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 888, 'y': 33, 'h': 165, 'w': 165}, {'x': 1638, 'y': 61, 'h': 170, 'w': 170}]}, 'orig': {'faces': [{'x': 888, 'y': 33, 'h': 165, 'w': 165}, {'x': 1638, 'y': 61, 'h': 170, 'w': 170}]}, 'medium': {'faces': [{'x': 555, 'y': 20, 'h': 103, 'w': 103}, {'x': 1023, 'y': 38, 'h': 106, 'w': 106}]}, 'small': {'faces': [{'x': 314, 'y': 11, 'h': 58, 'w': 58}, {'x': 580, 'y': 21, 'h': 60, 'w': 60}]}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.24398379895559E+018,1.24398379895559E+018,,,,,False,2,21,0,0,1.25649913252247E+018,1.25649913252247E+018,False,False,si,,,,,False,True,"{'media': [{'id': 1256499120992329729, 'id_str': '1256499120992329729', 'indices': [58, 81], 'media_url': 'http://pbs.twimg.com/media/EW_7SxdWoAEclUT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EW_7SxdWoAEclUT.jpg', 'url': 'https://t.co/Qcz7ApMlBE', 'display_url': 'pic.twitter.com/Qcz7ApMlBE', 'expanded_url': 'https://twitter.com/BaduhubTv/status/1256499132522471424/photo/1', 'type': 'photo', 'original_info': {'width': 1920, 'height': 1076, 'focus_rects': [{'x': 0, 'y': 1, 'h': 1075, 'w': 1920}, {'x': 566, 'y': 0, 'h': 1076, 'w': 1076}, {'x': 632, 'y': 0, 'h': 1076, 'w': 944}, {'x': 835, 'y': 0, 'h': 1076, 'w': 538}, {'x': 0, 'y': 0, 'h': 1076, 'w': 1920}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1076, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 673, 'resize': 'fit'}, 'small': {'w': 680, 'h': 381, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 888, 'y': 33, 'h': 165, 'w': 165}, {'x': 1638, 'y': 61, 'h': 170, 'w': 170}]}, 'orig': {'faces': [{'x': 888, 'y': 33, 'h': 165, 'w': 165}, {'x': 1638, 'y': 61, 'h': 170, 'w': 170}]}, 'medium': {'faces': [{'x': 555, 'y': 20, 'h': 103, 'w': 103}, {'x': 1023, 'y': 38, 'h': 106, 'w': 106}]}, 'small': {'faces': [{'x': 314, 'y': 11, 'h': 58, 'w': 58}, {'x': 580, 'y': 21, 'h': 60, 'w': 60}]}}, 'media_key': '3_1256499120992329729', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 236, 'green': 241, 'blue': 247}, 'percentage': 51.15}, {'rgb': {'red': 187, 'green': 140, 'blue': 119}, 'percentage': 13.42}, {'rgb': {'red': 237, 'green': 66, 'blue': 35}, 'percentage': 12.08}, {'rgb': {'red': 18, 'green': 32, 'blue': 52}, 'percentage': 8.41}, {'rgb': {'red': 96, 'green': 67, 'blue': 64}, 'percentage': 2.8}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,1
