,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,extended_entities,possibly_sensitive,possibly_sensitive_editable,conversation_control,limited_actions,self_thread,quoted_status_id,quoted_status_id_str,quoted_status_permalink,card,label,
11,1.16113302738628E+018,Tue Aug 13 04:31:01 +0000 2019,1.16113302738628E+018,1.16113302738628E+018,"අඩෝ කැරි තට්ටයා කිව්වේ නැත්නම් උට දැනෙන්නෙත් නෑ, මගෙත් හිතට හරිත් නෑ.

අඩෝ කැරි තට්ටයා. ෆකිං ඕසම් වෙන සුබම සුබ උපන්දිනයක් වේවා යකෝ. 

මේ උපන්දින සුබ පැතුම ගෙන එන්නේ කැරි සෝන ඇතුලු යක්ස ප්‍රේත කුම්බාන්ඩ සැට් එක.

@iamgayash",False,"[0, 222]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'iamgayash', 'name': 'ගයාශ් Earthling 🇱🇰', 'id': 201395218, 'id_str': '201395218', 'indices': [212, 222]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,233860469,233860469,,,,,False,1,17,1,0,1.16113302738628E+018,1.16113302738628E+018,False,False,si,,,,,,,,,,,,1,
12,1.3351050954453E+018,Sat Dec 05 06:13:54 +0000 2020,1.3351050954453E+018,1.3351050954453E+018,@Lahiru_Shalith හීන ආවා සල්ලි නාවෙ සතුට කැරියා නිසා,False,"[16, 51]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Lahiru_Shalith', 'name': 'Lahiru |🕊️🇱🇰', 'id': 1281633095800639488, 'id_str': '1281633095800639488', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.33509569046517E+018,1.33509569046517E+018,1.28163309580064E+018,1.28163309580064E+018,Lahiru_Shalith,1.13572801623816E+018,1.13572801623816E+018,,,,,False,0,2,1,0,1.33509569046517E+018,1.33509569046517E+018,False,False,si,,,,,,,,,,,,1,
13,1.08319150977872E+018,Thu Jan 10 02:39:15 +0000 2019,1.08319150977872E+018,1.08319150977872E+018,"@ArianaGrande පූසී පූසිමයි , පුක පුක මයි අරියානා අරින්ඩ ආවොත් ඇරියා මමනං නෙවේ කැරියා ==👊=D💦💦💦",False,"[14, 93]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ArianaGrande', 'name': 'Ariana Grande', 'id': 34507480, 'id_str': '34507480', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.07344248250609E+018,1.07344248250609E+018,34507480,34507480,ArianaGrande,7.33579744726241E+017,7.33579744726241E+017,,,,,False,0,0,0,0,1.07344248250609E+018,1.07344248250609E+018,False,False,si,,,,,,,,,,,,1,
14,1.13915657560676E+018,Thu Jun 13 13:04:26 +0000 2019,1.13915657560676E+018,1.13915657560676E+018,"ශාරියා ඉල්ලන කැරියා😄
පලයව්කො අරාබියට ඔච්චරටම
අමාරුනම්🐷 https://t.co/TV6O2QAjTT",False,"[0, 54]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1139156568560340992, 'id_str': '1139156568560340992', 'indices': [55, 78], 'media_url': 'http://pbs.twimg.com/media/D88Y3RSXkAA44-q.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D88Y3RSXkAA44-q.jpg', 'url': 'https://t.co/TV6O2QAjTT', 'display_url': 'pic.twitter.com/TV6O2QAjTT', 'expanded_url': 'https://twitter.com/RosaKolla/status/1139156575606759424/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 506, 'focus_rects': [{'x': 0, 'y': 103, 'h': 403, 'w': 720}, {'x': 214, 'y': 0, 'h': 506, 'w': 506}, {'x': 276, 'y': 0, 'h': 506, 'w': 444}, {'x': 467, 'y': 0, 'h': 506, 'w': 253}, {'x': 0, 'y': 0, 'h': 506, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 478, 'resize': 'fit'}, 'large': {'w': 720, 'h': 506, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 506, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 552, 'y': 142, 'h': 34, 'w': 34}]}, 'orig': {'faces': [{'x': 585, 'y': 151, 'h': 36, 'w': 36}]}, 'large': {'faces': [{'x': 585, 'y': 151, 'h': 36, 'w': 36}]}, 'medium': {'faces': [{'x': 585, 'y': 151, 'h': 36, 'w': 36}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3164056293,3164056293,,,,,False,0,11,0,0,1.13915657560676E+018,1.13915657560676E+018,False,False,si,,"{'media': [{'id': 1139156568560340992, 'id_str': '1139156568560340992', 'indices': [55, 78], 'media_url': 'http://pbs.twimg.com/media/D88Y3RSXkAA44-q.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D88Y3RSXkAA44-q.jpg', 'url': 'https://t.co/TV6O2QAjTT', 'display_url': 'pic.twitter.com/TV6O2QAjTT', 'expanded_url': 'https://twitter.com/RosaKolla/status/1139156575606759424/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 506, 'focus_rects': [{'x': 0, 'y': 103, 'h': 403, 'w': 720}, {'x': 214, 'y': 0, 'h': 506, 'w': 506}, {'x': 276, 'y': 0, 'h': 506, 'w': 444}, {'x': 467, 'y': 0, 'h': 506, 'w': 253}, {'x': 0, 'y': 0, 'h': 506, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 478, 'resize': 'fit'}, 'large': {'w': 720, 'h': 506, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 506, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 552, 'y': 142, 'h': 34, 'w': 34}]}, 'orig': {'faces': [{'x': 585, 'y': 151, 'h': 36, 'w': 36}]}, 'large': {'faces': [{'x': 585, 'y': 151, 'h': 36, 'w': 36}]}, 'medium': {'faces': [{'x': 585, 'y': 151, 'h': 36, 'w': 36}]}}, 'media_key': '3_1139156568560340992', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 214, 'green': 215, 'blue': 190}, 'percentage': 60.22}, {'rgb': {'red': 41, 'green': 47, 'blue': 42}, 'percentage': 20.75}, {'rgb': {'red': 119, 'green': 86, 'blue': 43}, 'percentage': 4.68}, {'rgb': {'red': 194, 'green': 197, 'blue': 215}, 'percentage': 3.48}, {'rgb': {'red': 90, 'green': 91, 'blue': 193}, 'percentage': 1.21}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,,,1,
15,9.47702103694303E+017,Mon Jan 01 05:32:43 +0000 2018,9.47702103694303E+017,9.47702103694303E+017,කවුද බං මේ  හර්ශ කියන ගාල්ලේ හිපාටු සෙවල කැරියා.....තම්බින්ගෙන් ගුටිකාලා මෙතන FB කේ පකයා වෙන්න හදනවා......... — feeling crazy,False,"[0, 125]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,2733662581,2733662581,,,,,False,0,0,0,0,9.47702103694303E+017,9.47702103694303E+017,False,False,si,,,,,,,,,,,,1,
16,1.35361233143186E+018,Mon Jan 25 07:55:03 +0000 2021,1.35361233143186E+018,1.35361233143186E+018,ලෝකය වෛරස් පාලනය කර ඇත්තේ ඇඟට විදින එන්නත් වලින් මිස උගුරට දමන බෙහෙත් වලින් නොවෙයි..- JVP https://t.co/jK9sm0aOZD https://t.co/WjrYc4vUTH,False,"[0, 113]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jK9sm0aOZD', 'expanded_url': 'https://lankacnews.com/%e0%b6%bd%e0%b7%9d%e0%b6%9a%e0%b6%ba-%e0%b7%80%e0%b7%9b%e0%b6%bb%e0%b7%83%e0%b7%8a-%e0%b6%b4%e0%b7%8f%e0%b6%bd%e0%b6%b1%e0%b6%ba-%e0%b6%9a%e0%b6%bb-%e0%b6%87%e0%b6%ad%e0%b7%8a%e0%b6%ad%e0%b7%9a/?utm_source=dlvr.it&utm_medium=twitter', 'display_url': 'lankacnews.com/%e0%b6%bd%e0%b…', 'indices': [90, 113]}], 'media': [{'id': 1353612329745698816, 'id_str': '1353612329745698816', 'indices': [114, 137], 'media_url': 'http://pbs.twimg.com/media/Esj_Pf4U0AAd5iX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Esj_Pf4U0AAd5iX.jpg', 'url': 'https://t.co/WjrYc4vUTH', 'display_url': 'pic.twitter.com/WjrYc4vUTH', 'expanded_url': 'https://twitter.com/lankacnews/status/1353612331431862272/photo/1', 'type': 'photo', 'original_info': {'width': 780, 'height': 442, 'focus_rects': [{'x': 0, 'y': 0, 'h': 437, 'w': 780}, {'x': 0, 'y': 0, 'h': 442, 'w': 442}, {'x': 0, 'y': 0, 'h': 442, 'w': 388}, {'x': 65, 'y': 0, 'h': 442, 'w': 221}, {'x': 0, 'y': 0, 'h': 442, 'w': 780}]}, 'sizes': {'medium': {'w': 780, 'h': 442, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 780, 'h': 442, 'resize': 'fit'}, 'small': {'w': 680, 'h': 385, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 115, 'y': 86, 'h': 120, 'w': 120}, {'x': 543, 'y': 169, 'h': 121, 'w': 121}]}, 'large': {'faces': [{'x': 115, 'y': 86, 'h': 120, 'w': 120}, {'x': 543, 'y': 169, 'h': 121, 'w': 121}]}, 'small': {'faces': [{'x': 100, 'y': 74, 'h': 104, 'w': 104}, {'x': 473, 'y': 147, 'h': 105, 'w': 105}]}, 'orig': {'faces': [{'x': 115, 'y': 86, 'h': 120, 'w': 120}, {'x': 543, 'y': 169, 'h': 121, 'w': 121}]}}}]}","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,230640891,230640891,,,,,False,0,3,1,3,1.35361233143186E+018,1.35361233143186E+018,False,False,si,,"{'media': [{'id': 1353612329745698816, 'id_str': '1353612329745698816', 'indices': [114, 137], 'media_url': 'http://pbs.twimg.com/media/Esj_Pf4U0AAd5iX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Esj_Pf4U0AAd5iX.jpg', 'url': 'https://t.co/WjrYc4vUTH', 'display_url': 'pic.twitter.com/WjrYc4vUTH', 'expanded_url': 'https://twitter.com/lankacnews/status/1353612331431862272/photo/1', 'type': 'photo', 'original_info': {'width': 780, 'height': 442, 'focus_rects': [{'x': 0, 'y': 0, 'h': 437, 'w': 780}, {'x': 0, 'y': 0, 'h': 442, 'w': 442}, {'x': 0, 'y': 0, 'h': 442, 'w': 388}, {'x': 65, 'y': 0, 'h': 442, 'w': 221}, {'x': 0, 'y': 0, 'h': 442, 'w': 780}]}, 'sizes': {'medium': {'w': 780, 'h': 442, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 780, 'h': 442, 'resize': 'fit'}, 'small': {'w': 680, 'h': 385, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 115, 'y': 86, 'h': 120, 'w': 120}, {'x': 543, 'y': 169, 'h': 121, 'w': 121}]}, 'large': {'faces': [{'x': 115, 'y': 86, 'h': 120, 'w': 120}, {'x': 543, 'y': 169, 'h': 121, 'w': 121}]}, 'small': {'faces': [{'x': 100, 'y': 74, 'h': 104, 'w': 104}, {'x': 473, 'y': 147, 'h': 105, 'w': 105}]}, 'orig': {'faces': [{'x': 115, 'y': 86, 'h': 120, 'w': 120}, {'x': 543, 'y': 169, 'h': 121, 'w': 121}]}}, 'media_key': '3_1353612329745698816', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 253, 'green': 65, 'blue': 46}, 'percentage': 28.07}, {'rgb': {'red': 121, 'green': 42, 'blue': 35}, 'percentage': 20.99}, {'rgb': {'red': 250, 'green': 193, 'blue': 65}, 'percentage': 18.14}, {'rgb': {'red': 37, 'green': 18, 'blue': 10}, 'percentage': 7.69}, {'rgb': {'red': 244, 'green': 125, 'blue': 49}, 'percentage': 6.41}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,,,0,
17,1.30024659599732E+018,Mon Aug 31 01:38:40 +0000 2020,1.30024659599732E+018,1.30024659599732E+018,ලංකාවේ අලුත් සිංදු හොඳ නෑ කියලා තුසාර ජෝසප්ට බැනලා වැඩක් නෑ ජෝතිපාල තමා දස කැරියා කියන ගැට්ට කැඩෙන්නැත්තං.🤔,False,"[0, 107]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.24123293998936E+018,1.24123293998936E+018,,,,,False,0,0,0,0,1.30024659599732E+018,1.30024659599732E+018,False,False,si,,,,,"{'policy': 'by_invitation', 'conversation_owner': {'screen_name': '___shakila'}}",limited_replies,,,,,,1,
18,1.2474176947201E+018,Tue Apr 07 06:55:28 +0000 2020,1.2474176947201E+018,1.2474176947201E+018,මෙච්චර දෙයක් ලංකාවේ වෙලා තියෙද්දී මේ මිනිහා රව්ම් ගහනවා. කිරිබත්ගොඩ මිනිස්සුන පරිස්සමෙන් 🥴 https://t.co/XBdEOIWP3f,False,"[0, 90]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1247417686994219008, 'id_str': '1247417686994219008', 'indices': [91, 114], 'media_url': 'http://pbs.twimg.com/media/EU-3xvfUcAA3wNi.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EU-3xvfUcAA3wNi.jpg', 'url': 'https://t.co/XBdEOIWP3f', 'display_url': 'pic.twitter.com/XBdEOIWP3f', 'expanded_url': 'https://twitter.com/Mr6feet/status/1247417694720102400/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 1079, 'focus_rects': [{'x': 0, 'y': 310, 'h': 403, 'w': 720}, {'x': 0, 'y': 151, 'h': 720, 'w': 720}, {'x': 0, 'y': 101, 'h': 821, 'w': 720}, {'x': 79, 'y': 0, 'h': 1079, 'w': 540}, {'x': 0, 'y': 0, 'h': 1079, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 1079, 'resize': 'fit'}, 'small': {'w': 454, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1079, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 132, 'y': 300, 'h': 360, 'w': 360}]}, 'small': {'faces': [{'x': 83, 'y': 189, 'h': 227, 'w': 227}]}, 'orig': {'faces': [{'x': 132, 'y': 300, 'h': 360, 'w': 360}]}, 'large': {'faces': [{'x': 132, 'y': 300, 'h': 360, 'w': 360}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,268127286,268127286,,,,,False,0,59,6,0,1.2474176947201E+018,1.2474176947201E+018,False,False,si,,"{'media': [{'id': 1247417686994219008, 'id_str': '1247417686994219008', 'indices': [91, 114], 'media_url': 'http://pbs.twimg.com/media/EU-3xvfUcAA3wNi.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EU-3xvfUcAA3wNi.jpg', 'url': 'https://t.co/XBdEOIWP3f', 'display_url': 'pic.twitter.com/XBdEOIWP3f', 'expanded_url': 'https://twitter.com/Mr6feet/status/1247417694720102400/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 1079, 'focus_rects': [{'x': 0, 'y': 310, 'h': 403, 'w': 720}, {'x': 0, 'y': 151, 'h': 720, 'w': 720}, {'x': 0, 'y': 101, 'h': 821, 'w': 720}, {'x': 79, 'y': 0, 'h': 1079, 'w': 540}, {'x': 0, 'y': 0, 'h': 1079, 'w': 720}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 1079, 'resize': 'fit'}, 'small': {'w': 454, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1079, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 132, 'y': 300, 'h': 360, 'w': 360}]}, 'small': {'faces': [{'x': 83, 'y': 189, 'h': 227, 'w': 227}]}, 'orig': {'faces': [{'x': 132, 'y': 300, 'h': 360, 'w': 360}]}, 'large': {'faces': [{'x': 132, 'y': 300, 'h': 360, 'w': 360}]}}, 'media_key': '3_1247417686994219008', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 208, 'green': 210, 'blue': 217}, 'percentage': 53.28}, {'rgb': {'red': 89, 'green': 149, 'blue': 215}, 'percentage': 22.17}, {'rgb': {'red': 84, 'green': 80, 'blue': 83}, 'percentage': 10.37}, {'rgb': {'red': 147, 'green': 115, 'blue': 112}, 'percentage': 5.75}, {'rgb': {'red': 194, 'green': 67, 'blue': 96}, 'percentage': 1.03}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,,,,,,,,0,
19,1.24141169858345E+018,Sat Mar 21 17:09:47 +0000 2020,1.24141169858345E+018,1.24141169858345E+018,@FiveVoicer බොන්න ආවේ නෑනෙ කැරියා,False,"[12, 33]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FiveVoicer', 'name': 'DILA 🇱🇰 🎙', 'id': 2911831267, 'id_str': '2911831267', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.24141066675528E+018,1.24141066675528E+018,2911831267,2911831267,FiveVoicer,4286572754,4286572754,,,,,False,0,1,0,0,1.24140866272102E+018,1.24140866272102E+018,False,False,si,,,,,,,,,,,,1,
20,1.12703079418928E+018,Sat May 11 02:00:55 +0000 2019,1.12703079418928E+018,1.12703079418928E+018,@ranjanieguruge @AzzamAmeen අනේ පලයන් පරයෝ යන්න බොරු කියන්නෙ නැතුව හම්බ කැරියා,False,"[28, 78]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ranjanieguruge', 'name': 'Ranjanieguruge', 'id': 2683641581, 'id_str': '2683641581', 'indices': [0, 15]}, {'screen_name': 'AzzamAmeen', 'name': 'Azzam Ameen', 'id': 140784400, 'id_str': '140784400', 'indices': [16, 27]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1267144357147E+018,1.1267144357147E+018,2683641581,2683641581,ranjanieguruge,1.07918713507521E+018,1.07918713507521E+018,,,,,False,0,0,0,0,1.1267144357147E+018,1.1267144357147E+018,False,False,si,,,,,,,,,,,,1,
21,1.2488869201235E+018,Sat Apr 11 08:13:39 +0000 2020,1.2488869201235E+018,1.2488869201235E+018,@Rathgamaya ශුක්‍රාණුවක් සහ කැරියෙක් අතර ලොකු වෙනසක් ඇයි 🙄,False,"[12, 58]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rathgamaya', 'name': 'රත්තා 🌸', 'id': 246224922, 'id_str': '246224922', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.24887781187335E+018,1.24887781187335E+018,246224922,246224922,rathgamaya,7.53680419007046E+017,7.53680419007046E+017,,,,,False,0,1,1,3,1.24887781187335E+018,1.24887781187335E+018,False,False,si,,,,,,,,,,,,1,
22,1.12611500006045E+018,Wed May 08 13:21:52 +0000 2019,1.12611500006045E+018,1.12611500006045E+018,@AzzamAmeen තොත් කැරියා තොපි කොහොම රැගුවත් 5000year අපි රගන්නේ හුත්තො  බදුර්දින්.ට ජාතක උන උබලා දැන් ඌරු මස් කන්නෙ හිරෙ ඉදන්,False,"[12, 124]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AzzamAmeen', 'name': 'Azzam Ameen', 'id': 140784400, 'id_str': '140784400', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1257325797164E+018,1.1257325797164E+018,140784400,140784400,AzzamAmeen,7.1828930500592E+017,7.1828930500592E+017,,,,,False,0,0,0,0,1.1257325797164E+018,1.1257325797164E+018,False,False,si,,,,,,,,,,,,1,
23,1.22990860618063E+018,Tue Feb 18 23:20:36 +0000 2020,1.22990860618063E+018,1.22990860618063E+018,"ගොඩ කාලෙකින් කුනුහරපයක් කිව්වේ නෑ. ඒක නිසා ඕන්. 
කැරියා.",False,"[0, 56]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,327293824,327293824,,,,,False,0,55,10,0,1.22990860618063E+018,1.22990860618063E+018,False,False,si,,,,,,,,,,,,0,
24,1.35286532286536E+018,Sat Jan 23 06:26:42 +0000 2021,1.35286532286536E+018,1.35286532286536E+018,@welle_some @ChalakaJagath @Pushpe_ @Its_Me_S_Soori @gim_Rathnayaka_ @WaruAnu කැරි නාකි වේසිගේ පුතා වැල්ලේ පුක දීපු පලියට මෙතන හැමිනෙන්න එපා  කැරියා වගේ හිටපන්,False,"[78, 159]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'welle_some', 'name': 'වැල්ලේ සෝමේ', 'id': 1309497062656860162, 'id_str': '1309497062656860162', 'indices': [0, 11]}, {'screen_name': 'ChalakaJagath', 'name': 'අතිගරු ශ්\u200dරීමත් මම මචං 🇱🇰 ☸️🌞🌞🌞🌞🌞', 'id': 1269561318547300352, 'id_str': '1269561318547300352', 'indices': [12, 26]}, {'screen_name': 'Pushpe_', 'name': 'Pushpe', 'id': 1334831674933137411, 'id_str': '1334831674933137411', 'indices': [27, 35]}, {'screen_name': 'Its_Me_S_Soori', 'name': 'ֆɦǟռ....✍️(..Hҽʅʅσ Pҽҽρʂ..🙋) 🇱🇰', 'id': 1196374198408450048, 'id_str': '1196374198408450048', 'indices': [36, 51]}, {'screen_name': 'gim_Rathnayaka_', 'name': '✨_ගිම්සි_Гим _✍🏻_\U0001f90e\U0001f90d_✨', 'id': 1256116522415796224, 'id_str': '1256116522415796224', 'indices': [52, 68]}, {'screen_name': 'WaruAnu', 'name': '𝕎𝕒𝕣𝕦🦁 𝕒𝕟❤', 'id': 1269164273013608450, 'id_str': '1269164273013608450', 'indices': [69, 77]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.35286367429841E+018,1.35286367429841E+018,1.30949706265686E+018,1.30949706265686E+018,welle_some,1.28249819222821E+018,1.28249819222821E+018,,,,,False,0,1,2,0,1.35282937148924E+018,1.35282937148924E+018,False,False,si,,,,,,,,,,,,1,
25,1.21947956816529E+018,Tue Jan 21 04:39:20 +0000 2020,1.21947956816529E+018,1.21947956816529E+018,@AzzamAmeen පල හුත්තිගේ පුතා පොන්න කැරියා..🤣,False,"[12, 44]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AzzamAmeen', 'name': 'Azzam Ameen', 'id': 140784400, 'id_str': '140784400', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.21877028181847E+018,1.21877028181847E+018,140784400,140784400,AzzamAmeen,200401964,200401964,,,,,False,0,2,1,0,1.21877028181847E+018,1.21877028181847E+018,False,False,si,,,,,,,,,,,,1,
26,1.02575758270142E+018,Sat Aug 04 14:57:20 +0000 2018,1.02575758270142E+018,1.02575758270142E+018,"මගෙ නම ඩෙෆියා මමත් හෙන කැරියා
#KeepTheChainGoing",False,"[0, 48]","{'hashtags': [{'text': 'KeepTheChainGoing', 'indices': [30, 48]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3334390273,3334390273,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,24,1,0,1.02575758270142E+018,1.02575758270142E+018,False,False,si,,,,,,,,,,,,0,
28,1.09885323347112E+018,Fri Feb 22 07:53:21 +0000 2019,1.09885323347112E+018,1.09885323347112E+018,"ඔයා කැරියා නම්, මම සුරංග ලක්මාල් 🤩 #SriLankanPickupLines",False,"[0, 56]","{'hashtags': [{'text': 'SriLankanPickupLines', 'indices': [35, 56]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2483063340,2483063340,,,,,False,0,25,0,1,1.09885323347112E+018,1.09885323347112E+018,False,False,si,,,,,,,,,,,,0,
30,1.18918636177909E+018,Tue Oct 29 14:24:57 +0000 2019,1.18918636177909E+018,1.18918636177909E+018,@Yasiru_ @ohThatBrokeKid @ExcuzeMiReturn @thimiraonline @maalupaan ඩැනියා මමත් හිතුවෙ මුල් දවස් වල කෙල්ලෙක් කියලා 😂😂✋,False,"[67, 117]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Yasiru_', 'name': 'SEEKER 🔭', 'id': 727759822955909120, 'id_str': '727759822955909120', 'indices': [0, 8]}, {'screen_name': 'ohThatBrokeKid', 'name': 'ගින්නා 🚀 is gone for a while', 'id': 1742620412, 'id_str': '1742620412', 'indices': [9, 24]}, {'screen_name': 'ExcuzeMiReturn', 'name': 'Oliver', 'id': 1250770597933547521, 'id_str': '1250770597933547521', 'indices': [25, 40]}, {'screen_name': 'thimiraonline', 'name': 'Thimira Madhusanka Thenuwara', 'id': 190986031, 'id_str': '190986031', 'indices': [41, 55]}, {'screen_name': 'maalupaan', 'name': 'Jerry 🇱🇰', 'id': 4632654077, 'id_str': '4632654077', 'indices': [56, 66]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.18918619131421E+018,1.18918619131421E+018,7.27759822955909E+017,7.27759822955909E+017,Yasiru_,253545294,253545294,,,,,False,0,1,1,0,1.18918565477042E+018,1.18918565477042E+018,False,False,si,,,,,,,,,,,,0,
31,1.1223400597416E+018,Sun Apr 28 03:21:36 +0000 2019,1.1223400597416E+018,1.1223400597416E+018,@trueThari ගොත කැරියා කියන කතාව,False,"[11, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'trueThari', 'name': 'Tharindu N. Madusanka', 'id': 2365557032, 'id_str': '2365557032', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.12218003008206E+018,1.12218003008206E+018,2365557032,2365557032,trueThari,1482424418,1482424418,,,,,False,0,2,0,0,1.12218003008206E+018,1.12218003008206E+018,False,False,si,,,,,,,,,,,,1,
