,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,extended_entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,possibly_sensitive,possibly_sensitive_editable,lang,supplemental_language,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,card,label
160,1.39468342494681E+018,Tue May 18 15:56:55 +0000 2021,1.39468342494681E+018,1.39468342494681E+018,@SHAN__88 අපේ අම්මා නම් ඉතින් කෑ ගහනව හයියෙන් වැටෙයි කියලා 🤣✌️,False,"[10, 62]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SHAN__88', 'name': '🆂🅷🅰🅽 මල්ලී 🤘😎', 'id': 1146949207825223685, 'id_str': '1146949207825223685', 'indices': [0, 9]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39466466395512E+018,1.39466466395512E+018,1.14694920782522E+018,1.14694920782522E+018,SHAN__88,2511466152,2511466152,,,,,False,0,5,1,0,1.39466466395512E+018,1.39466466395512E+018,False,False,,,si,,,,,,,0
161,1.39322766427871E+018,Fri May 14 15:32:14 +0000 2021,1.39322766427871E+018,1.39322766427871E+018,@iloveCoffeeh අම්මා වැඩේ දැනගෙන තියලා තියනවා😍,False,"[14, 45]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'iloveCoffeeh', 'name': 'Cha〽️i', 'id': 1254776145834172416, 'id_str': '1254776145834172416', 'indices': [0, 13]}], 'urls': []}",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.39290764679823E+018,1.39290764679823E+018,1.25477614583417E+018,1.25477614583417E+018,iloveCoffeeh,8.18241393675993E+017,8.18241393675993E+017,,,,,False,0,1,1,0,1.39290764679823E+018,1.39290764679823E+018,False,False,,,si,,,,,,,0
162,1.382351278576E+018,Wed Apr 14 15:13:22 +0000 2021,1.382351278576E+018,1.382351278576E+018,"බෝලේ එක්ක සමරන දෙවෙනි අවුරුද්ද.මේ පාර තමා එයාට අවුරුද්ද කියන්නේ විශේෂ දෙයක් කියලා තේරුනේ.චාරිත්‍ර ඔක්කොම කලා,පොල් පැළයක් හිටෙව්වා.සීයගෙන් කාසියක් හම්බ කර ගත්තා.අම්මා දෝණිට ලස්සන චීත්තයක් මහලා තිබ්බ නිසා පොඩි ෆොටෝ ශූට් එකකුත් කලා
#TheDaddyDiariesSL
#පැණිවළලු https://t.co/g4R4MckuZn",False,"[0, 257]","{'hashtags': [{'text': 'TheDaddyDiariesSL', 'indices': [229, 247]}, {'text': 'පැණිවළලු', 'indices': [248, 257]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1382351271122792448, 'id_str': '1382351271122792448', 'indices': [258, 281], 'media_url': 'http://pbs.twimg.com/media/Ey8ZKDYVcAA91Zu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ey8ZKDYVcAA91Zu.jpg', 'url': 'https://t.co/g4R4MckuZn', 'display_url': 'pic.twitter.com/g4R4MckuZn', 'expanded_url': 'https://twitter.com/Peni_Walalu/status/1382351278575996934/photo/1', 'type': 'photo', 'original_info': {'width': 776, 'height': 1371, 'focus_rects': [{'x': 0, 'y': 708, 'h': 435, 'w': 776}, {'x': 0, 'y': 537, 'h': 776, 'w': 776}, {'x': 0, 'y': 483, 'h': 885, 'w': 776}, {'x': 34, 'y': 0, 'h': 1371, 'w': 686}, {'x': 0, 'y': 0, 'h': 1371, 'w': 776}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 679, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 385, 'h': 680, 'resize': 'fit'}, 'large': {'w': 776, 'h': 1371, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 348, 'y': 858, 'h': 53, 'w': 53}]}, 'medium': {'faces': [{'x': 304, 'y': 750, 'h': 46, 'w': 46}]}, 'small': {'faces': [{'x': 172, 'y': 425, 'h': 26, 'w': 26}]}, 'large': {'faces': [{'x': 348, 'y': 858, 'h': 53, 'w': 53}]}}}]}","{'media': [{'id': 1382351271122792448, 'id_str': '1382351271122792448', 'indices': [258, 281], 'media_url': 'http://pbs.twimg.com/media/Ey8ZKDYVcAA91Zu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ey8ZKDYVcAA91Zu.jpg', 'url': 'https://t.co/g4R4MckuZn', 'display_url': 'pic.twitter.com/g4R4MckuZn', 'expanded_url': 'https://twitter.com/Peni_Walalu/status/1382351278575996934/photo/1', 'type': 'photo', 'original_info': {'width': 776, 'height': 1371, 'focus_rects': [{'x': 0, 'y': 708, 'h': 435, 'w': 776}, {'x': 0, 'y': 537, 'h': 776, 'w': 776}, {'x': 0, 'y': 483, 'h': 885, 'w': 776}, {'x': 34, 'y': 0, 'h': 1371, 'w': 686}, {'x': 0, 'y': 0, 'h': 1371, 'w': 776}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 679, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 385, 'h': 680, 'resize': 'fit'}, 'large': {'w': 776, 'h': 1371, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 348, 'y': 858, 'h': 53, 'w': 53}]}, 'medium': {'faces': [{'x': 304, 'y': 750, 'h': 46, 'w': 46}]}, 'small': {'faces': [{'x': 172, 'y': 425, 'h': 26, 'w': 26}]}, 'large': {'faces': [{'x': 348, 'y': 858, 'h': 53, 'w': 53}]}}, 'media_key': '3_1382351271122792448', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 56, 'green': 62, 'blue': 57}, 'percentage': 34.24}, {'rgb': {'red': 190, 'green': 176, 'blue': 143}, 'percentage': 26.5}, {'rgb': {'red': 86, 'green': 92, 'blue': 65}, 'percentage': 12.59}, {'rgb': {'red': 194, 'green': 208, 'blue': 214}, 'percentage': 7.63}, {'rgb': {'red': 141, 'green': 163, 'blue': 88}, 'percentage': 3.74}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.05546313578662E+018,1.05546313578662E+018,,,,,False,3,114,6,0,1.382351278576E+018,1.382351278576E+018,False,False,False,True,si,,,,,"{'id': 1382351278575996934, 'id_str': '1382351278575996934'}",,0
163,1.39452614108029E+018,Tue May 18 05:31:55 +0000 2021,1.39452614108029E+018,1.39452614108029E+018,@MrsNimma හි හි දන්නෑ නෙහ් ඉතින් දන්නවනම් බලනව නෙහ් මේ වගේ.. ඒත් ආදරෙයි මූද තරම් ✿♡,False,"[10, 83]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MrsNimma', 'name': 'අසමිගෙ අම්මා🌸 🇱🇰', 'id': 3266860562, 'id_str': '3266860562', 'indices': [0, 9]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39452553178628E+018,1.39452553178628E+018,3266860562,3266860562,MrsNimma,1.01409335731893E+018,1.01409335731893E+018,,,,,False,1,2,1,0,1.39452478997344E+018,1.39452478997344E+018,False,False,,,si,,,,,,,0
164,1.39507915395572E+018,Wed May 19 18:09:24 +0000 2021,1.39507915395572E+018,1.39507915395572E+018,@ItsMeKande අම්මා පා කියහන්,False,"[12, 27]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ItsMeKande', 'name': 'Darshana', 'id': 1257356014380126208, 'id_str': '1257356014380126208', 'indices': [0, 11]}], 'urls': []}",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.39507791528967E+018,1.39507791528967E+018,1.25735601438013E+018,1.25735601438013E+018,ItsMeKande,1.3308786966019E+018,1.3308786966019E+018,,,,,False,0,1,1,0,1.39496686756398E+018,1.39496686756398E+018,False,False,,,si,,,,,,,0
165,1.39383123266904E+018,Sun May 16 07:30:36 +0000 2021,1.39383123266904E+018,1.39383123266904E+018,@MrsNimma යුම්වල,False,"[10, 16]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MrsNimma', 'name': 'අසමිගෙ අම්මා🌸 🇱🇰', 'id': 3266860562, 'id_str': '3266860562', 'indices': [0, 9]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39382933899952E+018,1.39382933899952E+018,3266860562,3266860562,MrsNimma,3523674194,3523674194,,,,,False,0,1,1,0,1.39382933899952E+018,1.39382933899952E+018,False,False,,,si,,,,,,,0
166,1.39489865571109E+018,Wed May 19 06:12:10 +0000 2021,1.39489865571109E+018,1.39489865571109E+018,@madushi_pavi cmb ඉද්දි දවසට 60 ක් වියදන් කරලා බීවා. ගෙදරදි අම්මා බනිනවා කොල නෑ කියලා 😂,False,"[14, 87]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'madushi_pavi', 'name': '🍥මාශ්මෙලෝස්🍥', 'id': 697353419720241152, 'id_str': '697353419720241152', 'indices': [0, 13]}], 'urls': []}",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.39489382149478E+018,1.39489382149478E+018,6.97353419720241E+017,6.97353419720241E+017,madushi_pavi,1.38593648783374E+018,1.38593648783374E+018,,,,,False,0,0,0,0,1.39489172185135E+018,1.39489172185135E+018,False,False,,,si,,,,,,,0
168,1.39552751722267E+018,Thu May 20 23:51:02 +0000 2021,1.39552751722267E+018,1.39552751722267E+018,"@Induweerasingh1 එහෙම 1ක් තිබුණා ඒ කාලේ 
දැන් අම්මා තාත්තා හැර මොකෙක් වත් නෑ විශ්වාස",False,"[17, 84]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Induweerasingh1', 'name': 'INDU', 'id': 973446701653487616, 'id_str': '973446701653487616', 'indices': [0, 16]}], 'urls': []}",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.39536237347762E+018,1.39536237347762E+018,9.73446701653488E+017,9.73446701653488E+017,Induweerasingh1,1.12038469514819E+018,1.12038469514819E+018,,,,,False,0,1,0,0,1.39536237347762E+018,1.39536237347762E+018,False,False,,,si,,,,,,,0
169,1.39599720136974E+018,Sat May 22 06:57:23 +0000 2021,1.39599720136974E+018,1.39599720136974E+018,@da_sukiya හම්බේහ්😍😍☺️,False,"[11, 22]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'da_sukiya', 'name': 'Sukiya', 'id': 181142874, 'id_str': '181142874', 'indices': [0, 10]}], 'urls': []}",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.39595662755622E+018,1.39595662755622E+018,181142874,181142874,da_sukiya,3266860562,3266860562,,,"{'id': 'b28838c9654b8c4a', 'url': 'https://api.twitter.com/1.1/geo/id/b28838c9654b8c4a.json', 'place_type': 'city', 'name': 'Joso-shi', 'full_name': 'Joso-shi, Ibaraki', 'country_code': 'JP', 'country': 'Japan', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[139.8939, 35.968713], [140.029052, 35.968713], [140.029052, 36.146776], [139.8939, 36.146776]]]}, 'attributes': {}}",,False,0,1,1,0,1.39584521686786E+018,1.39584521686786E+018,False,False,,,si,,,,,,,0
170,1.39569424169988E+018,Fri May 21 10:53:32 +0000 2021,1.39569424169988E+018,1.39569424169988E+018,මට නම් අම්මා කියලා තියෙන්නේ 30 වෙනකම් කෙල්ලො ගැන හිතන්නේ වත් එපා කියලා 😂💔💔💔,False,"[0, 75]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.25735601438013E+018,1.25735601438013E+018,,,,,True,0,29,10,0,1.39569424169988E+018,1.39569424169988E+018,False,False,,,si,,1.39538123513696E+018,1.39538123513696E+018,"{'url': 'https://t.co/aOGEE9SbjD', 'expanded': 'https://twitter.com/Blueberry_Pru/status/1395381235136962562', 'display': 'twitter.com/Blueberry_Pru/…'}",,,0
171,1.39569859124772E+018,Fri May 21 11:10:49 +0000 2021,1.39569859124772E+018,1.39569859124772E+018,@sasini00211 @Laksh_268 බණ්ඩක්කා මල් නෙවේ ඕයි.. අම්මා කීවේ නං ලොකු කුමුදු මල් කියලා... පොඩි කුමුදූ කියලත් තියේ ඒවා සුදුයි චූටියිලු,False,"[24, 130]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sasini00211', 'name': 'Sasini Nilanka', 'id': 1388893737833562112, 'id_str': '1388893737833562112', 'indices': [0, 12]}, {'screen_name': 'Laksh_268', 'name': '☸️ වෙසක් දන්සල ☸️', 'id': 3194015071, 'id_str': '3194015071', 'indices': [13, 23]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39569516768056E+018,1.39569516768056E+018,1.38889373783356E+018,1.38889373783356E+018,sasini00211,3269683976,3269683976,,,,,False,0,2,1,0,1.39564247583486E+018,1.39564247583486E+018,False,False,,,si,,,,,,,0
172,1.39449246933767E+018,Tue May 18 03:18:07 +0000 2021,1.39449246933767E+018,1.39449246933767E+018,"කුමන තත්ත්වයක්දී වුව දරුවන් ට අසීරුවකින් තොරව අධ්‍යාපනය ලබාගැනීමට හැකි වාතාවරණය සැකසීමට පාලකයෝ බැඳී සිටිති .එය වගකීමකි.වගවීමෙන් ඉටු කළ යුතු වගකීමකි.

දරුවන් ට මාර්ගගත ක්‍රමයට ඉගෙන ගන්නට අවශ්‍යය අවම පහසුකම් වත් සපයන්නට පාලකයින්ට  හැකි නම් එය මොනතරම් වටිනා කටයුත්තක් ද?",False,"[0, 267]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39449246721955E+018,1.39449246721955E+018,1.26405895667211E+018,1.26405895667211E+018,dewmina_online,1.26405895667211E+018,1.26405895667211E+018,,,,,False,0,2,1,0,1.39449087037676E+018,1.39449087037676E+018,False,False,,,si,,,,,"{'id': 1394490870376763394, 'id_str': '1394490870376763394'}",,0
173,1.39563177232336E+018,Fri May 21 06:45:18 +0000 2021,1.39563177232336E+018,1.39563177232336E+018,"අපේ ගෙදරට බලු පැටියා ගේද්දි ගෙදර හරියට ගේන්න එපා කියපු කිරි අම්මා දැං උදේ පාන්දර 4 ට නැගිටලා බල්ලට කිරි හදල දෙනවා.. බල්ලො හදන එක කරදරේ කීව කිරිඅත්තා රෑට හොරෙන්ම ඇවිත් බල්ලව පොරවලා යනවා..
හරිම ශෝක්...😍😁🤗😊",False,"[0, 203]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3326875423,3326875423,,,,,False,0,8,1,0,1.39563177232336E+018,1.39563177232336E+018,False,False,,,si,,,,,,,0
175,1.39457056111677E+018,Tue May 18 08:28:26 +0000 2021,1.39457056111677E+018,1.39457056111677E+018,@NightWingzzz @PinkySandaruwni මට නං පේන විදිහට හැමෝම අඩු වැඩි වශයෙන් පැටලිලා තමා ඉන්නේ. මාත් ඇතුළුව. මරණ බය නොදැනී ජීවත් වෙන්න පුළුවන් වුණා කියන තැන ඉඳලා එතනින් එහාට එකිනෙකා ව සැක නැතිව විශ්වාස කරන්න පුළුවන් කියන තැනට අපි දියුණු වෙලා තියනවද? එහෙම නෑ කියන්න උදාහරණ ඕන තරම් අත්දැකීම් තියනව මට නං. 😕,False,"[31, 297]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NightWingzzz', 'name': 'Nightwing®🇱🇰', 'id': 2369956382, 'id_str': '2369956382', 'indices': [0, 13]}, {'screen_name': 'PinkySandaruwni', 'name': 'P I N K Z 🇱🇰', 'id': 911890224262688769, 'id_str': '911890224262688769', 'indices': [14, 30]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39456226458634E+018,1.39456226458634E+018,2369956382,2369956382,NightWingzzz,1.12149312735998E+018,1.12149312735998E+018,,,,,False,0,4,1,0,1.39450155187654E+018,1.39450155187654E+018,False,False,,,si,,,,,,,0
176,1.39562700827771E+018,Fri May 21 06:26:22 +0000 2021,1.39562700827771E+018,1.39562700827771E+018,@Disapamok අම්මා බයිනකොට අපිත් බැනලා ආයෙත් අම්මම හොද කියද්දි අපිත් හොද කියලා ඉන්න ඕනෙ 😂 නැත්තන් අම්මලාගෙ හිතට හරිනෑ 🤣,False,"[11, 117]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Disapamok', 'name': 'Dizy', 'id': 1084343288767733761, 'id_str': '1084343288767733761', 'indices': [0, 10]}], 'urls': []}",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.39538094270167E+018,1.39538094270167E+018,1.08434328876773E+018,1.08434328876773E+018,Disapamok,1282548913,1282548913,,,,,False,0,0,0,0,1.39538094270167E+018,1.39538094270167E+018,False,False,,,si,,,,,,,0
177,1.39532534796134E+018,Thu May 20 10:27:41 +0000 2021,1.39532534796134E+018,1.39532534796134E+018,@priyanthim123 @AyNaGsEuL101 @DamuthaH @dadbad770 @priyanthim123 බොහොම ස්තූතියි සහෝදරීගෙ අදහසට... ඔව් අම්මා සාමාන්‍යයෙන් තරමක් වෙලාව අරගෙන තමයි මේ චිත්‍ර අම්මා අඳින්නෙ... සුබ පැතුවටත් ගොඩක් ස්තූතියි...,False,"[50, 201]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'priyanthim123', 'name': 'Priyanthi', 'id': 3547622474, 'id_str': '3547622474', 'indices': [0, 14]}, {'screen_name': 'AyNaGsEuL101', 'name': 'AngelGirl101', 'id': 1197539374109474817, 'id_str': '1197539374109474817', 'indices': [15, 28]}, {'screen_name': 'DamuthaH', 'name': 'Hashī Līyanage 💞', 'id': 1125149607665684480, 'id_str': '1125149607665684480', 'indices': [29, 38]}, {'screen_name': 'dadbad770', 'name': 'Shafraz', 'id': 2328243420, 'id_str': '2328243420', 'indices': [39, 49]}, {'screen_name': 'priyanthim123', 'name': 'Priyanthi', 'id': 3547622474, 'id_str': '3547622474', 'indices': [50, 64]}], 'urls': []}",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.39529441082961E+018,1.39529441082961E+018,3547622474,3547622474,priyanthim123,3405656644,3405656644,,,,,False,0,2,0,0,1.39514783679104E+018,1.39514783679104E+018,False,False,,,si,,,,,,,0
