,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,self_thread,extended_entities,possibly_sensitive,possibly_sensitive_editable,card
1393739052667400195,Sun May 16 01:24:19 +0000 2021,1393739052667400195,1393739052667400195,@SamadhiDilruks2 තාත්තා මනමාලයා ගෙදරටම එක්කන් ඇවිත්,False,"[17, 51]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SamadhiDilruks2', 'name': 'කර්ෆිව්🍾🥂', 'id': 1295998676238647296, 'id_str': '1295998676238647296', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3935675836562842e+18,1393567583656284162,1.2959986762386473e+18,1295998676238647296,SamadhiDilruks2,918790223840063488,918790223840063488,,,,,False,,,,0,0,0,0,1393567583656284162,1393567583656284162,False,False,si,,,,,,
1394549692655185922,Tue May 18 07:05:30 +0000 2021,1394549692655185922,1394549692655185922,@SavinduVidushan ඔව්. විජේවීර මහත්තයා රණ විරුවන්ගේ දෙමාපියන්ව මරන්න කියලා නියෝගයක් නිකුත් කරානේ. ඒකෙන් තමයී වැඩේ පත්තු වුනේ.,False,"[17, 124]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SavinduVidushan', 'name': '𝙨𝙖𝙫𝙞 🇱🇰', 'id': 2925554527, 'id_str': '2925554527', 'indices': [0, 16]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3945479336687288e+18,1394547933668728839,2925554527.0,2925554527,SavinduVidushan,1269375633886449664,1269375633886449664,,,,,False,,,,0,1,1,0,1394531382068535297,1394531382068535297,False,False,si,,,,,,
1395739950654509059,Fri May 21 13:55:10 +0000 2021,1395739950654509059,1395739950654509059,@CharukaLive මගේ තාත්තා වැඩට යනවා. මම working from home . මට ලොකු උවමනාවක් තියෙනවා වැක්සින් එක අපිට කරගන්න . සාධාරණ ගාණක් ගෙවල හරි වැක්සීන් කරගන්න අපි ලෑස්තියි. එහෙම දුන්න නම් රජයටත් බරක් නෑනේ.,False,"[13, 193]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CharukaLive', 'name': 'රාස්පුටින් | Rasputin', 'id': 1245643406493093889, 'id_str': '1245643406493093889', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.395710879686021e+18,1395710879686021123,1.245643406493094e+18,1245643406493093889,CharukaLive,936605640675303424,936605640675303424,,,,,False,,,,0,1,1,0,1395710879686021123,1395710879686021123,False,False,si,,,,,,
1395808026851004420,Fri May 21 18:25:41 +0000 2021,1395808026851004420,1395808026851004420,@ItsMeKande දැන් උබට වගකීම් වැඩියි කන්දේ පිස්සු කෙලින නවත්තලා හොද තාත්තා කෙනෙක් වෙයන් 🙂,False,"[12, 87]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ItsMeKande', 'name': 'Darshana', 'id': 1257356014380126208, 'id_str': '1257356014380126208', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3957757515472814e+18,1395775751547281409,1.2573560143801262e+18,1257356014380126208,ItsMeKande,1330878696601903104,1330878696601903104,,,,,False,,,,0,4,1,0,1395775495627759620,1395775495627759620,False,False,si,,,,,,
1393399597490343936,Sat May 15 02:55:26 +0000 2021,1393399597490343936,1393399597490343936,@dinidu @UPGammanpila මුගේ තාත්තා සරමේ පිහදාගත්තා නම් අපිට මේවගේ පකයන්ගේ කතා අහන්න වෙන්නෑනේ,False,"[22, 91]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dinidu', 'name': 'Dinidu de Alwis', 'id': 14174456, 'id_str': '14174456', 'indices': [0, 7]}, {'screen_name': 'UPGammanpila', 'name': 'Udaya Gammanpila', 'id': 2547563576, 'id_str': '2547563576', 'indices': [8, 21]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3931751951211848e+18,1393175195121184771,14174456.0,14174456,dinidu,1326104182328229888,1326104182328229888,,,,,False,,,,0,0,0,0,1393175195121184771,1393175195121184771,False,False,si,,,,,,
1395297281083994112,Thu May 20 08:36:09 +0000 2021,1395297281083994112,1395297281083994112,"@RamithaJ @vishdi23 වාසගමක් නිසා මං husband ගෙන් depend වෙනව කියල මිනිස්සු හිතුවත් , හරි හමන් මනුස්සයෙක් ගෙන් depend වෙනව කියල කතාවක් හැදෙන එක මට මදිකමක් නෙවෙයි..අනික තාත්තගෙ දුව විදිහට මාව අඳුනගන්න එකට මම කොහොමත් කැමතියි..මොකද ඒ මිනිස්සු ජාති ජාතිත් වටින මං සෑහෙන්න ගරුකරන ideal පිරිමි..",False,"[20, 288]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RamithaJ', 'name': 'No Name', 'id': 173016304, 'id_str': '173016304', 'indices': [0, 9]}, {'screen_name': 'vishdi23', 'name': 'Vishdi Mandira', 'id': 1359138375156998145, 'id_str': '1359138375156998145', 'indices': [10, 19]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3952316552043233e+18,1395231655204323329,173016304.0,173016304,RamithaJ,965080511205949440,965080511205949440,,,,,False,,,,0,3,1,0,1395079236482867203,1395079236482867203,False,False,si,,,,,,
1395776410694807554,Fri May 21 16:20:03 +0000 2021,1395776410694807554,1395776410694807554,තාත්තා ජීවත් වෙලා ඉන්න කාලෙ නංගිටයි මටයි සිරස කියන්නෙ තහනම් නාලිකාවක්. කාටූන් එකක් වත් බලන්න දුන්නෑ. ඒ කාලෙ නං හෙන තරහයි. ඒත් දැං තේරෙනවා කොච්චර පහත් පෙලේ නාලිකාවක්ද කියලා 🔺💥🔫,False,"[0, 175]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1214359223049609216,1214359223049609216,,,,,True,1.3957466585756058e+18,1395746658575605760,"{'url': 'https://t.co/S7vAS1yLmi', 'expanded': 'https://twitter.com/dulithk/status/1395746658575605760', 'display': 'twitter.com/dulithk/status…'}",5,66,11,1,1395776410694807554,1395776410694807554,False,False,si,,,,,,
1395401430068916224,Thu May 20 15:30:00 +0000 2021,1395401430068916224,1395401430068916224,@kriticalvodka උබට නං අවුලක් නෑනෙ. තාත්තා උබටත් එක්ක උගන්නයි නෙ,False,"[15, 63]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kriticalvodka', 'name': 'Neville Lahiru', 'id': 2599874101, 'id_str': '2599874101', 'indices': [0, 14]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.395400970247426e+18,1395400970247426061,2599874101.0,2599874101,kriticalvodka,2607440251,2607440251,,,,,False,,,,0,0,1,0,1395398672783863811,1395398672783863811,False,False,si,,,,,,
1394490874512297984,Tue May 18 03:11:47 +0000 2021,1394490874512297984,1394490874512297984,"සිය කැමැත්තෙන් කැමරාව ක්‍රියාත්මක නොකරන කිසිම දරුවෙකුට එසේ කරන්න යැයි මම කිසිම විටෙක නොකියමි.එයට හේතුවක් තිබේ.
මර්ගගත ක්‍රමයට පන්ති පැවැත්වීම ඇරඹි මුල් සමයේ මගේ පන්තියේ සිටි පුතෙක් තම ජංගම දුරකතනයේ කැමරාව ක්‍රියාත්මක කරගෙනම මා කියනා දේ අසා සිටියේය.",False,"[0, 248]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3944908722683986e+18,1394490872268398592,1.2640589566721106e+18,1264058956672110592,dewmina_online,1264058956672110592,1264058956672110592,,,,,False,,,,0,1,1,0,1394490870376763394,1394490870376763394,False,False,si,,"{'id': 1394490870376763394, 'id_str': '1394490870376763394'}",,,,
1394375244790460420,Mon May 17 19:32:19 +0000 2021,1394375244790460420,1394375244790460420,"@GotabayaR 
Sir අපේ අම්මයි තාත්තයි වැඩ කරේ රාජ්‍ය වැව්ලි සංතාවේ දැන් විශ්රාම ගිහිල්ලා ගොඩක් කල් දෙන්නාම EPF එක ගන්න ගොඩක් දුක් වින්දා තාත්තා ඒක ගන්න බැරුවම නැති උනා 2016 තාම හම්බඋනේ නෑ අම්මට cancer එකක් අම්මටත් තාම ගන්න බැරි උනා. ඇයි Sir මෙහෙම වෙන්නේ. අම්මටත්  දැන් අසනීපයි",False,"[0, 273]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GotabayaR', 'name': 'Gotabaya Rajapaksa', 'id': 3191855185, 'id_str': '3191855185', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,3191855185.0,3191855185,GotabayaR,1394369104610353153,1394369104610353153,,,,,False,,,,0,0,0,0,1394375244790460420,1394375244790460420,False,False,si,,,,,,
1395064694461792262,Wed May 19 17:11:56 +0000 2021,1395064694461792262,1395064694461792262,@vishdi23 @ItsmeSuppa @sasini00211 @anushaka_____ අනේ මැණික.. මුන් හින්දා අම්මා තාත්තා දුන්න නම වෙනස් කරන්න එපා..,False,"[50, 113]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'vishdi23', 'name': 'Vishdi Mandira', 'id': 1359138375156998145, 'id_str': '1359138375156998145', 'indices': [0, 9]}, {'screen_name': 'ItsmeSuppa', 'name': 'RT Suppa 🤓', 'id': 3797363534, 'id_str': '3797363534', 'indices': [10, 21]}, {'screen_name': 'sasini00211', 'name': 'Sasini Nilanka', 'id': 1388893737833562112, 'id_str': '1388893737833562112', 'indices': [22, 34]}, {'screen_name': 'anushaka_____', 'name': 'හොඳ පුතා', 'id': 1110203643695939590, 'id_str': '1110203643695939590', 'indices': [35, 49]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3950638553953976e+18,1395063855395397634,1.3591383751569981e+18,1359138375156998145,vishdi23,3269683976,3269683976,,,,,False,,,,0,2,2,0,1395018003566059520,1395018003566059520,False,False,si,,,,,,
1393920829092552704,Sun May 16 13:26:38 +0000 2021,1393920829092552704,1393920829092552704,තාත්තා❤❤,False,"[0, 8]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1247533987557335040,1247533987557335040,,,,,True,1.39392020113818e+18,1393920201138180101,"{'url': 'https://t.co/kE1UT4uP1v', 'expanded': 'https://twitter.com/SBhanukaC/status/1393920201138180101', 'display': 'twitter.com/SBhanukaC/stat…'}",0,5,0,0,1393920829092552704,1393920829092552704,False,False,si,,,,,,
1394981027408453632,Wed May 19 11:39:29 +0000 2021,1394981027408453632,1394981027408453632,කියමු බලන්න කට්ටිය😌😒 https://t.co/IeX0EyBgEx,False,"[0, 20]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1394981019275579393, 'id_str': '1394981019275579393', 'indices': [21, 44], 'media_url': 'http://pbs.twimg.com/media/E1v32JpVUAEi_c1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1v32JpVUAEi_c1.jpg', 'url': 'https://t.co/IeX0EyBgEx', 'display_url': 'pic.twitter.com/IeX0EyBgEx', 'expanded_url': 'https://twitter.com/LankaniKanchana/status/1394981027408453632/photo/1', 'type': 'photo', 'original_info': {'width': 1080, 'height': 1196, 'focus_rects': [{'x': 0, 'y': 86, 'h': 605, 'w': 1080}, {'x': 0, 'y': 0, 'h': 1080, 'w': 1080}, {'x': 0, 'y': 0, 'h': 1196, 'w': 1049}, {'x': 0, 'y': 0, 'h': 1196, 'w': 598}, {'x': 0, 'y': 0, 'h': 1196, 'w': 1080}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1196, 'resize': 'fit'}, 'small': {'w': 614, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1196, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'large': {'faces': []}, 'small': {'faces': []}, 'medium': {'faces': []}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1336968211846361089,1336968211846361089,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,,,,2,81,16,1,1394981027408453632,1394981027408453632,False,False,si,,,"{'media': [{'id': 1394981019275579393, 'id_str': '1394981019275579393', 'indices': [21, 44], 'media_url': 'http://pbs.twimg.com/media/E1v32JpVUAEi_c1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1v32JpVUAEi_c1.jpg', 'url': 'https://t.co/IeX0EyBgEx', 'display_url': 'pic.twitter.com/IeX0EyBgEx', 'expanded_url': 'https://twitter.com/LankaniKanchana/status/1394981027408453632/photo/1', 'type': 'photo', 'original_info': {'width': 1080, 'height': 1196, 'focus_rects': [{'x': 0, 'y': 86, 'h': 605, 'w': 1080}, {'x': 0, 'y': 0, 'h': 1080, 'w': 1080}, {'x': 0, 'y': 0, 'h': 1196, 'w': 1049}, {'x': 0, 'y': 0, 'h': 1196, 'w': 598}, {'x': 0, 'y': 0, 'h': 1196, 'w': 1080}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1196, 'resize': 'fit'}, 'small': {'w': 614, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1196, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'large': {'faces': []}, 'small': {'faces': []}, 'medium': {'faces': []}}, 'media_key': '3_1394981019275579393', 'ext_media_color': {'palette': [{'rgb': {'red': 249, 'green': 249, 'blue': 249}, 'percentage': 72.99}, {'rgb': {'red': 60, 'green': 57, 'blue': 56}, 'percentage': 10.26}, {'rgb': {'red': 227, 'green': 122, 'blue': 124}, 'percentage': 2.82}, {'rgb': {'red': 224, 'green': 65, 'blue': 64}, 'percentage': 2.44}, {'rgb': {'red': 234, 'green': 17, 'blue': 20}, 'percentage': 1.21}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,
1393634074300796931,Sat May 15 18:27:10 +0000 2021,1393634074300796931,1393634074300796931,"ඉපදෙන්නෙත් තනියම......
මැරෙන්නෙත් තනියම......
ඉතින්..,
‍රණ්ඩු වෙන්න විතරක්
කාවවත් ඕනි ද?.....
නෑනේ......, https://t.co/tnKHAviRHk",False,"[0, 105]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1393634066344284161, 'id_str': '1393634066344284161', 'indices': [106, 129], 'media_url': 'http://pbs.twimg.com/media/E1cuzK9VkAEdCwR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1cuzK9VkAEdCwR.jpg', 'url': 'https://t.co/tnKHAviRHk', 'display_url': 'pic.twitter.com/tnKHAviRHk', 'expanded_url': 'https://twitter.com/proud_Buddhist1/status/1393634074300796931/photo/1', 'type': 'photo', 'original_info': {'width': 1014, 'height': 1024, 'focus_rects': [{'x': 0, 'y': 253, 'h': 568, 'w': 1014}, {'x': 0, 'y': 10, 'h': 1014, 'w': 1014}, {'x': 88, 'y': 0, 'h': 1024, 'w': 898}, {'x': 281, 'y': 0, 'h': 1024, 'w': 512}, {'x': 0, 'y': 0, 'h': 1024, 'w': 1014}]}, 'sizes': {'large': {'w': 1014, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1014, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 673, 'h': 680, 'resize': 'fit'}}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1200800076211208192,1200800076211208192,,,,,False,,,,4,58,6,0,1393634074300796931,1393634074300796931,False,False,si,,,"{'media': [{'id': 1393634066344284161, 'id_str': '1393634066344284161', 'indices': [106, 129], 'media_url': 'http://pbs.twimg.com/media/E1cuzK9VkAEdCwR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1cuzK9VkAEdCwR.jpg', 'url': 'https://t.co/tnKHAviRHk', 'display_url': 'pic.twitter.com/tnKHAviRHk', 'expanded_url': 'https://twitter.com/proud_Buddhist1/status/1393634074300796931/photo/1', 'type': 'photo', 'original_info': {'width': 1014, 'height': 1024, 'focus_rects': [{'x': 0, 'y': 253, 'h': 568, 'w': 1014}, {'x': 0, 'y': 10, 'h': 1014, 'w': 1014}, {'x': 88, 'y': 0, 'h': 1024, 'w': 898}, {'x': 281, 'y': 0, 'h': 1024, 'w': 512}, {'x': 0, 'y': 0, 'h': 1024, 'w': 1014}]}, 'sizes': {'large': {'w': 1014, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1014, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 673, 'h': 680, 'resize': 'fit'}}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}}, 'media_key': '3_1393634066344284161', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 75, 'green': 76, 'blue': 71}, 'percentage': 87.08}, {'rgb': {'red': 113, 'green': 115, 'blue': 110}, 'percentage': 6.06}, {'rgb': {'red': 86, 'green': 77, 'blue': 62}, 'percentage': 3.01}, {'rgb': {'red': 30, 'green': 71, 'blue': 89}, 'percentage': 1.0}, {'rgb': {'red': 209, 'green': 208, 'blue': 204}, 'percentage': 0.5}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",False,True,
1395369479463481344,Thu May 20 13:23:03 +0000 2021,1395369479463481344,1395369479463481344,"@dinidu Its not because of lack of principles they voted for it. Its just the fear they have for d Rajapakses. All their corruption files &amp; their dark secrets R known to them, dis is how they blackmail dem. And another thing is, money. Yes, wity money u can buy people. It has been proved",False,"[8, 292]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dinidu', 'name': 'Dinidu de Alwis', 'id': 14174456, 'id_str': '14174456', 'indices': [0, 7]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3953364442526065e+18,1395336444252606466,14174456.0,14174456,dinidu,306127931,306127931,,,,,False,,,,0,0,1,0,1395334719022133251,1395334719022133251,False,False,en,,,,,,
1395416530586796035,Thu May 20 16:30:01 +0000 2021,1395416530586796035,1395416530586796035,කොහෙවත් හිටපු එකෙක් ගූගල් එකෙන් උස්සලා ෆොටෝ දැම්මා කියලා මේකේ උන් වලි. උබලාට කරන්න වැඩක් ඇත්තෙම නැත්තම් අම්මා තාත්තා රෑටවත් කෑවද කියලා බලපල්ලා. 😂🙆🏻‍♂️🤦🏻‍♂️,False,"[0, 155]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,429624563,429624563,,,,,False,,,,4,30,2,0,1395416530586796035,1395416530586796035,False,False,si,,,,,,
1394490876756316162,Tue May 18 03:11:48 +0000 2021,1394490876756316162,1394490876756316162,දැන් මට ඒ දරුවා අවට පරිසරය හොදින් පෙනේ.උඩු කයට කමිසයක් වත් ඇඳ නැති තාත්තා කෙනෙකි.විටින් විට මහ හඬින් මොනවාදෝ කියමින් ඔහු බිම වැතිර සිටියි.ගෙබිම තැනින් තැන සෙමෙන්ති පදාස පිටින් ගැළවී ගොස් ය.ඔහු බීමතින් බව වටහාගන්නට මා හට වැඩි වේලාවක් ගියේ නැත.,False,"[0, 242]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.394490874512298e+18,1394490874512297984,1.2640589566721106e+18,1264058956672110592,dewmina_online,1264058956672110592,1264058956672110592,,,,,False,,,,0,0,1,0,1394490870376763394,1394490870376763394,False,False,si,,"{'id': 1394490870376763394, 'id_str': '1394490870376763394'}",,,,
1394555163914870786,Tue May 18 07:27:15 +0000 2021,1394555163914870786,1394555163914870786,@SKathriarachc @pramodVimukthi1 මක් වෙලාද අක්කෙ,False,"[32, 47]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SKathriarachc', 'name': '💙\U0001f9da නිෂාදි \U0001f9da💙', 'id': 4695571118, 'id_str': '4695571118', 'indices': [0, 14]}, {'screen_name': 'pramodVimukthi1', 'name': 'pramod abeyrathna', 'id': 1191978229864763393, 'id_str': '1191978229864763393', 'indices': [15, 31]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.394554897043845e+18,1394554897043845120,4695571118.0,4695571118,SKathriarachc,1249183486428303360,1249183486428303360,,,,,False,,,,0,1,1,0,1394348015205244931,1394348015205244931,False,False,si,,,,,,
1395459089627377664,Thu May 20 19:19:08 +0000 2021,1395459089627377664,1395459089627377664,@ravinhwg බයයි නේ එයාලා එක්ක එල්ලෙන්න,False,"[10, 37]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ravinhwg', 'name': 'Ravin H.', 'id': 2985429300, 'id_str': '2985429300', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3954586321966408e+18,1395458632196640769,2985429300.0,2985429300,ravinhwg,879621963618144256,879621963618144256,,,,,False,,,,0,0,1,0,1395456501825687552,1395456501825687552,False,False,si,,,,,,
1393578721634779137,Sat May 15 14:47:13 +0000 2021,1393578721634779137,1393578721634779137,@indika27 අම්බලන්තොටනේ,False,"[10, 22]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'indika27', 'name': 'Amila Chathuranga', 'id': 150624162, 'id_str': '150624162', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3934241512185078e+18,1393424151218507777,150624162.0,150624162,indika27,1099874676,1099874676,,,,,False,,,,0,1,1,0,1393424151218507777,1393424151218507777,False,False,si,,,,,,
1395753522566615044,Fri May 21 14:49:06 +0000 2021,1395753522566615044,1395753522566615044,@ItsMeKande දවසක ඔයාගෙ ලමයි මෙ පොස්ට්  දැක්කොත්  තාත්තා ගැන මොනා හිතයිද කියල කල්පනා කරලද මෙවා දැම්මෙ,False,"[12, 100]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ItsMeKande', 'name': 'Darshana', 'id': 1257356014380126208, 'id_str': '1257356014380126208', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3957293003519631e+18,1395729300351963137,1.2573560143801262e+18,1257356014380126208,ItsMeKande,1242393816243429377,1242393816243429377,,,,,False,,,,0,4,1,0,1395729300351963137,1395729300351963137,False,False,si,,,,,,
