,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,card,extended_entities,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread
1118515196715249665,Wed Apr 17 14:02:58 +0000 2019,1118515196715249665,1118515196715249665,@ItsMeSithu නෑ ඉරිසියා නෑ ඔන්නොකිව හම්බෙලා කනට එකක් ගහන්න තිබානම් ඇති වේසි.😂,False,"[12, 76]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ItsMeSithu', 'name': 'Sithummmm⚡🇱🇰', 'id': 2430049045, 'id_str': '2430049045', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1185148349397443e+18,1118514834939744256,2430049045.0,2430049045,ItsMeSithu,982608810928844801,982608810928844801,,,,,False,0,0,1,0,1118510871796432897,1118510871796432897,False,False,si,,,,,,,,,
1251775832894459906,Sun Apr 19 07:33:10 +0000 2020,1251775832894459906,1251775832894459906,@nirmalsandaru වේසි,False,"[15, 19]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2517755597277512e+18,1251775559727751168,1.057885194630312e+18,1057885194630311936,Iam_N_Sandaru,1117021610618310656,1117021610618310656,,,,,False,0,1,1,0,1251775559727751168,1251775559727751168,False,False,si,,,,,,,,,
703519600613396480,Sat Feb 27 09:58:38 +0000 2016,703519600613396480,703519600613396480,@PoDiyaa වේසි කියන්නේ හොද වචනයක්ද ඩික් අය්යේ 😨,False,"[0, 46]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1084863205,1084863205,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,1,0,0,703507538441064448,703507538441064448,False,False,si,,,,,,,,,
1360137110691356673,Fri Feb 12 08:02:11 +0000 2021,1360137110691356673,1360137110691356673,"@anuwa01 ඒක තමා කිව්වෙ නැට්ටුක්කාර වේසි කියලා, නම දන්නෙ නැනේ 😒",False,"[9, 62]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'anuwa01', 'name': 'P U S P E', 'id': 707102986049347584, 'id_str': '707102986049347584', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3601364317047562e+18,1360136431704756224,7.071029860493476e+17,707102986049347584,anuwa01,3089536357,3089536357,,,,,False,0,0,1,0,1359882739348951045,1359882739348951045,False,False,si,,,,,,,,,
1139842358848172032,Sat Jun 15 10:29:30 +0000 2019,1139842358848172032,1139842358848172032,@mother_lk @kushantha9221 මනුස්ස හෑගීම් තියෙන උන් ඒ ගැහැනියගේ වේදනාව නොතේරීම අපේ මිනිස්සුන්ගේ තියෙන තිරිසන් කම ප්‍රදර්ශනය කිරීම.ඒ ගෑනිටම වෙන එකෙක්ගෙන් ලමයෙක් ලැබුනොත් ඒකි වේසි වෙලා බල්ලො රැල වගේ පාඩුවෙ ඉන්න දෙන්නෑ.වැරදි වැඩ කරන එකාමයි සමාජය ඉදිරියේ හරි කියල පෙන්නන් මේමිනිස්සු මේවට ඇදල දාන්නේ,False,"[26, 292]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1398204040657838e+18,1139820404065783809,333357644.0,333357644,yunesh_k,1110203643695939590,1110203643695939590,,,,,False,0,3,2,0,1139592575646519296,1139592575646519296,False,False,si,,,,,,,,,
1273050144976433152,Wed Jun 17 00:29:41 +0000 2020,1273050144976433152,1273050144976433152,@lankansexylucy කැරි වේසි,False,"[16, 25]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lankansexylucy', 'name': 'Hot Wife Lucy 17K 🇱🇰 ©️', 'id': 952372283854565376, 'id_str': '952372283854565376', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2725526672066724e+18,1272552667206672386,9.523722838545654e+17,952372283854565376,lankansexylucy,1263818266234904576,1263818266234904576,,,,,False,0,1,1,0,1272552667206672386,1272552667206672386,False,False,si,,,,,,,,,
1333371016806973440,Mon Nov 30 11:23:17 +0000 2020,1333371016806973440,1333371016806973440,@senalids You’re the bitch මේ ආන්ඩුවට කඩේ ගිය නේද? පට්ට වේසි,False,"[10, 60]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3332898043441644e+18,1333289804344164352,1.0558836077497385e+18,1055883607749738497,senalidesilva,1312281340604080128,1312281340604080128,,,,,False,0,0,0,0,1333289804344164352,1333289804344164352,False,False,si,,,,,,,,,
1367657948995072004,Fri Mar 05 02:07:19 +0000 2021,1367657948995072004,1367657948995072004,"ගෑණු ලමයී පිරිමි ලමයීගේ මල් වගේ තියෙන චූටි හිත තලනවා. රිද්දනවා. පිරිමි ලමයී ගෑණු ලමයීගේ බෙල්ල කපනවා, පිහියෙන් අනිනවා, වේසි කියලා බනිනවා. ඕන්න ඔහොමයී වැඩේ වෙන්නේ.",False,"[0, 161]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1269375633886449664,1269375633886449664,,,,,False,0,5,0,0,1367657948995072004,1367657948995072004,False,False,si,,,,,,,,,
1321612411921727489,Thu Oct 29 00:38:48 +0000 2020,1321612411921727489,1321612411921727489,@Its_Me_S_Soori දෙන්නම තමා ඉතින් ඒත් ඕක මාට්ටු උන ගමන්ම කෙල්ලගේ දෙමව්පියෝ තමන්ගේ ළමයා පත්තිනි අම්මා කෙනෙක් කරලා තියෙන මාන්නෙට අර කොල්ලට බනිනවා..කොල්ලගේ දෙමව්පියෝ තමන්ගේ ළමයා උපාසකයා කියලා හිතලා අර කෙල්ලට බනිනවා පදුරැ වේසි කියලා..ඒ අතරේ හොද දෙමව්පියොත් ඉන්නවා හරියටම වුන දේ ගැන හොයලා බලන,False,"[16, 286]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Its_Me_S_Soori', 'name': 'ֆɦǟռ....✍️(..Hҽʅʅσ Pҽҽρʂ..🙋) 🇱🇰', 'id': 1196374198408450048, 'id_str': '1196374198408450048', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.321433635996627e+18,1321433635996626944,1.19637419840845e+18,1196374198408450048,Its_Me_S_Soori,1284655908413255680,1284655908413255680,,,,,False,0,4,1,0,1321433635996626944,1321433635996626944,False,False,si,,,,,,,,,
1306461856450719744,Thu Sep 17 05:15:54 +0000 2020,1306461856450719744,1306461856450719744,"@lahirunirmala මං හිටි බෝඩිමක ඇන්ටි ධූට බනිනො.. තෝ වේසි මගේ ඔක්කොම ලියාගෙන ඒවයින් කකා බිබී තෝ වේසකමේ යනෝ..මං මේ කීයක්වත් හම්බකරගත්තම තොට ඉවසං ඉන්න බෑ.කතන්දර කියනො..
ආදී වසේන් වලි. ඒ ආන්ටි පවුල් වෙලා උපයාගත්තේ කුනුහබ්බ කියාන රණ්ඩු වෙන්න පුළුවන් දුවෙක්.. ඒකත් වටිනෝ ඉතිං එ නාකි උන්දැට..",False,"[15, 284]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lahirunirmala', 'name': 'Hiru', 'id': 33105446, 'id_str': '33105446', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.306457859291525e+18,1306457859291525122,33105446.0,33105446,lahirunirmala,150624162,150624162,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,5,0,0,1306457859291525122,1306457859291525122,False,False,si,,,,,,,,,
1218545269530169344,Sat Jan 18 14:46:46 +0000 2020,1218545269530169344,1218545269530169344,කොයි මිනිහ හින්දද යකෝ මට මූ හම්බුනේ කියල හිතන වේසි https://t.co/umniex6Q3V,False,"[0, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1218545259568742402, 'id_str': '1218545259568742402', 'indices': [51, 74], 'media_url': 'http://pbs.twimg.com/media/EOkkdRtUwAIFAJo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EOkkdRtUwAIFAJo.jpg', 'url': 'https://t.co/umniex6Q3V', 'display_url': 'pic.twitter.com/umniex6Q3V', 'expanded_url': 'https://twitter.com/EnThunga/status/1218545269530169344/photo/1', 'type': 'photo', 'original_info': {'width': 1463, 'height': 823, 'focus_rects': [{'x': 0, 'y': 0, 'h': 819, 'w': 1463}, {'x': 283, 'y': 0, 'h': 823, 'w': 823}, {'x': 333, 'y': 0, 'h': 823, 'w': 722}, {'x': 488, 'y': 0, 'h': 823, 'w': 412}, {'x': 0, 'y': 0, 'h': 823, 'w': 1463}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1463, 'h': 823, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 251, 'y': 74, 'h': 171, 'w': 171}]}, 'orig': {'faces': [{'x': 542, 'y': 161, 'h': 368, 'w': 368}]}, 'large': {'faces': [{'x': 542, 'y': 161, 'h': 368, 'w': 368}]}, 'medium': {'faces': [{'x': 444, 'y': 132, 'h': 301, 'w': 301}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,812297402656899077,812297402656899077,,,,,True,1,8,1,0,1218545269530169344,1218545269530169344,False,False,si,,False,True,,"{'media': [{'id': 1218545259568742402, 'id_str': '1218545259568742402', 'indices': [51, 74], 'media_url': 'http://pbs.twimg.com/media/EOkkdRtUwAIFAJo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EOkkdRtUwAIFAJo.jpg', 'url': 'https://t.co/umniex6Q3V', 'display_url': 'pic.twitter.com/umniex6Q3V', 'expanded_url': 'https://twitter.com/EnThunga/status/1218545269530169344/photo/1', 'type': 'photo', 'original_info': {'width': 1463, 'height': 823, 'focus_rects': [{'x': 0, 'y': 0, 'h': 819, 'w': 1463}, {'x': 283, 'y': 0, 'h': 823, 'w': 823}, {'x': 333, 'y': 0, 'h': 823, 'w': 722}, {'x': 488, 'y': 0, 'h': 823, 'w': 412}, {'x': 0, 'y': 0, 'h': 823, 'w': 1463}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1463, 'h': 823, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'features': {'small': {'faces': [{'x': 251, 'y': 74, 'h': 171, 'w': 171}]}, 'orig': {'faces': [{'x': 542, 'y': 161, 'h': 368, 'w': 368}]}, 'large': {'faces': [{'x': 542, 'y': 161, 'h': 368, 'w': 368}]}, 'medium': {'faces': [{'x': 444, 'y': 132, 'h': 301, 'w': 301}]}}, 'media_key': '3_1218545259568742402', 'ext_media_color': {'palette': [{'rgb': {'red': 28, 'green': 31, 'blue': 45}, 'percentage': 50.04}, {'rgb': {'red': 180, 'green': 158, 'blue': 153}, 'percentage': 21.71}, {'rgb': {'red': 91, 'green': 89, 'blue': 80}, 'percentage': 9.11}, {'rgb': {'red': 152, 'green': 42, 'blue': 168}, 'percentage': 4.17}, {'rgb': {'red': 147, 'green': 151, 'blue': 144}, 'percentage': 4.12}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",1.2185022826245407e+18,1218502282624540674,"{'url': 'https://t.co/cSqaKLcodS', 'expanded': 'https://twitter.com/Sansajran/status/1218502282624540674', 'display': 'twitter.com/Sansajran/stat…'}",
1252213803380588544,Mon Apr 20 12:33:30 +0000 2020,1252213803380588544,1252213803380588544,@idehanj @Dew_Rajapaksha කව්දෝයි වේසි,False,"[25, 37]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dew_Rajapaksha', 'name': 'මල් කුමාරි... 🌼😌❤️', 'id': 1138802478500024320, 'id_str': '1138802478500024320', 'indices': [9, 24]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2522136057323192e+18,1252213605732319232,1.119932647252226e+18,1119932647252226048,justdehan,1177011554069483522,1177011554069483522,,,,,False,0,2,1,0,1252149234117345280,1252149234117345280,False,False,si,,,,,,,,,
1094905169962123264,Mon Feb 11 10:25:09 +0000 2019,1094905169962123264,1094905169962123264,"@shyaminayesh අනේ හු... @*$&amp;#&amp; 
High quality up වෙලා තිබ්බෙ. ඔරිගිනල් දාන්නහිතාගෙන මම ක්ලවුඩ් එකෙන් ෆොටොස් ටික ඩිලීට් කරා...
ඒ වේසි ෆෝන් එකෙනුත් ෆොටෝස් ටික ඩිලීට් කරල... 😒",False,"[14, 179]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'shyaminayesh', 'name': 'Shyamin Ayesh', 'id': 172568073, 'id_str': '172568073', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.0949009328343982e+18,1094900932834398209,172568073.0,172568073,shyaminayesh,1379864929,1379864929,,,,,False,0,1,1,0,1094284268002467840,1094284268002467840,False,False,si,,,,,,,,,
1206402441614282752,Mon Dec 16 02:35:30 +0000 2019,1206402441614282752,1206402441614282752,වේසි මොඩ් 😌,False,"[0, 11]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,807567218959523840,807567218959523840,,,,,True,0,1,0,0,1206402441614282752,1206402441614282752,False,False,si,,,,,,1.2062746709215396e+18,1206274670921539584,"{'url': 'https://t.co/9BhZQ5fBYD', 'expanded': 'https://twitter.com/thejidar/status/1206274670921539584', 'display': 'twitter.com/thejidar/statu…'}",
1070331918908936192,Wed Dec 05 14:59:49 +0000 2018,1070331918908936192,1070331918908936192,@_ArEreP_NeEvArT ඒ වේසි එක්ක මට ගනුදෙනුවක් නෑ දැන්,False,"[17, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.0703302103256556e+18,1070330210325655552,8.72998596936962e+17,872998596936962050,arerep_neevart,3334390273,3334390273,,,,,False,0,1,1,0,1070330210325655552,1070330210325655552,False,False,si,,,,,,,,,
1161862041797218304,Thu Aug 15 04:47:51 +0000 2019,1161862041797218304,1161862041797218304,@maalupaan මේක දැං කියහන්කො දැක්කෙ වේසි 😹,False,"[11, 41]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'maalupaan', 'name': 'Jerry 🇱🇰', 'id': 4632654077, 'id_str': '4632654077', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.161649303435141e+18,1161649303435141120,4632654077.0,4632654077,maalupaan,2483063340,2483063340,,,,,False,0,2,0,0,1161649303435141120,1161649303435141120,False,False,si,,,,,,,,,
1270385376578822144,Tue Jun 09 16:00:51 +0000 2020,1270385376578822144,1270385376578822144,@SashenMe කේසි 👀,False,"[10, 16]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SashenMe', 'name': 'Sashen🇱🇰', 'id': 130433613, 'id_str': '130433613', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2703850011678147e+18,1270385001167814661,130433613.0,130433613,SashenMe,1058556126566875137,1058556126566875137,,,,,False,0,0,1,0,1270385001167814661,1270385001167814661,False,False,si,,,,,,,,,
1211633051144523776,Mon Dec 30 13:00:05 +0000 2019,1211633051144523776,1211633051144523776,@nirodhanews කොහේද පොන්නයෝ ඒ පට්ට පඳුරු වේසි තානාපති නිළධාරිනියක් වුණේ  උඹේ අම්මගෙ රිම්පිඩියෙද සක්කිලියෝ,False,"[13, 104]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nirodhanews', 'name': 'Nuwan Nirodha Alwis', 'id': 329826075, 'id_str': '329826075', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2115562109122191e+18,1211556210912219142,329826075.0,329826075,nirodhanews,1135511371095957505,1135511371095957505,,,,,False,0,0,0,0,1211556210912219142,1211556210912219142,False,False,si,,,,,,,,,
943388310298181634,Wed Dec 20 07:51:15 +0000 2017,943388310298181634,943388310298181634,@Anushka_W_ @PoDiyaa ආන්සර් කරේ නෑ වේසි 😂,False,"[21, 41]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.433577295733432e+17,943357729573343232,4632654077.0,4632654077,maalupaan,1742620412,1742620412,,,,,False,0,0,0,0,943312388010504194,943312388010504194,False,False,si,,,,,,,,,
154984594159054849,Thu Jan 05 17:56:21 +0000 2012,154984594159054849,154984594159054849,@PhuckYou_ `වේසි :D,False,"[0, 19]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PhuckYou_', 'name': 'Sav', 'id': 212221864, 'id_str': '212221864', 'indices': [0, 10]}], 'urls': []}","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>",1.5498433586542592e+17,154984335865425920,212221864.0,212221864,PhuckYou_,71809949,71809949,,,,,False,0,0,0,0,154984335865425920,154984335865425920,False,False,si,,,,,,,,,
1211177384445018114,Sun Dec 29 06:49:25 +0000 2019,1211177384445018114,1211177384445018114,@MohamadFahim11 @ajayadharshaka හුඟාක් අය ජිවිතේ විඳින්නේ නෑ..අනිත් මිනිස්සු දිහා බල බල විඳෝනවා විතරයි..🙄,False,"[32, 105]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MohamadFahim11', 'name': 'Zaki🚴 love laugh live and let live⛹️🤸🤾🏋️', 'id': 1086000158, 'id_str': '1086000158', 'indices': [0, 15]}, {'screen_name': 'ajayadharshaka', 'name': '#Firewalker🔥🇱🇰🇦🇺', 'id': 625422090, 'id_str': '625422090', 'indices': [16, 31]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.211176529427882e+18,1211176529427881984,1086000158.0,1086000158,MohamadFahim11,973212683007819776,973212683007819776,,,,,False,0,2,2,0,1211130728953589760,1211130728953589760,False,False,si,,,,,,,,,
1194270898234114049,Tue Nov 12 15:09:05 +0000 2019,1194270898234114049,1194270898234114049,@ShirleySetia @RakzzMaduOnline @nishantmatta ආහ් වේසි කොහාමද ඉතින් 🙂,False,"[45, 68]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ShirleySetia', 'name': 'Shirley Setia', 'id': 751225243, 'id_str': '751225243', 'indices': [0, 13]}, {'screen_name': 'RakzzMaduOnline', 'name': '🐾️Baby Koala🖤🐨🐾️ 💤', 'id': 1014093357318934529, 'id_str': '1014093357318934529', 'indices': [14, 30]}, {'screen_name': 'nishantmatta', 'name': 'Nishant Matta', 'id': 86690372, 'id_str': '86690372', 'indices': [31, 44]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1941885940652646e+18,1194188594065264640,751225243.0,751225243,ShirleySetia,3089536357,3089536357,,,,,False,0,0,0,0,1194188594065264640,1194188594065264640,False,False,si,,,,,,,,,
1358104350262894599,Sat Feb 06 17:24:44 +0000 2021,1358104350262894599,1358104350262894599,@Iamkavikaushi පට්ට වේසි😊😛🤩🥰😍💦💦💦,False,"[15, 32]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.358080891499651e+18,1358080891499651072,1.1586597086365983e+18,1158659708636598272,IamkaushiPerera,1159381760406196225,1159381760406196225,,,,,False,0,0,0,0,1358080891499651072,1358080891499651072,False,False,si,,,,,,,,,
1131430846601162752,Thu May 23 05:25:09 +0000 2019,1131430846601162752,1131430846601162752,Leading by How many votes ???? ;) 😜,False,"[0, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,21931363,21931363,,,,,False,14227,108553,5749,2837,1131430846601162752,1131430846601162752,False,False,en,,,,,,,,,
1249222334650580993,Sun Apr 12 06:26:28 +0000 2020,1249222334650580993,1249222334650580993,"ඇත්තටම මමත් බැලුව, එතනදි ඒ කෙල්ලට වරදින්නේ විශ්වාසේ නිසා.ඇත්තටම ආදරේ නිසා ඕන කෙනෙක් අන්ද වෙනවා, තමන්ට ආදරේ කරන කෙනා ඉල්ලන දේ කොයි විදිහකින් හරි දෙන්නයි ට්‍රයි කරන්නේ, කොල්ලො කෙල්ලෝ දෙගොල්ලොම එහෙමයි. ඒත් අද සමාජේ පට්ට වෙනස්, කොල්ලා කොහොම හරි කෙල්ලව සෙට් කරගෙන.",False,"[0, 259]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.249222332192678e+18,1249222332192677889,1.0268126151277568e+18,1026812615127756802,shanu23Sandaru,1026812615127756802,1026812615127756802,,,,,False,0,5,1,0,1249222332192677889,1249222332192677889,False,False,si,,,,,,,,,"{'id': 1249222332192677889, 'id_str': '1249222332192677889'}"
1365347763509108736,Fri Feb 26 17:07:28 +0000 2021,1365347763509108736,1365347763509108736,"ඉස්සරහ ගෙදර නැන්ද අපේ ගෙදර අවිල්ල අම්ම එක්ක අඬනව එයාගෙ ලමයි එයා කෝල් කරද්දි ෆෝන් ආන්ස්වර් කරන්නෙ නෑලු.
ඉස්සර එයාගෙ ලමයින්ව උඩ තියල, කිසි වරදක් නොකරපු අපිට එක එක දේවල් ගම වටේ කියපුවට එයාට දඬුවම් ලැබිල වගේ. අපි අම්මල එක්ක හොඳින් ඉන්නව දකිද්දිත් එයාට ඇඬෙනව දැන්..",False,"[0, 260]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1100590218434867205,1100590218434867205,,,,,False,0,50,9,0,1365347763509108736,1365347763509108736,False,False,si,,,,,,,,,
1244617574228168705,Mon Mar 30 13:28:48 +0000 2020,1244617574228168705,1244617574228168705,"@rothbourne Cats from oldest to youngest with nicknames given by friends.
Wheezy AKA වේසි (coz she used to be the town bicycle before she got snip snips) 
Pixie AKA පිස්සි (Coz she's weird AF)
Tequila AKA බේබදු නංගි (coz she keeps throwing her body on the floor like one)",False,"[12, 271]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rothbourne', 'name': 'Joජස්ස් Ronnහැ', 'id': 51682323, 'id_str': '51682323', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2445793100709724e+18,1244579310070972416,51682323.0,51682323,rothbourne,21560963,21560963,,,,,False,0,2,0,0,1244579310070972416,1244579310070972416,False,False,en,,,,,,,,,
