,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,extended_entities,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,card
1150347442728161280,Sun Jul 14 10:12:57 +0000 2019,1150347442728161280,1150347442728161280,"පාර්ලිමේන්තුවට ප්‍රහාරයක්, මුස්ලිම් 8 දෙනෙක් පිටකොටුවේ පල්ලියක සිට සැලසුමක්
https://t.co/Rt1l0lZ6kW https://t.co/ikDH0MLImD",False,"[0, 99]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Rt1l0lZ6kW', 'expanded_url': 'https://mawbima.lk/news-more/20723', 'display_url': 'mawbima.lk/news-more/20723', 'indices': [76, 99]}], 'media': [{'id': 1150347433542672385, 'id_str': '1150347433542672385', 'indices': [100, 123], 'media_url': 'http://pbs.twimg.com/media/D_ba5WCX4AEPGQS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D_ba5WCX4AEPGQS.jpg', 'url': 'https://t.co/ikDH0MLImD', 'display_url': 'pic.twitter.com/ikDH0MLImD', 'expanded_url': 'https://twitter.com/mawbimaonline/status/1150347442728161280/photo/1', 'type': 'photo', 'original_info': {'width': 800, 'height': 600, 'focus_rects': [{'x': 0, 'y': 152, 'h': 448, 'w': 800}, {'x': 200, 'y': 0, 'h': 600, 'w': 600}, {'x': 274, 'y': 0, 'h': 600, 'w': 526}, {'x': 500, 'y': 0, 'h': 600, 'w': 300}, {'x': 0, 'y': 0, 'h': 600, 'w': 800}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 800, 'h': 600, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 600, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 225, 'y': 176, 'h': 70, 'w': 70}, {'x': 421, 'y': 334, 'h': 64, 'w': 64}]}, 'small': {'faces': [{'x': 191, 'y': 149, 'h': 59, 'w': 59}, {'x': 357, 'y': 283, 'h': 54, 'w': 54}]}, 'large': {'faces': [{'x': 225, 'y': 176, 'h': 70, 'w': 70}, {'x': 421, 'y': 334, 'h': 64, 'w': 64}]}, 'medium': {'faces': [{'x': 225, 'y': 176, 'h': 70, 'w': 70}, {'x': 421, 'y': 334, 'h': 64, 'w': 64}]}}}]}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,3022042728,3022042728,,,,,False,12,42,6,6,1150347442728161280,1150347442728161280,False,False,si,,False,True,"{'media': [{'id': 1150347433542672385, 'id_str': '1150347433542672385', 'indices': [100, 123], 'media_url': 'http://pbs.twimg.com/media/D_ba5WCX4AEPGQS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D_ba5WCX4AEPGQS.jpg', 'url': 'https://t.co/ikDH0MLImD', 'display_url': 'pic.twitter.com/ikDH0MLImD', 'expanded_url': 'https://twitter.com/mawbimaonline/status/1150347442728161280/photo/1', 'type': 'photo', 'original_info': {'width': 800, 'height': 600, 'focus_rects': [{'x': 0, 'y': 152, 'h': 448, 'w': 800}, {'x': 200, 'y': 0, 'h': 600, 'w': 600}, {'x': 274, 'y': 0, 'h': 600, 'w': 526}, {'x': 500, 'y': 0, 'h': 600, 'w': 300}, {'x': 0, 'y': 0, 'h': 600, 'w': 800}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 800, 'h': 600, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 600, 'resize': 'fit'}}, 'features': {'orig': {'faces': [{'x': 225, 'y': 176, 'h': 70, 'w': 70}, {'x': 421, 'y': 334, 'h': 64, 'w': 64}]}, 'small': {'faces': [{'x': 191, 'y': 149, 'h': 59, 'w': 59}, {'x': 357, 'y': 283, 'h': 54, 'w': 54}]}, 'large': {'faces': [{'x': 225, 'y': 176, 'h': 70, 'w': 70}, {'x': 421, 'y': 334, 'h': 64, 'w': 64}]}, 'medium': {'faces': [{'x': 225, 'y': 176, 'h': 70, 'w': 70}, {'x': 421, 'y': 334, 'h': 64, 'w': 64}]}}, 'media_key': '3_1150347433542672385', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 43, 'green': 40, 'blue': 41}, 'percentage': 39.95}, {'rgb': {'red': 172, 'green': 187, 'blue': 191}, 'percentage': 17.68}, {'rgb': {'red': 81, 'green': 84, 'blue': 55}, 'percentage': 11.3}, {'rgb': {'red': 147, 'green': 151, 'blue': 105}, 'percentage': 5.0}, {'rgb': {'red': 53, 'green': 55, 'blue': 82}, 'percentage': 3.13}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,,,
1091028524872302593,Thu Jan 31 17:40:45 +0000 2019,1091028524872302593,1091028524872302593,@dul_z_j @CIDDumiya ඔය ස්ලේවු සීන් එකේ ඉන්න එවුං උංගෙ මැඩම්ලට හුකන්න යන්නෑ. එතන තියන්නෙ වෙනමම මෙන්ටල් මෙවුව එකක්,False,"[20, 112]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,799677397,799677397,,,,,False,0,1,1,0,1090938909867950080,1090938909867950080,False,False,si,,,,,,,,,
1348486001354702855,Mon Jan 11 04:24:51 +0000 2021,1348486001354702855,1348486001354702855,"අම්මට හුකන්න වචනේ කිය කිය කතා කරන උන්  කැල්ලට මොකෙක් හරි වචනයක් කිව්වොත් වලිය ඉල්ලනවා 

ගොඩක් උන්ට හිතට වදින්නේ පස්සේ ආපුවා තමයි අම්මවයි තාත්තවයි අමතක කරපු කැ*# සමාජයක් මේක",False,"[0, 172]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1294985289002147840,1294985289002147840,,,,,False,0,2,0,0,1348486001354702855,1348486001354702855,False,False,si,,,,,,,,,
1002246043839311872,Thu May 31 17:50:52 +0000 2018,1002246043839311872,1002246043839311872,@Umezhh @tharu__ හුකන්න උමේස් 😏,False,"[17, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'umezhh', 'name': 'Umesh Manushka', 'id': 1155708978678001664, 'id_str': '1155708978678001664', 'indices': [0, 7]}, {'screen_name': 'tharu__', 'name': 'STAR-LORD 🇱🇰🏳', 'id': 395035548, 'id_str': '395035548', 'indices': [8, 16]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.0022459082961224e+18,1002245908296122368,1742620412.0,1742620412,ohThatBrokeKid,166556379,166556379,,,,,False,0,0,1,0,1002245908296122368,1002245908296122368,False,False,si,,,,,,,,,
1324388588469985281,Thu Nov 05 16:30:20 +0000 2020,1324388588469985281,1324388588469985281,@blackdrawft කයියයි පඩ ගඳයි විතරක් තියන උඹ වගෙ උන් අපි දැකල තියනවා. හතර වටෙන් ගුටි කාලා ඒ ඇරියස් SM වල උන්ගෙන් අල්ලනවා. හුකාගන්න පක කෙලින් කරගන්නත් පැයක් අතුල්ලනව ඇති ඇට දෙක නැති හුකන්න 😂,False,"[13, 187]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'blackdrawft', 'name': '𝕶𝖛⛧𝖗𝖋𝖔𝖗𝖙𝖍°', 'id': 721058516958519297, 'id_str': '721058516958519297', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3243881277593231e+18,1324388127759323136,7.210585169585193e+17,721058516958519297,blackdrawft,1205386025746358274,1205386025746358274,,,,,False,0,1,1,1,1324358756860268544,1324358756860268544,False,False,si,,,,,,,,,
1068582154479853569,Fri Nov 30 19:06:53 +0000 2018,1068582154479853569,1068582154479853569,I added a video to a @YouTube playlist https://t.co/HeNyLTml2L මට හුකන්න ඕනෙනම් මන්ගාවට,False,"[0, 87]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [21, 29]}], 'urls': [{'url': 'https://t.co/HeNyLTml2L', 'expanded_url': 'http://youtu.be/WqK-dRe5Eec?a', 'display_url': 'youtu.be/WqK-dRe5Eec?a', 'indices': [39, 62]}]}","<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",,,,,,942924661322481665,942924661322481665,,,,,False,0,0,0,0,1068582154479853569,1068582154479853569,False,False,und,,False,True,,,,,,
1243501017704075264,Fri Mar 27 11:32:00 +0000 2020,1243501017704075264,1243501017704075264,@TharshanWinning @tharshantm @Kavin_m_0431 සිංහල මට දන්නවා හුත්තෝ,False,"[43, 65]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TharshanWinning', 'name': 'Tharshan Winning ❤', 'id': 1145981642999123969, 'id_str': '1145981642999123969', 'indices': [0, 16]}, {'screen_name': 'Kavin_m_0431', 'name': 'Kavin', 'id': 3285095150, 'id_str': '3285095150', 'indices': [29, 42]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.243475297917231e+18,1243475297917231105,1.145981642999124e+18,1145981642999123969,TharshanWinning,1242583384389332992,1242583384389332992,,,,,False,0,0,2,0,1242433905652723712,1242433905652723712,False,False,si,,,,,,,,,
1304508491512438784,Fri Sep 11 19:53:55 +0000 2020,1304508491512438784,1304508491512438784,"@GMNChamikara අම්මා අප්පා නැති අනාත කැට වේසිගේ පුතෝ. ඉඳා බලපං.අඩෝ අම්මට හුකන ගස් කැරියො.
තොගෙ අම්මගෙ හුත්ත අස්සට හුකන්න කියලා  බැල්ලිගේ පුතා.
දැන් සනීපද බඩඉරිඟු වේසිගෙ පුතෝ හිටපන්  එන්නම් උබේ අම්මට මැරෙනකම් හුකන්න මොඩ හුත්තිගේ දරුවා 👌😂",False,"[14, 235]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GMNChamikara', 'name': '𝐍𝐮𝐰𝐚𝐧 𝐂𝐡𝐚𝐦𝐢𝐤𝐚𝐫𝐚', 'id': 2511466152, 'id_str': '2511466152', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.304501842152272e+18,1304501842152271872,2511466152.0,2511466152,GMNChamikara,1242393816243429377,1242393816243429377,,,,,False,0,0,1,0,1304477963547602945,1304477963547602945,False,False,si,,,,,,,,,
1239550355442188290,Mon Mar 16 13:53:29 +0000 2020,1239550355442188290,1239550355442188290,හෙටත් නිවාඩු දෙන සීන් එකක් තියෙන්නේ 😁 https://t.co/bcNtbMcFCc,False,"[0, 37]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1239550325020860417, 'id_str': '1239550325020860417', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1239550325020860417/pu/img/k_nif7d27txIlR8v.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1239550325020860417/pu/img/k_nif7d27txIlR8v.jpg', 'url': 'https://t.co/bcNtbMcFCc', 'display_url': 'pic.twitter.com/bcNtbMcFCc', 'expanded_url': 'https://twitter.com/qAzithen/status/1239550355442188290/video/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 720}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1117021610618310656,1117021610618310656,,,,,False,1,32,18,2,1239550355442188290,1239550355442188290,False,False,si,,True,True,"{'media': [{'id': 1239550325020860417, 'id_str': '1239550325020860417', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1239550325020860417/pu/img/k_nif7d27txIlR8v.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1239550325020860417/pu/img/k_nif7d27txIlR8v.jpg', 'url': 'https://t.co/bcNtbMcFCc', 'display_url': 'pic.twitter.com/bcNtbMcFCc', 'expanded_url': 'https://twitter.com/qAzithen/status/1239550355442188290/video/1', 'type': 'video', 'original_info': {'width': 720, 'height': 720}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 4950, 'variants': [{'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1239550325020860417/pu/vid/320x320/hkLtYdCGGJ-dHqCV.mp4?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1239550325020860417/pu/vid/720x720/WXj6D_nRpqi7Fi5p.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1239550325020860417/pu/vid/480x480/_hKl0XXgoQvTE7OP.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1239550325020860417/pu/pl/4vLrlicCKLEOsg12.m3u8?tag=10'}]}, 'features': {}, 'media_key': '7_1239550325020860417', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '318'}}, 'ttl': -1}}, 'additional_media_info': {'monetizable': False}}]}",,,,,
1121717498754289665,Fri Apr 26 10:07:46 +0000 2019,1121717498754289665,1121717498754289665,@CrizBale ඒක තමා මං හිතන්වෙ..උන් නීත්‍යානුකූලව හුකන්න යන්නෙ.😂✋,False,"[10, 62]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CrizBale', 'name': 'ලසියා🐧🇱🇰 🇪🇸', 'id': 432130044, 'id_str': '432130044', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1217138565045862e+18,1121713856504586240,432130044.0,432130044,CrizBale,3089536357,3089536357,,,,,False,0,0,1,0,1121704399565467649,1121704399565467649,False,False,si,,,,,,,,,
1362145113003225094,Wed Feb 17 21:01:17 +0000 2021,1362145113003225094,1362145113003225094,@baba_sau තන්දෙක මැද්දෙ දාල හුකන්න කියාපු තන්දෙක,False,"[10, 48]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'baba_sau', 'name': 'සුබා Baba', 'id': 1331292327558610950, 'id_str': '1331292327558610950', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3613290543228928e+18,1361329054322892800,1.331292327558611e+18,1331292327558610950,baba_sau,4173921101,4173921101,,,,,False,0,1,0,0,1361329054322892800,1361329054322892800,False,False,si,,,,,,,,,
1023995173657698304,Mon Jul 30 18:14:08 +0000 2018,1023995173657698304,1023995173657698304,@raviyasas @Weliyoo නෑ නෑ අයේ අදින්නෑ.. අපිට හුකන්න ආවොත් හමන්නවලා ගන්නවා එච්චරයි 😂,False,"[20, 83]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'raviyasas', 'name': 'Ravi Yasas 🇱🇰', 'id': 992835230, 'id_str': '992835230', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.0239949821415506e+18,1023994982141550593,992835230.0,992835230,raviyasas,780578636,780578636,,,,,False,0,0,1,0,1023604981247631361,1023604981247631361,False,False,si,,,,,,,,,
1239586029859815425,Mon Mar 16 16:15:14 +0000 2020,1239586029859815425,1239586029859815425,@qAzithen මුගෙ අම්මට හුකන්න එපැයි,False,"[10, 33]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'qAzithen', 'name': 'SAHAN™ 🇱🇰', 'id': 1117021610618310656, 'id_str': '1117021610618310656', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2395503554421883e+18,1239550355442188290,1.1170216106183107e+18,1117021610618310656,qAzithen,1205386025746358274,1205386025746358274,,,,,False,0,1,0,0,1239550355442188290,1239550355442188290,False,False,si,,,,,,,,,
1054781739791347712,Tue Oct 23 17:08:58 +0000 2018,1054781739791347712,1054781739791347712,@athalkolla123 මේ හුත්තිගෙ මොල හොද කරන්න ලොකු පයියක් පුකට බස්සන ඔනි හුත්තෝ. සිරා තන දෙකක් තියෙන්නෙ තන් දෙකට හුකන්න ඔනි කැරි මුනට විසි වෙන්න. ඔක සතියෙන් ලොකු වෙන්න මිරිකලා හපපන් බොඩියක් අදින්න බැරි වෙන්න .,False,"[15, 204]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'athalkolla123', 'name': '👄දඟ පැටියා👄', 'id': 966710339822735361, 'id_str': '966710339822735361', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.054778606596055e+18,1054778606596055041,9.667103398227354e+17,966710339822735361,athalkolla123,3800312352,3800312352,,,,,False,0,1,1,0,1054778606596055041,1054778606596055041,False,False,si,,,,,,,,,
1364250890429947906,Tue Feb 23 16:28:53 +0000 2021,1364250890429947906,1364250890429947906,@Vagera7 මම එහෙම කිවිවෙ නැහැ මමත් ආසයි ඔයත් එක්ක හොදට හුකන්න සුදු හුත්තට දිව දාල කටට දිල හුකන්න ආසයි,False,"[9, 100]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Vagera7', 'name': 'වජිරා ජයන්ති සහ වර්සිචාර', 'id': 1352739105482956800, 'id_str': '1352739105482956800', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3640408641929871e+18,1364040864192987136,1.3527391054829568e+18,1352739105482956800,Vagera7,1314199386813915140,1314199386813915140,,,,,False,0,0,0,0,1353929417387552769,1353929417387552769,False,False,si,,,,,,,,,
1152960362230140928,Sun Jul 21 15:15:45 +0000 2019,1152960362230140928,1152960362230140928,@mihiranz ඔයා හුකන්න ප්‍රෙන්,False,"[10, 28]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mihiranz', 'name': 'δαgαrα 🇱🇰', 'id': 789738160796368897, 'id_str': '789738160796368897', 'indices': [0, 9]}], 'urls': []}","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",1.1529589232566804e+18,1152958923256680448,7.897381607963689e+17,789738160796368897,mihiranz,190986031,190986031,"{'type': 'Point', 'coordinates': [6.87913895, 79.85936794]}","{'type': 'Point', 'coordinates': [79.85936794, 6.87913895]}","{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,0,0,0,1152958923256680448,1152958923256680448,False,False,si,,,,,,,,,
840313383006146560,Fri Mar 10 21:28:17 +0000 2017,840313383006146560,840313383006146560,"කාටත් මම හුකන්න ගියේ නැ යකෝ.
කැම කන්න ජිවත් වෙන්න ජිවත් කරවන්න සල්ලි හොයන්න යකෝ මම ගියේ...",False,"[0, 90]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,552458951,552458951,,,,,False,0,0,0,0,840313383006146560,840313383006146560,False,False,si,,,,,,,,,
1316251810856939521,Wed Oct 14 05:37:41 +0000 2020,1316251810856939521,1316251810856939521,@Wind_Desika හුකන්න බැරිද,False,"[13, 25]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Wind_Desika', 'name': 'WinD', 'id': 2533578847, 'id_str': '2533578847', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3161791307406664e+18,1316179130740666368,2533578847.0,2533578847,Wind_Desika,1297808704675426304,1297808704675426304,,,,,False,0,0,0,0,1316179130740666368,1316179130740666368,False,False,si,,,,,,,,,
1147444585196507137,Sat Jul 06 09:58:02 +0000 2019,1147444585196507137,1147444585196507137,@duliponline @satans_feed @iamharshana1 මෙට්ට නම් ගන්න ආර්ප්කෝ හයිබ්‍රිඩ් මෙට්ට...,False,"[40, 82]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'duliponline', 'name': 'ආර්. බැද්දගේ', 'id': 799677397, 'id_str': '799677397', 'indices': [0, 12]}, {'screen_name': 'satans_feed', 'name': 'Satan🔱', 'id': 1120737878970118145, 'id_str': '1120737878970118145', 'indices': [13, 25]}, {'screen_name': 'iamharshana1', 'name': 'Harshana Kavshalya', 'id': 1072765984468021248, 'id_str': '1072765984468021248', 'indices': [26, 39]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.1473987152730931e+18,1147398715273093120,799677397.0,799677397,duliponline,100980318,100980318,,,,,False,0,3,1,0,1147279364712779776,1147279364712779776,False,False,si,,,,,,,,,
