,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,extended_entities
1175015853374562304,Fri Sep 20 11:56:24 +0000 2019,1175015853374562304,1175015853374562304,වෙස බැල්ලි = පිටගිය සුනකි ©,False,"[0, 27]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,714747140225024001,714747140225024001,,,,,False,0,6,0,0,1175015853374562304,1175015853374562304,False,False,si,,,,,,,,
1267080610964701185,Sun May 31 13:08:53 +0000 2020,1267080610964701185,1267080610964701185,"පොඩි එකී වැලි අනයි මායිම් කම්බි වැට ළඟ වන පෙතේ...
බැල්ලි ඉඳලත් බලුපැටව් ටික කෑ ගහන්නේ හිතු මතේ...
වගාවට වල් ඌරො ආවොත් මෙදාපාරත් හාමතේ...
උගුල් දැම්මා කීපයක් මං බයෙන් ඉන්නට බෑ හිතේ...",False,"[0, 182]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,2703725307,2703725307,,,,,False,0,3,0,0,1267080610964701185,1267080610964701185,False,False,si,,,,,,,,
1304063962435051520,Thu Sep 10 14:27:31 +0000 2020,1304063962435051520,1304063962435051520,@Dhanuwick සද්දෙ වැඩී හුකනවා ගෙදරට අවිත් .,False,"[11, 42]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dhanuwick', 'name': '🌼Dhanu🌼', 'id': 1100590218434867205, 'id_str': '1100590218434867205', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.304042669459624e+18,1304042669459623936,1.1005902184348672e+18,1100590218434867205,Dhanuwick,1304001123578073088,1304001123578073088,,,,,False,0,2,0,8,1303871771737837569,1303871771737837569,False,False,si,,,,,,,,
1182023461067034624,Wed Oct 09 20:02:08 +0000 2019,1182023461067034624,1182023461067034624,"වැදුනා 9

බූගත බලාගාර පවා හදාගෙන අවේ 2030/35 වෙනකොට ඇතිවෙන විදුලි අවශ්‍ය තාවය දුර දර්ශිව දැකල 

තිබුනුව නඩත්තු කලෙත් නෑ,හදල දුන්නව නඩත්තු කලෙත් නෑ.හද හද හිටපුව ඉවර කලෙත් නෑ 

මෙන්න කරපු වැඩ මේ අවු 5ට 

ව්ක්කම සිංහගේ නමටද වඳින්න කියන්නේ 
තොපි වැඳපියවූ 
බැල්ලි https://t.co/R4JeTkqXaI",False,"[0, 258]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1182021743910649856, 'id_str': '1182021743910649856', 'indices': [259, 282], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1182021743910649856/pu/img/yyTGvzqVq6nVZgBh.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1182021743910649856/pu/img/yyTGvzqVq6nVZgBh.jpg', 'url': 'https://t.co/R4JeTkqXaI', 'display_url': 'pic.twitter.com/R4JeTkqXaI', 'expanded_url': 'https://twitter.com/yunesh_k/status/1182023461067034624/video/1', 'type': 'photo', 'original_info': {'width': 640, 'height': 360}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,333357644,333357644,,,,,False,8,39,1,0,1182023461067034624,1182023461067034624,False,False,si,,False,True,,,,,"{'media': [{'id': 1182021743910649856, 'id_str': '1182021743910649856', 'indices': [259, 282], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1182021743910649856/pu/img/yyTGvzqVq6nVZgBh.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1182021743910649856/pu/img/yyTGvzqVq6nVZgBh.jpg', 'url': 'https://t.co/R4JeTkqXaI', 'display_url': 'pic.twitter.com/R4JeTkqXaI', 'expanded_url': 'https://twitter.com/yunesh_k/status/1182023461067034624/video/1', 'type': 'video', 'original_info': {'width': 640, 'height': 360}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 140000, 'variants': [{'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1182021743910649856/pu/vid/480x270/qpYSZGG627VULEFG.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1182021743910649856/pu/vid/640x360/ZqUnj0zmcPa0z4OT.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1182021743910649856/pu/pl/cylkYYw_j7Q8uGOM.m3u8?tag=10'}]}, 'features': {}, 'media_key': '7_1182021743910649856', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '218'}}, 'ttl': -1}}, 'additional_media_info': {'monetizable': False}}]}"
1142819489366650880,Sun Jun 23 15:39:33 +0000 2019,1142819489366650880,1142819489366650880,"කොල්ලා කෙල්ලට කතා කරන පිලිවෙල බදින්න කලින්..
.*සුදු අම්මී 
*මගෙ පන..
.*මගෙ මැට්ටි .
*ඒයි.
*මේයි..
*උම්ම කොටේ
*බබා

බැදල ටික කාලයක් ගියාට පස්සෙ 😒😒
*ඒයි/මේයි
*හුත්තී.
*පට්ට වෙසී.
*මල්ට්ප්ල්ග් වෙසී
*සැමන්ටින් බැල්ලි
*මල් පෝච්චි හුත්තී

කාලය මැව් වෙනසක අරුමේ😹😹",False,"[0, 256]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,891470428685848576,891470428685848576,,,,,False,0,1,0,0,1142819489366650880,1142819489366650880,False,False,si,,,,,,,,
1283707631257874432,Thu Jul 16 10:18:44 +0000 2020,1283707631257874432,1283707631257874432,@MaheshNegombo අවුරුදු 3 ජර්මන් ෂෙපර්ඩ් බැල්ලි රතිඤ්ඤා සද්දෙට පාරට දිව්වා දිව්වාමයි අදටත් නෑ..,False,"[15, 94]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MaheshNegombo', 'name': 'Mahesh Madusanka', 'id': 189878124, 'id_str': '189878124', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.283699015394095e+18,1283699015394095105,189878124.0,189878124,MaheshNegombo,1126939962018914304,1126939962018914304,,,,,False,0,1,0,0,1283699015394095105,1283699015394095105,False,False,si,,,,,,,,
1194954279867604993,Thu Nov 14 12:24:36 +0000 2019,1194954279867604993,1194954279867604993,"මුලු ගමම දෙවනත් කරපු
ඝාණ්ටාර කුළුණ යට පැටියත් බදාගෙන,
බැල්ලි නිදි යසට
අරුමය!
පැටියගෙ හීන් කෙදිරිල්ලට
අවදි වුනා විගහට🌸
#ammgesenehasa👀",False,"[0, 133]","{'hashtags': [{'text': 'ammgesenehasa', 'indices': [118, 132]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1177011554069483522,1177011554069483522,,,,,False,0,7,0,0,1194954279867604993,1194954279867604993,False,False,si,,,,,,,,
1175254673218883584,Sat Sep 21 03:45:23 +0000 2019,1175254673218883584,1175254673218883584,මුලින්ම හඳට ගිය මිනිසා මම 😊👋,False,"[0, 28]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,750011074762551300,750011074762551300,,,,,True,0,12,0,2,1175254673218883584,1175254673218883584,False,False,si,,,,1.1752543087214428e+18,1175254308721442816,"{'url': 'https://t.co/JfeZOgbSk9', 'expanded': 'https://twitter.com/Dr_Alien_/status/1175254308721442816', 'display': 'twitter.com/Dr_Alien_/stat…'}",,
1328166023250518018,Mon Nov 16 02:40:30 +0000 2020,1328166023250518018,1328166023250518018,"@HBandaare @BizColombo @Cheesequeen324 ඇත්ත, ඔහේ කීවාම තමයී තේරුනේ. මම ඒ රියදුරාට #බැල්ලි කියාපු එක වැරදීයී. අපේ දෙමාපියන් හරියට මට හය හතර කියලා දීලා නෑනේ. ඒකයී මම ගෑනු ලමයෙක් දැක්ක ගමන් #බැල්ලි කියලා කියන්න හිතුනේ. සමාවෙන්න. ලංකාවේ මීට ඉස්සර වාහන අනතුරු වුනු බවත්, ඒවා අනතුරු මිස, අපරාද නොවෙන බවත් දැනගෙන හිටියේ නැහැ.",False,"[39, 318]","{'hashtags': [{'text': 'බැල්ලි', 'indices': [82, 89]}, {'text': 'බැල්ලි', 'indices': [187, 194]}], 'symbols': [], 'user_mentions': [{'screen_name': 'HBandaare', 'name': 'HOMO SAPIENS BALANGODENSIS', 'id': 1206951043965296644, 'id_str': '1206951043965296644', 'indices': [0, 10]}, {'screen_name': 'BizColombo', 'name': '@BizColombo', 'id': 1167490130262646784, 'id_str': '1167490130262646784', 'indices': [11, 22]}, {'screen_name': 'Cheesequeen324', 'name': 'Achini.324 🧀🇱🇰', 'id': 1120909397931114496, 'id_str': '1120909397931114496', 'indices': [23, 38]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3281431843760456e+18,1328143184376045573,1.2069510439652966e+18,1206951043965296644,HBandaare,1269375633886449664,1269375633886449664,,,,,False,0,1,1,0,1328005660743782407,1328005660743782407,False,False,si,,,,,,,,
1206765887489028099,Tue Dec 17 02:39:42 +0000 2019,1206765887489028099,1206765887489028099,"උදේ පාන්දර මහ ජරා වැඩක් කරලා ගිහින් මොකෙක් හරි 😡 චූටි පූස් පැටවු 3ක් අපේ වැට අයිනෙ ගහක් යටට දාලා ගිහින් ,අපේ ගෙදර පූස් පැටවු හදන්න බෑ බල්ලො එයාලව කනවා,අපි දැන් එයාලට මොනවා කරන්නද මන්දා",False,"[0, 184]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1120236611265024001,1120236611265024001,,,,,False,0,70,13,2,1206765887489028099,1206765887489028099,False,False,si,,,,,,,,
1328074495530315779,Sun Nov 15 20:36:48 +0000 2020,1328074495530315779,1328074495530315779,"@HBandaare @BizColombo @Cheesequeen324 බුදු අම්මෝ! #බැල්ලි වාහනයක් හප්පලා නේද? මේ #බැල්ලි වාහනේ හප්පනකම්, මේවා ලංකාවේ කවදාවත් වෙච්ච දේවල් නෙවෙයී! මේවා මිනියක් මරනවා වාගේ හදිස්සි අනතුරු නෙවෙයී. #බැල්ලියෝ තමයී ඔහොම දේ කරන්නේ. #බැල්ලිගේ මදන කුලප්පුව තමයී, නැත්තම් අපේ රටේ පාරවල් වල කවදාවත් වාහන හැප්පෙනවද?",False,"[39, 302]","{'hashtags': [{'text': 'බැල්ලි', 'indices': [51, 58]}, {'text': 'බැල්ලි', 'indices': [82, 89]}, {'text': 'බැල්ලියෝ', 'indices': [193, 202]}, {'text': 'බැල්ලිගේ', 'indices': [224, 233]}], 'symbols': [], 'user_mentions': [{'screen_name': 'HBandaare', 'name': 'HOMO SAPIENS BALANGODENSIS', 'id': 1206951043965296644, 'id_str': '1206951043965296644', 'indices': [0, 10]}, {'screen_name': 'BizColombo', 'name': '@BizColombo', 'id': 1167490130262646784, 'id_str': '1167490130262646784', 'indices': [11, 22]}, {'screen_name': 'Cheesequeen324', 'name': 'Achini.324 🧀🇱🇰', 'id': 1120909397931114496, 'id_str': '1120909397931114496', 'indices': [23, 38]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3280102771709256e+18,1328010277170925577,1.2069510439652966e+18,1206951043965296644,HBandaare,1269375633886449664,1269375633886449664,,,,,False,0,3,1,0,1328005660743782407,1328005660743782407,False,False,si,,,,,,,,
1156780380139282434,Thu Aug 01 04:15:09 +0000 2019,1156780380139282434,1156780380139282434,"අම්මට දුක හිතිලා ඊට පස්සේ private කැම්පස් එහෙකෙට යැව්වා. සල්ලි තිබිල නෙමෙය් ඒත් ඉගෙනගන්නත් එපැයි. ඊට පස්සේ ගියා leadership camp එහෙකට. එතන හොඳටම rag වුනා. මොකෝ කොළඹ එවුන් පෙන්නන්න බැහැනේ. ඊට පස්සේ කැම්පස් ආවා. අවුරුදු 4ම rag වුනා. 'වේසි' ලු, 'බැල්ලි' ලු. ඔවා අහගෙන ඉතින් හිටියා.",False,"[0, 278]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.156780377975001e+18,1156780377975001088,963639906.0,963639906,sheshadri__,963639906,963639906,,,,,False,1,25,1,0,1156780377975001088,1156780377975001088,False,False,si,,,,,,,"{'id': 1156780377975001088, 'id_str': '1156780377975001088'}",
1335601254907539459,Sun Dec 06 15:05:28 +0000 2020,1335601254907539459,1335601254907539459,@MnetMAMA  තොපිට හොදක් සිද්ධ වෙන්නේ නෑ.  තුක් නොදකින් මූසල බැල්ලි!!!!,False,"[0, 69]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MnetMAMA', 'name': 'MAMA(엠넷아시안뮤직어워즈)', 'id': 128487133, 'id_str': '128487133', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,128487133.0,128487133,MnetMAMA,1161544051579084806,1161544051579084806,,,,,False,0,0,0,0,1335601254907539459,1335601254907539459,False,False,si,,,,,,,,
773136615409541120,Tue Sep 06 12:31:47 +0000 2016,773136615409541120,773136615409541120,".@shenukalles ""muthafucka"" is something like "" ...'ටහිකෙ"" in Sinhala. No one takes offense..
but not same as "".....ට *කන්න""  :D #offensive",False,"[0, 138]","{'hashtags': [{'text': 'offensive', 'indices': [128, 138]}], 'symbols': [], 'user_mentions': [{'screen_name': 'shenukalles', 'name': 'Shenuk Alles', 'id': 106309967, 'id_str': '106309967', 'indices': [1, 13]}], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",7.731358404699177e+17,773135840469917696,397994606.0,397994606,Uppercut07,397994606,397994606,,,,,False,0,0,2,0,773134245535428608,773134245535428608,False,False,en,,,,,,,,
1342327654981148675,Fri Dec 25 04:33:46 +0000 2020,1342327654981148675,1342327654981148675,"@djharris32913 අනුකරණෙත් බෑ 
දැක්කේ නැද්ද පස්සමරගාත බැල්ලි වගේ පස්සා අඬු ඇද ඇද ගිය හැටි 😂",False,"[15, 89]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'djharris32913', 'name': 'Djharris', 'id': 396507162, 'id_str': '396507162', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3423273355429315e+18,1342327335542931457,396507162.0,396507162,djharris32913,1273180031024607242,1273180031024607242,,,,,False,0,1,0,0,1342325603261771778,1342325603261771778,False,False,si,,,,,,,,
372716769917800448,Wed Aug 28 13:46:17 +0000 2013,372716769917800448,372716769917800448,"Sri Lanka Mirror &gt;&gt; හමුදාව, මාධ්‍යවේදිනියට 'පට්ට බැල්ලි' කියලා: '' වැලිවේරිය රතුපස්වල ගැටුම ආරම්භ වෙද්දී... http://t.co/bHIVIu6siR #පවත",False,"[0, 141]","{'hashtags': [{'text': 'පවත', 'indices': [137, 141]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/bHIVIu6siR', 'expanded_url': 'http://dlvr.it/3svJpL', 'display_url': 'dlvr.it/3svJpL', 'indices': [114, 136]}]}","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,808276428,808276428,,,,,False,0,0,0,0,372716769917800448,372716769917800448,False,False,si,,False,True,,,,,
1267447500329320449,Mon Jun 01 13:26:46 +0000 2020,1267447500329320449,1267447500329320449,"ඒ අස්සේ එකෙක් ඩී එම් කරලා ලප බැල්ලි කියලා. 

ඩීපිය සූම් කරන්න ගියෙ මොනෝත්තකටද පකෝ",False,"[0, 81]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1117021610618310656,1117021610618310656,,,,,False,1,36,8,1,1267447500329320449,1267447500329320449,False,False,si,,,,,,,,
1283010399332216836,Tue Jul 14 12:08:11 +0000 2020,1283010399332216836,1283010399332216836,සජිත්ගේ නෝනා 😯 https://t.co/sslOk96pQy,False,"[0, 14]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1283010367447158784, 'id_str': '1283010367447158784', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1283010367447158784/pu/img/06AbuvrD9nr0cFI4.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1283010367447158784/pu/img/06AbuvrD9nr0cFI4.jpg', 'url': 'https://t.co/sslOk96pQy', 'display_url': 'pic.twitter.com/sslOk96pQy', 'expanded_url': 'https://twitter.com/Toddy_Lad/status/1283010399332216836/video/1', 'type': 'photo', 'original_info': {'width': 848, 'height': 480}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 848, 'h': 480, 'resize': 'fit'}, 'medium': {'w': 848, 'h': 480, 'resize': 'fit'}, 'small': {'w': 680, 'h': 385, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1061142887553884160,1061142887553884160,,,,,False,7,28,1,9,1283010399332216836,1283010399332216836,False,False,si,,False,True,,,,,"{'media': [{'id': 1283010367447158784, 'id_str': '1283010367447158784', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1283010367447158784/pu/img/06AbuvrD9nr0cFI4.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1283010367447158784/pu/img/06AbuvrD9nr0cFI4.jpg', 'url': 'https://t.co/sslOk96pQy', 'display_url': 'pic.twitter.com/sslOk96pQy', 'expanded_url': 'https://twitter.com/Toddy_Lad/status/1283010399332216836/video/1', 'type': 'video', 'original_info': {'width': 848, 'height': 480}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 848, 'h': 480, 'resize': 'fit'}, 'medium': {'w': 848, 'h': 480, 'resize': 'fit'}, 'small': {'w': 680, 'h': 385, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [53, 30], 'duration_millis': 3167, 'variants': [{'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1283010367447158784/pu/vid/476x270/pflb8i1yXzm1X9jr.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1283010367447158784/pu/pl/BX5S15McrC4xIGyf.m3u8?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1283010367447158784/pu/vid/848x480/gPijecyrQRatRzjZ.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1283010367447158784/pu/vid/636x360/B62QeplDB5eq5TYS.mp4?tag=10'}]}, 'features': {}, 'media_key': '7_1283010367447158784', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '1323'}}, 'ttl': -1}}, 'additional_media_info': {'monetizable': False}}]}"
972159525833785345,Fri Mar 09 17:17:47 +0000 2018,972159525833785345,972159525833785345,"කෙල්ල :ආච්චි අන්න කොල්ලො වගයක් එනව මේ පැත්තට.
ආච්චි :මෙන්න මෙහෙ වරෙන් උඹ ගෙට.
කෙල්ල :ආච්චි සුකී අයිය ඉස්සරහින්ම එන්නේ.
ආච්චි :හම්මේ කෙල්ලෙ යමන් යමන් අපි දෙන්නම යමන් ගෙට.
කෙල්ල :ආච්චියෙ ජෙරී අයියත් එනව.
ආච්චි :දෙයියන්ට ඔප්පුවෙච්චාවෙඉක්මන් කරල ඔය බැල්ලි වත් ගෙටදාගෙන දොර වහපන්.",False,"[0, 275]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,186032870,186032870,,,,,False,19,134,14,3,972159525833785345,972159525833785345,False,False,si,,,,,,,,
1145787744716652544,Mon Jul 01 20:14:20 +0000 2019,1145787744716652544,1145787744716652544,ඉහල උන්ගෙ කල්ලි වල්ලි අපිලග නෑ සල්ලි මල්ලි පුංචි රෝමෙ වැල්ලෙ බැල්ලි අල්ලයි බං උංගෙ ජල්ලි 😂,False,"[0, 90]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3334390273,3334390273,,,,,True,0,5,1,0,1145787744716652544,1145787744716652544,False,False,si,,,,1.1457559334501499e+18,1145755933450149888,"{'url': 'https://t.co/Gz0AvDz4Kv', 'expanded': 'https://twitter.com/blackdrawft/status/1145755933450149888', 'display': 'twitter.com/blackdrawft/st…'}",,
1283604179160711168,Thu Jul 16 03:27:39 +0000 2020,1283604179160711168,1283604179160711168,ආදරෙන් හදපු බල්ලෙක් නැති වෙනව කියන්නෙ 💔☹️,False,"[0, 41]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2483063340,2483063340,,,,,False,0,56,14,3,1283604179160711168,1283604179160711168,False,False,si,,,,,,,,
945640091669499907,Tue Dec 26 12:59:01 +0000 2017,945640091669499907,945640091669499907,"Type “වල් බැල්ලි ගහනවා තොට වැලි"" and @ the 3rd “girl” in your list",False,"[0, 66]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,429624563,429624563,,,,,False,2,14,4,16,945640091669499907,945640091669499907,False,False,und,,,,,,,,
1298722395453235206,Wed Aug 26 20:42:02 +0000 2020,1298722395453235206,1298722395453235206,"@alex_cllns යෝ බැල්ලි, මම දැනටමත් මියගිය ඔබේ බූරුවා කපා දමමි. ඔබ මිනිසෙකුගේ කුඩා වෑල්ඩයට ඇලුම් කරන්න, එවිට මම ඔබට තට්ට දණහිසට පහර දෙන්නෙමි",False,"[12, 138]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'alex_cllns', 'name': 'Alex', 'id': 1190739766809186307, 'id_str': '1190739766809186307', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2987216353026867e+18,1298721635302686722,1.1907397668091863e+18,1190739766809186307,alex_cllns,1272253838137929728,1272253838137929728,,,,,False,0,0,1,0,1298716607024226305,1298716607024226305,False,False,si,,,,,,,,
1209753431977672704,Wed Dec 25 08:31:08 +0000 2019,1209753431977672704,1209753431977672704,@nirodhanews ලිංගික අජ්ජාපනේ උඹෙ අම්මා හරියට ඉගැන්නුවා නම් ඒ ලෙඩ බැල්ලි සක්කිලියොන්ට රෙද්ද උස්සන්නෙ නෑ. එහෙම වුණා  උඹ වගේ සක්කිලියෙක් බිහි වෙන්නෙත් නෑ😆😆😆😆,False,"[13, 154]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nirodhanews', 'name': 'Nuwan Nirodha Alwis', 'id': 329826075, 'id_str': '329826075', 'indices': [0, 12]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2097527963980513e+18,1209752796398051328,329826075.0,329826075,nirodhanews,1135511371095957505,1135511371095957505,,,,,False,0,0,0,0,1209752796398051328,1209752796398051328,False,False,si,,,,,,,,
780763164778434560,Tue Sep 27 13:36:59 +0000 2016,780763164778434560,780763164778434560,@raviyasas ලංකාවේ ඇමරිකානු ඒජන්තවරු ඒ අයට කඩේ යන්නේ නැතිව වෙන කාට කඩේ යන්නද.  ඒ හන්ද ඇමරිකානු ජන්දයෙන් බල්ල දිනුවත් බැල්ලි දිනුවත් අපට එකයි,False,"[11, 139]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'raviyasas', 'name': 'Ravi Yasas 🇱🇰', 'id': 992835230, 'id_str': '992835230', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",7.806086418291794e+17,780608641829179393,992835230.0,992835230,raviyasas,775202321273806850,775202321273806850,,,,,False,1,2,1,0,780608641829179393,780608641829179393,False,False,si,,,,,,,,
