,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,self_thread,extended_entities,conversation_control,limited_actions,card,quoted_status_id,quoted_status_id_str,quoted_status_permalink
887864074016497664,Thu Jul 20 02:37:45 +0000 2017,887864074016497664,887864074016497664,"විශ්‍රාමික ගණිත ගුරුවරයා දුටු ( අදක්ෂ) ආදි ශිෂ්‍යයා...
..
හිටපු දෙන් එළවළු බක්කිය ළග හිටගෙන
හිතපු දෙන් ඕනෑම දෙයක්... https://t.co/Volbajb0dm",False,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Volbajb0dm', 'expanded_url': 'http://fb.me/91F3Xlmly', 'display_url': 'fb.me/91F3Xlmly', 'indices': [117, 140]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,2594581962,2594581962,,,,,False,0,0,0,0,887864074016497664,887864074016497664,False,False,si,,False,True,,,,,,,,
1155708309674086401,Mon Jul 29 05:15:07 +0000 2019,1155708309674086401,1155708309674086401,"කලගෙඩිහේන සිද්ධියේ සැකකාර ගුරුවරයා ඇතුළු 08 දෙනා යළි අධිකරණයට https://t.co/3LSI3Ju9n9
#SriLanka #Lka #FastNews",False,"[0, 110]","{'hashtags': [{'text': 'SriLanka', 'indices': [86, 95]}, {'text': 'Lka', 'indices': [96, 100]}, {'text': 'FastNews', 'indices': [101, 110]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3LSI3Ju9n9', 'expanded_url': 'http://www.fastnews.lk/87705', 'display_url': 'fastnews.lk/87705', 'indices': [62, 85]}]}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,3220075676,3220075676,,,,,False,0,0,0,0,1155708309674086401,1155708309674086401,False,False,si,,False,True,,,,,,,,
1071681059551617024,Sun Dec 09 08:20:50 +0000 2018,1071681059551617024,1071681059551617024,අද මම පොඩි හරි තැනක ඉන්නව නම් ඒ තැනට එන්න ලොකුම හයියක් උන ගුරුවරයා තමයි මේ!! එක වසරෙදි මුල්ම ඉංග්‍රීසි අකුර ඉගෙනගත්තෙ සර්ගෙන්.. 11 වසර වෙනකන්ම ඉංග්‍රීසි ඉගෙනගත්‍තෙ සර්ගෙන්.. 6 වසරෙ ඉඳන් 11 වසර... https://t.co/8Dn9nmcklg,False,"[0, 219]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8Dn9nmcklg', 'expanded_url': 'https://www.facebook.com/story.php?story_fbid=10215596330394918&id=1040388778', 'display_url': 'facebook.com/story.php?stor…', 'indices': [196, 219]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,177078239,177078239,,,,,False,0,1,0,0,1071681059551617024,1071681059551617024,False,False,si,,False,True,,,,,,,,
1386489669173465088,Mon Apr 26 01:17:51 +0000 2021,1386489669173465088,1386489669173465088,@shanki_thewitch බාසා උගන්වන ගුරුවරයා බාසාව හොදට වහරන්න එපැයි.. අනේ මන්දා .. මම දකින සමහර ඉංගිරිසි ගුරුවරුන්ට ඉංගිරිසි වලින් කතා කරන්න බැහැ.,False,"[17, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'shanki_thewitch', 'name': 'Witch ⚡', 'id': 973212683007819776, 'id_str': '973212683007819776', 'indices': [0, 16]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3863601338070548e+18,1386360133807054851,9.732126830078198e+17,973212683007819776,shanki_thewitch,150624162,150624162,,,,,False,0,4,1,0,1386360133807054851,1386360133807054851,False,False,si,,,,,,,,,,,
1069988427284840448,Tue Dec 04 16:14:55 +0000 2018,1069988427284840448,1069988427284840448,"නොයෙකුත් අපහසුතා හා සමාජ ගැටලු නිසා, අධ්‍යාපනයට ඇති උනන්දුව නැති කරගත්, පාසල් තරුණ තරුණියන් පිරිසකට, අහම්බෙන් හමුවන, නර්තන ගුරුවරයෙකුගේ කාරුණික මගපෙන්වීමෙන්, ඔවුන්ගේ ජීවිත ප්‍රශස්ත මගකට යොමු කළ අපුරු අත්දැකීමක් කැටිකරගත් සිනමා නිර්මාණයකි ""Take the Lead"" https://t.co/b90g4dEFD4",False,"[0, 277]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/b90g4dEFD4', 'expanded_url': 'https://www.youtube.com/watch?v=6lAKlYTQVKY', 'display_url': 'youtube.com/watch?v=6lAKlY…', 'indices': [254, 277]}]}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,1034287792493420544,1034287792493420544,,,,,False,3,19,1,0,1069988427284840448,1069988427284840448,False,False,si,,False,True,"{'id': 1069988427284840448, 'id_str': '1069988427284840448'}",,,,,,,
1362035490996637703,Wed Feb 17 13:45:41 +0000 2021,1362035490996637703,1362035490996637703,"අජුනාත් පුදුමයට පත්වූයේ ඔහු කිසි දිනෙක තම මව නිෂ්ක්‍රීයව සිටිනු දැක නැති නිසාය. ඔහු විසින් තම මවගේ දෛනික චර්යාව නිරූපණය කිරීම සඳහා මෙය පින්තාරු කර ඇත, 

ඔහු විසින් මෙම චිත්‍රය ඔහුගේ ගුරුවරයාට පෙන්වනවා, ඔහුගෙ ගුරුවරයා විසින් මෙම චිත්‍රය ප්‍රාන්ත රජයට ලබා දෙනවා.",False,"[0, 260]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3620354880984105e+18,1362035488098410498,1.2053860257463583e+18,1205386025746358274,lllochana,1205386025746358274,1205386025746358274,,,,,False,0,6,1,0,1362035488098410498,1362035488098410498,False,False,si,,,,"{'id': 1362035488098410498, 'id_str': '1362035488098410498'}",,,,,,,
999595457683902464,Thu May 24 10:18:23 +0000 2018,999595457683902464,999595457683902464,අර හිටංට භෞතික විද්‍යාව උගන්නපු ගුරුවරයා හොයහල්ලකො බම්..අන්න අහනව නම් අනාවැකි...,False,"[0, 80]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,2683641581,2683641581,,,"{'id': '7d588036fe12e124', 'url': 'https://api.twitter.com/1.1/geo/id/7d588036fe12e124.json', 'place_type': 'city', 'name': 'Rome', 'full_name': 'Rome, Lazio', 'country_code': 'IT', 'country': 'Italy', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[12.2344266, 41.6558738], [12.8558641, 41.6558738], [12.8558641, 42.140959], [12.2344266, 42.140959]]]}, 'attributes': {}}",,False,5,27,0,0,999595457683902464,999595457683902464,False,False,si,,,,,,,,,,,
1350771454464327681,Sun Jan 17 11:46:25 +0000 2021,1350771454464327681,1350771454464327681,"@aparekkavoice @ThilinaPrasang4 නියම කතාව. 👍 
සෝෂල් මීඩියා වල බොරුවට සිල් රෙදි පොරවන් ඉන්න බොහොමයක් තමන්ගේ අතීතය උවමනාවෙන් අමතක කළ අයයි.",False,"[32, 136]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'aparekkavoice', 'name': 'Aparekka', 'id': 450601726, 'id_str': '450601726', 'indices': [0, 14]}, {'screen_name': 'ThilinaPrasang4', 'name': 'King Of Happiness ♥️😋🖖🇱🇰', 'id': 1138703197109985281, 'id_str': '1138703197109985281', 'indices': [15, 31]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.350720870612783e+18,1350720870612783104,450601726.0,450601726,aparekkavoice,602695145,602695145,,,,,False,0,3,1,0,1350720861129490432,1350720861129490432,False,False,si,,,,,,,,,,,
1362035488098410498,Wed Feb 17 13:45:40 +0000 2021,1362035488098410498,1362035488098410498,"මෙම සිතුවමේ චිත්‍ර ශිල්පියා වූයේ කේරළයේ ත්‍රිසූර් හි වාසය කරන 9වන ශ්‍රේණියේ ඉගෙනුම ලබන අජුනාත් සින්දු විනයාලාය. 

ඔහු මෙය පින්තාරු කළේ ඔහුගේ පියා දිගින් දිගටම තම මවව හඳුන්වා දුන්නේ “ඇය ගෘහ බිරිඳක්, ඇය වැඩ කරන්නේ නැත” යනුවෙනි. https://t.co/HcbGWRjjeb",False,"[0, 225]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1362035474886316035, 'id_str': '1362035474886316035', 'indices': [226, 249], 'media_url': 'http://pbs.twimg.com/media/EubsDEwUUAMTvrX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EubsDEwUUAMTvrX.jpg', 'url': 'https://t.co/HcbGWRjjeb', 'display_url': 'pic.twitter.com/HcbGWRjjeb', 'expanded_url': 'https://twitter.com/lllochana/status/1362035488098410498/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 1004, 'focus_rects': [{'x': 0, 'y': 125, 'h': 403, 'w': 720}, {'x': 0, 'y': 0, 'h': 720, 'w': 720}, {'x': 0, 'y': 0, 'h': 821, 'w': 720}, {'x': 0, 'y': 0, 'h': 1004, 'w': 502}, {'x': 0, 'y': 0, 'h': 1004, 'w': 720}]}, 'sizes': {'small': {'w': 488, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 1004, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1004, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1205386025746358274,1205386025746358274,,,,,False,12,51,3,0,1362035488098410498,1362035488098410498,False,False,si,,False,True,"{'id': 1362035488098410498, 'id_str': '1362035488098410498'}","{'media': [{'id': 1362035474886316035, 'id_str': '1362035474886316035', 'indices': [226, 249], 'media_url': 'http://pbs.twimg.com/media/EubsDEwUUAMTvrX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EubsDEwUUAMTvrX.jpg', 'url': 'https://t.co/HcbGWRjjeb', 'display_url': 'pic.twitter.com/HcbGWRjjeb', 'expanded_url': 'https://twitter.com/lllochana/status/1362035488098410498/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 1004, 'focus_rects': [{'x': 0, 'y': 125, 'h': 403, 'w': 720}, {'x': 0, 'y': 0, 'h': 720, 'w': 720}, {'x': 0, 'y': 0, 'h': 821, 'w': 720}, {'x': 0, 'y': 0, 'h': 1004, 'w': 502}, {'x': 0, 'y': 0, 'h': 1004, 'w': 720}]}, 'sizes': {'small': {'w': 488, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 720, 'h': 1004, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1004, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}, 'orig': {'faces': []}}, 'media_key': '3_1362035474886316035', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 255, 'green': 255, 'blue': 255}, 'percentage': 32.29}, {'rgb': {'red': 104, 'green': 47, 'blue': 35}, 'percentage': 7.5}, {'rgb': {'red': 68, 'green': 172, 'blue': 58}, 'percentage': 5.44}, {'rgb': {'red': 85, 'green': 160, 'blue': 111}, 'percentage': 5.41}, {'rgb': {'red': 210, 'green': 166, 'blue': 59}, 'percentage': 4.59}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,,,,
1176128892266012672,Mon Sep 23 13:39:13 +0000 2019,1176128892266012672,1176128892266012672,"04.පුංචි කාලේ වැඩියෙන්ම ලඟින් හිටියෙ, හුඟක් දේවල් ඉගෙනගත්තේ අම්මාගෙන්ද අප්පච්චිගෙන්ද",False,"[0, 84]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1761288872370872e+18,1176128887237087232,4286572754.0,4286572754,im_evo_,4286572754,4286572754,,,,,False,2,23,12,36,1176128862364807169,1176128862364807169,False,False,si,,,,"{'id': 1176128862364807169, 'id_str': '1176128862364807169'}",,,,,,,
1320216017360941056,Sun Oct 25 04:10:01 +0000 2020,1320216017360941056,1320216017360941056,"#මාක්_සීසර්ට පිහියෙන් ඇන්න එක මේ කාලේ සිද්ධියක් වුණානම්

1.පිහියෙන් අනින අවස්ථාවේ සහ කොරෝනා ආසාධිතයන් නිවෙස් වලින් ගිලන් රථ වලට දමා ගන්නා අවස්ථාවල සීසීටීවී දර්ශණ

2.සීසර් උතුමාණන්ට උපහාර පිණිස එළිදැක්වුණු නවතම ගීතය මෙතනින් (වීඩියෝ සහිතයි) https://t.co/N4BJ8XRwxh",False,"[0, 238]","{'hashtags': [{'text': 'මාක්_සීසර්ට', 'indices': [0, 12]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1320216012839481346, 'id_str': '1320216012839481346', 'indices': [239, 262], 'media_url': 'http://pbs.twimg.com/media/ElJZeAgUcAIGkic.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElJZeAgUcAIGkic.jpg', 'url': 'https://t.co/N4BJ8XRwxh', 'display_url': 'pic.twitter.com/N4BJ8XRwxh', 'expanded_url': 'https://twitter.com/Dimuthuchintha2/status/1320216017360941056/photo/1', 'type': 'photo', 'original_info': {'width': 552, 'height': 451, 'focus_rects': [{'x': 0, 'y': 0, 'h': 309, 'w': 552}, {'x': 0, 'y': 0, 'h': 451, 'w': 451}, {'x': 0, 'y': 0, 'h': 451, 'w': 396}, {'x': 11, 'y': 0, 'h': 451, 'w': 226}, {'x': 0, 'y': 0, 'h': 451, 'w': 552}]}, 'sizes': {'large': {'w': 552, 'h': 451, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 552, 'h': 451, 'resize': 'fit'}, 'small': {'w': 552, 'h': 451, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 358, 'y': 59, 'h': 38, 'w': 38}, {'x': 230, 'y': 116, 'h': 37, 'w': 37}]}, 'orig': {'faces': [{'x': 358, 'y': 59, 'h': 38, 'w': 38}, {'x': 230, 'y': 116, 'h': 37, 'w': 37}]}, 'medium': {'faces': [{'x': 358, 'y': 59, 'h': 38, 'w': 38}, {'x': 230, 'y': 116, 'h': 37, 'w': 37}]}, 'small': {'faces': [{'x': 358, 'y': 59, 'h': 38, 'w': 38}, {'x': 230, 'y': 116, 'h': 37, 'w': 37}]}}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1275613368003387394,1275613368003387394,,,,,False,0,5,1,0,1320216017360941056,1320216017360941056,False,False,si,,False,True,"{'id': 1320216017360941056, 'id_str': '1320216017360941056'}","{'media': [{'id': 1320216012839481346, 'id_str': '1320216012839481346', 'indices': [239, 262], 'media_url': 'http://pbs.twimg.com/media/ElJZeAgUcAIGkic.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ElJZeAgUcAIGkic.jpg', 'url': 'https://t.co/N4BJ8XRwxh', 'display_url': 'pic.twitter.com/N4BJ8XRwxh', 'expanded_url': 'https://twitter.com/Dimuthuchintha2/status/1320216017360941056/photo/1', 'type': 'photo', 'original_info': {'width': 552, 'height': 451, 'focus_rects': [{'x': 0, 'y': 0, 'h': 309, 'w': 552}, {'x': 0, 'y': 0, 'h': 451, 'w': 451}, {'x': 0, 'y': 0, 'h': 451, 'w': 396}, {'x': 11, 'y': 0, 'h': 451, 'w': 226}, {'x': 0, 'y': 0, 'h': 451, 'w': 552}]}, 'sizes': {'large': {'w': 552, 'h': 451, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 552, 'h': 451, 'resize': 'fit'}, 'small': {'w': 552, 'h': 451, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 358, 'y': 59, 'h': 38, 'w': 38}, {'x': 230, 'y': 116, 'h': 37, 'w': 37}]}, 'orig': {'faces': [{'x': 358, 'y': 59, 'h': 38, 'w': 38}, {'x': 230, 'y': 116, 'h': 37, 'w': 37}]}, 'medium': {'faces': [{'x': 358, 'y': 59, 'h': 38, 'w': 38}, {'x': 230, 'y': 116, 'h': 37, 'w': 37}]}, 'small': {'faces': [{'x': 358, 'y': 59, 'h': 38, 'w': 38}, {'x': 230, 'y': 116, 'h': 37, 'w': 37}]}}, 'media_key': '3_1320216012839481346', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 188, 'green': 161, 'blue': 122}, 'percentage': 37.81}, {'rgb': {'red': 78, 'green': 69, 'blue': 47}, 'percentage': 26.41}, {'rgb': {'red': 133, 'green': 80, 'blue': 54}, 'percentage': 6.34}, {'rgb': {'red': 105, 'green': 127, 'blue': 94}, 'percentage': 5.83}, {'rgb': {'red': 235, 'green': 225, 'blue': 210}, 'percentage': 5.64}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}","{'policy': 'by_invitation', 'conversation_owner': {'screen_name': 'Dimuthuchintha2'}}",limited_replies,,,,
1231636989314838528,Sun Feb 23 17:48:35 +0000 2020,1231636989314838528,1231636989314838528,"@RTSuppa දේශපාලනයක් එතන නෑ.

ගුරුවරයෙක්ට බොරුවට බනිනකොට, (බැන්නට කමක් නැහැ සාක්ෂි ඇතිව) ශිෂ්‍යයෙක් ගුරුවරයා වෙනුවෙන් පෙනී ඉන්නවා. මං කළේ එච්චරයි.

ඔබේ අර්ථකථනය සිද්ධිය නොදැන කරන එකක් නිසා කනගාටුයි.

🙂😐",False,"[9, 201]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RTSuppa', 'name': 'Supun Rajapakshe', 'id': 1243398463791828997, 'id_str': '1243398463791828997', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2316338464766034e+18,1231633846476603399,3797363534.0,3797363534,ItsmeSuppa,1064013175199330307,1064013175199330307,,,,,False,0,3,1,0,1231633846476603399,1231633846476603399,False,False,si,,,,,,,,,,,
1106040629455478789,Thu Mar 14 03:53:29 +0000 2019,1106040629455478789,1106040629455478789,"සිසුන් 17කට පහර දුන් කාත්තන්කුඩියේ ගුරුවරයා රිමාන්ඩ්..
#lka #Neswst https://t.co/9KuLH2SnnK",False,"[0, 91]","{'hashtags': [{'text': 'lka', 'indices': [55, 59]}, {'text': 'Neswst', 'indices': [60, 67]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9KuLH2SnnK', 'expanded_url': 'https://www.newsfirst.lk/sinhala/2019/03/14/%E0%B6%9A%E0%B7%8F%E0%B6%AD%E0%B7%8A%E0%B6%AD%E0%B6%B1%E0%B7%8A%E0%B6%9A%E0%B7%94%E0%B6%A9%E0%B7%92%E0%B6%BA%E0%B7%9A-%E0%B6%9C%E0%B7%94%E0%B6%BB%E0%B7%94%E0%B7%80%E0%B6%BB%E0%B6%BA%E0%B7%99%E0%B6%9A/', 'display_url': 'newsfirst.lk/sinhala/2019/0…', 'indices': [68, 91]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,339564751,339564751,,,,,False,0,0,0,0,1106040629455478789,1106040629455478789,False,False,si,,False,True,,,,,,,,
1110752499206684672,Wed Mar 27 03:56:47 +0000 2019,1110752499206684672,1110752499206684672,"හරියට තිබුණේ නෑ.2011 පසු වොලිබෝල් කණ්ඩායමක් පමණක් නිර්මාණය කරගන්න පුළුවන් වී තිබෙනවා.චෙස්,පිහිනුම් වැනි තරග අපේ පාසල් වලට ඇත්තෙම නෑ.වෙන පාසල් වල මෙන් මාධ්‍ය ඒකක වැනි දේවල් හරියට නෑ.මෑත කාලීනව මාධ්‍ය ඒකකයක් ආරම්භ කලත් පහසුකම් නෑ.මුලු පාසලටම පරිගණක 20යි තිබුණේ.6 සිට 11 වසර දක්වා",False,"[0, 277]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.1107524962244895e+18,1110752496224489472,4019364913.0,4019364913,jayamal_harsha,4019364913,4019364913,,,,,False,0,1,1,0,1110752482261651458,1110752482261651458,False,False,si,,,,"{'id': 1110752482261651458, 'id_str': '1110752482261651458'}",,,,,,,
1085790812053458944,Thu Jan 17 06:47:57 +0000 2019,1085790812053458944,1085790812053458944,"• ගුරුවරයා, සත්‍යයේ හා ආදරයේ ආදර්ශයක් විය යුතු ය. ගුරුවරයා නිතර ම තම චරිත සංවර්ධනය සඳහා කැපවිය යුතු ය.",False,"[0, 102]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.0857883448800051e+18,1085788344880005122,2962868370.0,2962868370,She_is_Nu,2962868370,2962868370,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,1,1,0,1085788341063233538,1085788341063233538,False,False,si,,,,"{'id': 1085788341063233538, 'id_str': '1085788341063233538'}",,,,,,,
1294906632736923648,Sun Aug 16 07:59:34 +0000 2020,1294906632736923648,1294906632736923648,"6.) තමන් දන්නා න්‍යායන්ට ගැලපේ යැයි පිළිනොගන්න.

7.) මතු පිටින් හොඳ යැයි පෙනුනත් පිළි නොගන්න.

8.) තමන් බැසගත් දෘෂ්ඨීන්ට ගැළපේ යැයි පිළි නොගන්න.

9.) පුද්ගල ගෞරවයෙන් පිළිනොගන්න.

10.) මේ ශ්‍රමණයා (පූජකයා) අපගේ ගුරුවරයා යැයි පිළිනොගන්න.

3/9",False,"[0, 240]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2949066310969057e+18,1294906631096905729,1.245643406493094e+18,1245643406493093889,CharukaLive,1245643406493093889,1245643406493093889,,,,,False,1,8,1,0,1294906629201121280,1294906629201121280,False,False,si,,,,"{'id': 1294906629201121280, 'id_str': '1294906629201121280'}",,,,,,,
1153100695031046144,Mon Jul 22 00:33:23 +0000 2019,1153100695031046144,1153100695031046144,"Your best teacher is your last mistake.

ඔබගේ හොදම ගුරුවරයා ඔබට අන්තිමට වුණු අතපසුවීම. 

මන්ද ඒතුල ඔබට පාඩම් රාශියක් තියෙනවා ඉගෙනගන්න.  ඒ තුලින් ලබන අත්දැකීම හරි ප්‍රභලයි. හැමවෙලේම තමන් තමන්ට අවංක වෙන්නෙ. 

Good Morning World

Dilan Jayasinghe write 

#DilanWrites #අවිවේකී_මනස",False,"[0, 277]","{'hashtags': [{'text': 'DilanWrites', 'indices': [252, 264]}, {'text': 'අවිවේකී_මනස', 'indices': [265, 277]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,154800409,154800409,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,0,18,0,0,1153100695031046144,1153100695031046144,False,False,si,,,,,,,,,,,
1105276085862690816,Tue Mar 12 01:15:28 +0000 2019,1105276085862690816,1105276085862690816,"විනයගරුක දරු පරපුරක් වෙනුවෙන් ගුරුවරයා සතු කාර්ය භාරය අසීමිත බව ජනපති පවසයි
https://t.co/cM1L2toSaT
#lk #SriLanka",False,"[0, 113]","{'hashtags': [{'text': 'lk', 'indices': [100, 103]}, {'text': 'SriLanka', 'indices': [104, 113]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/cM1L2toSaT', 'expanded_url': 'http://www.wedivistara.com/sinhala/13466/%E0%B7%80%E0%B7%92%E0%B6%B1%E0%B6%BA%E0%B6%9C%E0%B6%BB%E0%B7%94%E0%B6%9A-%E0%B6%AF%E0%B6%BB%E0%B7%94-%E0%B6%B4%E0%B6%BB%E0%B6%B4%E0%B7%94%E0%B6%BB%E0%B6%9A%E0%B7%8A-%E0%B7%80%E0%B7%99%E0%B6%B1%E0%B7%94%E0%B7%80%E0%B7%99%E0%B6%B1%E0%B7%8A-%E0%B6%9C%E0%B7%94%E0%B6%BB%E0%B7%94%E0%B7%80%E0%B6%BB%E0%B6%BA%E0%B7%8F-%E0%B7%83%E0%B6%AD%E0%B7%94-%E0%B6%9A%E0%B7%8F%E0%B6%BB%E0%B7%8A%E0%B6%BA-%E0%B6%B7%E0%B7%8F%E0%B6%BB%E0%B6%BA-%E0%B6%85%E0%B7%83%E0%B7%93%E0%B6%B8%E0%B7%92%E0%B6%AD-%E0%B6%B6%E0%B7%80-%E0%B6%A2%E0%B6%B1%E0%B6%B4%E0%B6%AD%E0%B7%92-%E0%B6%B4%E0%B7%80%E0%B7%83%E0%B6%BA%E0%B7%92', 'display_url': 'wedivistara.com/sinhala/13466/…', 'indices': [76, 99]}]}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,776724557172400128,776724557172400128,,,,,False,0,0,0,0,1105276085862690816,1105276085862690816,False,False,si,,False,True,,,,,,,,
